frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,500.0,358.5,23.048959732055664,True
3,25.025000000000002,500.0,358.5,23.048959732055664,True
4,33.36666666666667,499.5,359.18084716796875,23.824491500854492,True
5,41.708333333333336,502.0,359.5,23.690814971923828,True
6,50.050000000000004,499.5,359.18084716796875,23.824491500854492,True
7,58.391666666666666,501.5,359.4361572265625,23.696163177490234,True
8,66.73333333333333,499.5,359.18084716796875,23.824491500854492,True
9,75.075,501.5,359.4361572265625,23.696163177490234,True
10,83.41666666666667,502.0,359.5,23.690814971923828,True
11,91.75833333333334,501.0254211425781,358.8728942871094,23.21575355529785,True
12,100.10000000000001,499.5,359.2021179199219,23.84518814086914,True
13,108.44166666666666,499.5,359.2021179199219,23.84518814086914,True
14,116.78333333333333,499.5,359.2021179199219,23.84518814086914,True
15,125.125,501.5,359.5,23.759307861328125,True
16,133.46666666666667,501.5,359.5,23.759307861328125,True
17,141.80833333333334,503.0,359.4042663574219,23.932497024536133,True
18,150.15,501.5,359.4361572265625,23.696163177490234,True
19,158.49166666666667,501.5,359.4361572265625,23.696163177490234,True
20,166.83333333333334,499.5,359.18084716796875,23.824491500854492,True
21,175.175,499.5,359.2021179199219,23.84518814086914,True
22,183.51666666666668,499.5,359.18084716796875,23.824491500854492,True
23,191.85833333333335,499.5,359.18084716796875,23.824491500854492,True
24,200.20000000000002,499.5,359.18084716796875,23.824491500854492,True
25,208.54166666666666,500.5,359.074462890625,23.97260093688965,True
26,216.88333333333333,499.5,359.18084716796875,23.824491500854492,True
27,225.225,498.0,358.5,24.58159637451172,True
28,233.56666666666666,498.1736755371094,357.9578857421875,24.056394577026367,True
29,241.90833333333333,501.0,358.5108642578125,23.574216842651367,True
30,250.25,498.07733154296875,357.96392822265625,24.053871154785156,True
31,258.5916666666667,498.07733154296875,357.96392822265625,24.053871154785156,True
32,266.93333333333334,501.5,358.5,23.717182159423828,True
33,275.275,501.0941467285156,358.529296875,23.564054489135742,True
34,283.6166666666667,501.5,358.5,23.717182159423828,True
35,291.9583333333333,501.0254211425781,358.8728942871094,23.21575355529785,True
36,300.3,501.5,359.4361572265625,23.696163177490234,True
37,308.64166666666665,501.5,358.96807861328125,24.161693572998047,True
38,316.98333333333335,499.5,359.2021179199219,23.84518814086914,True
39,325.325,499.5,357.6914978027344,23.948715209960938,True
40,333.6666666666667,499.5,358.5,23.162569046020508,True
41,342.0083333333333,501.0,359.5,23.690814971923828,True
42,350.35,501.0,359.5,23.690814971923828,True
43,358.69166666666666,499.0279235839844,359.2423095703125,23.78003692626953,True
44,367.03333333333336,499.5,359.2021179199219,23.84518814086914,True
45,375.375,499.5,358.6956481933594,23.35266876220703,True
46,383.7166666666667,501.5,359.4361572265625,23.696163177490234,True
47,392.05833333333334,500.5,358.5,24.545974731445312,True
