frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,688.1681518554688,283.8406982421875,22.2349853515625,True
3,25.025000000000002,689.5,283.5,22.192440032958984,True
4,33.36666666666667,689.5,283.5,22.192440032958984,True
5,41.708333333333336,689.5,283.5,22.192440032958984,True
6,50.050000000000004,689.5,283.5,22.192440032958984,True
7,58.391666666666666,690.0,284.19049072265625,21.401866912841797,True
8,66.73333333333333,690.0,284.19049072265625,21.401866912841797,True
9,75.075,690.0,284.19049072265625,21.401866912841797,True
10,83.41666666666667,690.0,284.19049072265625,21.401866912841797,True
11,91.75833333333334,690.0,284.0,21.58713150024414,True
12,100.10000000000001,690.0,284.0,21.58713150024414,True
13,108.44166666666666,689.5,283.5,22.192440032958984,True
14,116.78333333333333,689.5,284.5,21.22508430480957,True
15,125.125,690.1421508789062,284.1837158203125,21.375701904296875,True
16,133.46666666666667,690.1421508789062,284.1837158203125,21.375701904296875,True
17,141.80833333333334,690.5,284.1666564941406,21.313901901245117,True
18,150.15,689.5,283.5,22.192440032958984,True
19,158.49166666666667,690.1421508789062,284.1837158203125,21.375701904296875,True
20,166.83333333333334,690.5,284.1666564941406,21.313901901245117,True
21,175.175,690.5,284.1666564941406,21.313901901245117,True
22,183.51666666666668,690.1421508789062,284.1837158203125,21.375701904296875,True
23,191.85833333333335,690.1421508789062,284.1837158203125,21.375701904296875,True
24,200.20000000000002,690.5,284.1666564941406,21.313901901245117,True
25,208.54166666666666,690.5,284.1666564941406,21.313901901245117,True
26,216.88333333333333,690.1421508789062,284.1837158203125,21.375701904296875,True
27,225.225,690.1421508789062,284.1837158203125,21.375701904296875,True
28,233.56666666666666,690.1421508789062,284.1837158203125,21.375701904296875,True
29,241.90833333333333,690.1421508789062,284.1837158203125,21.375701904296875,True
30,250.25,690.5,284.1666564941406,21.313901901245117,True
31,258.5916666666667,689.5,284.5,21.22508430480957,True
32,266.93333333333334,690.511474609375,284.4310302734375,21.575132369995117,True
33,275.275,690.8842163085938,284.9580078125,22.0598201751709,True
34,283.6166666666667,689.5,284.5,21.22508430480957,True
35,291.9583333333333,690.5,284.1666564941406,21.313901901245117,True
36,300.3,690.828125,284.453125,21.562881469726562,True
37,308.64166666666665,690.5864868164062,283.981201171875,22.02670669555664,True
38,316.98333333333335,690.5864868164062,283.981201171875,22.02670669555664,True
39,325.325,690.5864868164062,283.981201171875,22.02670669555664,True
40,333.6666666666667,690.511474609375,284.4310302734375,21.575132369995117,True
41,342.0083333333333,688.1681518554688,283.8406982421875,22.2349853515625,True
42,350.35,690.828125,284.453125,21.562881469726562,True
43,358.69166666666666,688.1681518554688,283.8406982421875,22.2349853515625,True
44,367.03333333333336,689.5,283.5,22.192440032958984,True
45,375.375,688.1681518554688,283.8406982421875,22.2349853515625,True
46,383.7166666666667,689.5,283.5,22.192440032958984,True
47,392.05833333333334,690.5,284.1666564941406,21.313901901245117,True
48,400.40000000000003,690.1421508789062,284.1837158203125,21.375701904296875,True
49,408.7416666666667,689.5,284.5,21.22508430480957,True
50,417.0833333333333,689.0,284.71429443359375,21.30929946899414,True
51,425.425,689.5,284.5,21.22508430480957,True
52,433.76666666666665,690.5,284.1666564941406,21.313901901245117,True
53,442.10833333333335,690.5,284.1666564941406,21.313901901245117,True
54,450.45,690.5,284.1666564941406,21.313901901245117,True
55,458.7916666666667,690.1421508789062,284.1837158203125,21.375701904296875,True
56,467.1333333333333,690.0901489257812,284.4016418457031,21.59864616394043,True
57,475.475,690.0901489257812,284.4016418457031,21.59864616394043,True
58,483.81666666666666,690.1421508789062,284.1837158203125,21.375701904296875,True
59,492.15833333333336,690.0901489257812,284.4016418457031,21.59864616394043,True
60,500.5,690.0901489257812,284.4016418457031,21.59864616394043,True
61,508.8416666666667,688.5,284.78570556640625,21.26734161376953,True
62,517.1833333333334,688.5,284.78570556640625,21.26734161376953,True
63,525.525,688.3386840820312,284.69354248046875,21.371232986450195,True
64,533.8666666666667,690.0901489257812,284.4016418457031,21.59864616394043,True
65,542.2083333333334,689.0,284.5,21.360109329223633,True
66,550.55,689.5,284.5,21.22508430480957,True
67,558.8916666666667,689.0,284.5,21.360109329223633,True
68,567.2333333333333,689.5,284.5,21.22508430480957,True
69,575.575,688.5,284.78570556640625,21.26734161376953,True
70,583.9166666666666,689.0,284.71429443359375,21.30929946899414,True
71,592.2583333333333,688.5,284.78570556640625,21.26734161376953,True
72,600.6,690.828125,284.453125,21.562881469726562,True
73,608.9416666666667,690.828125,284.453125,21.562881469726562,True
74,617.2833333333333,688.5,284.78570556640625,21.26734161376953,True
