frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,614.7711181640625,288.695556640625,21.238492965698242,True
3,25.025000000000002,614.5,288.98779296875,21.041425704956055,True
4,33.36666666666667,614.7868041992188,288.5624084472656,21.36125373840332,True
5,41.708333333333336,615.5359497070312,288.658447265625,21.667835235595703,True
6,50.050000000000004,615.5359497070312,288.658447265625,21.667835235595703,True
7,58.391666666666666,615.5198974609375,288.8107604980469,21.530479431152344,True
8,66.73333333333333,615.5198974609375,288.8107604980469,21.530479431152344,True
9,75.075,615.5198974609375,288.8107604980469,21.530479431152344,True
10,83.41666666666667,613.0979614257812,289.3141784667969,21.70465660095215,True
11,91.75833333333334,613.0979614257812,289.3141784667969,21.70465660095215,True
12,100.10000000000001,612.3956909179688,289.46319580078125,21.596582412719727,True
13,108.44166666666666,614.7868041992188,288.5624084472656,21.36125373840332,True
14,116.78333333333333,614.7868041992188,288.5624084472656,21.36125373840332,True
15,125.125,614.7868041992188,288.5624084472656,21.36125373840332,True
16,133.46666666666667,614.7868041992188,288.5624084472656,21.36125373840332,True
17,141.80833333333334,614.0,289.5,22.07383918762207,True
18,150.15,614.0,289.5,22.07383918762207,True
19,158.49166666666667,615.0,289.6395263671875,21.731853485107422,True
20,166.83333333333334,616.0,289.5581359863281,21.650815963745117,True
21,175.175,614.5,289.5,21.55236053466797,True
22,183.51666666666668,615.5,289.61627197265625,21.668367385864258,True
23,191.85833333333335,617.0,289.5,21.86902618408203,True
24,200.20000000000002,614.0,289.5,21.59292221069336,True
25,208.54166666666666,614.0,289.5,21.59292221069336,True
26,216.88333333333333,615.5,289.61627197265625,21.668367385864258,True
27,225.225,615.5,289.61627197265625,21.668367385864258,True
28,233.56666666666666,616.0,289.5581359863281,21.650815963745117,True
29,241.90833333333333,615.5,289.61627197265625,21.668367385864258,True
30,250.25,614.5,289.5,21.96598243713379,True
31,258.5916666666667,613.0932006835938,289.3474426269531,21.736433029174805,True
32,266.93333333333334,615.5,289.61627197265625,21.668367385864258,True
33,275.275,615.5,289.61627197265625,21.668367385864258,True
34,283.6166666666667,615.5,289.61627197265625,21.668367385864258,True
35,291.9583333333333,615.5,289.61627197265625,21.668367385864258,True
36,300.3,614.5,289.5465087890625,21.598756790161133,True
37,308.64166666666665,613.5,289.5,21.783119201660156,True
38,316.98333333333335,613.5,289.56976318359375,21.714258193969727,True
39,325.325,615.7678833007812,290.375,20.809988021850586,True
40,333.6666666666667,615.5,289.9634094238281,21.325851440429688,True
41,342.0083333333333,615.5,289.9634094238281,21.325851440429688,True
42,350.35,614.0,290.1707458496094,21.044313430786133,True
43,358.69166666666666,614.0,290.1707458496094,21.044313430786133,True
44,367.03333333333336,615.5,289.9634094238281,21.325851440429688,True
45,375.375,614.0,289.5,21.59292221069336,True
46,383.7166666666667,614.0,289.5,21.59292221069336,True
47,392.05833333333334,614.0,289.5,21.59292221069336,True
48,400.40000000000003,614.0,289.5,21.59292221069336,True
49,408.7416666666667,614.5,289.5,21.55236053466797,True
50,417.0833333333333,614.5,289.5,21.55236053466797,True
51,425.425,614.5,289.5,21.55236053466797,True
52,433.76666666666665,615.0,289.5,21.59292221069336,True
53,442.10833333333335,614.5,289.5,21.55236053466797,True
54,450.45,614.5,289.5,21.55236053466797,True
55,458.7916666666667,614.0,289.5,21.59292221069336,True
56,467.1333333333333,614.0,289.5,21.59292221069336,True
57,475.475,614.0,289.5,21.59292221069336,True
