frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,717.022705078125,278.58148193359375,20.802377700805664,True
3,25.025000000000002,716.7360229492188,278.63043212890625,20.811172485351562,True
4,33.36666666666667,716.7868041992188,278.5624084472656,21.36125373840332,True
5,41.708333333333336,716.7868041992188,278.5624084472656,21.36125373840332,True
6,50.050000000000004,716.8650512695312,277.897216796875,21.976564407348633,True
7,58.391666666666666,716.0,278.5,21.10104751586914,True
8,66.73333333333333,716.0,278.5,21.10104751586914,True
9,75.075,716.0,278.5,21.10104751586914,True
10,83.41666666666667,716.0,278.5,21.10104751586914,True
11,91.75833333333334,716.7489013671875,278.8843994140625,21.06460952758789,True
12,100.10000000000001,716.7489013671875,278.8843994140625,21.06460952758789,True
13,108.44166666666666,716.5,279.5,20.554903030395508,True
14,116.78333333333333,717.5,278.5,20.796733856201172,True
15,125.125,717.5,278.5,20.796733856201172,True
16,133.46666666666667,716.7360229492188,278.63043212890625,20.811172485351562,True
17,141.80833333333334,715.5,279.5,20.26089859008789,True
18,150.15,715.5,279.5,20.26089859008789,True
19,158.49166666666667,715.5,279.5,20.26089859008789,True
20,166.83333333333334,715.5,279.5,20.26089859008789,True
21,175.175,716.0,278.5,21.10104751586914,True
22,183.51666666666668,716.0,279.3589782714844,20.267562866210938,True
23,191.85833333333335,715.5,279.5,20.26089859008789,True
24,200.20000000000002,715.5,279.5,20.26089859008789,True
25,208.54166666666666,715.5,279.5,20.26089859008789,True
26,216.88333333333333,715.5,279.5,20.26089859008789,True
27,225.225,715.5,279.7749938964844,20.52570152282715,True
28,233.56666666666666,715.5,279.5,20.26089859008789,True
29,241.90833333333333,715.5,279.5,20.26089859008789,True
30,250.25,716.1856079101562,278.6241149902344,19.624591827392578,True
31,258.5916666666667,716.5,278.5,19.6087703704834,True
32,266.93333333333334,715.5,279.5,20.26089859008789,True
33,275.275,715.5,279.5,20.26089859008789,True
34,283.6166666666667,716.5,279.5,20.554903030395508,True
35,291.9583333333333,716.5,279.5,20.554903030395508,True
36,300.3,715.5,279.5,20.26089859008789,True
37,308.64166666666665,718.2116088867188,278.56329345703125,20.990278244018555,True
38,316.98333333333335,717.5,278.5,20.796733856201172,True
39,325.325,717.5,278.5,20.796733856201172,True
40,333.6666666666667,717.0,278.5,20.718448638916016,True
41,342.0083333333333,717.6871948242188,278.67840576171875,21.004695892333984,True
42,350.35,717.6871948242188,278.67840576171875,21.004695892333984,True
43,358.69166666666666,717.6871948242188,278.67840576171875,21.004695892333984,True
44,367.03333333333336,716.5,278.5,20.651975631713867,True
45,375.375,716.5,278.5,20.651975631713867,True
46,383.7166666666667,716.5,278.5,20.651975631713867,True
47,392.05833333333334,718.2116088867188,278.56329345703125,20.990278244018555,True
48,400.40000000000003,718.2116088867188,278.56329345703125,20.990278244018555,True
49,408.7416666666667,718.2116088867188,278.56329345703125,20.990278244018555,True
50,417.0833333333333,718.5,278.5,20.988191604614258,True
51,425.425,718.5,278.5,20.988191604614258,True
52,433.76666666666665,717.5,278.5,20.796733856201172,True
53,442.10833333333335,717.5,278.5,20.796733856201172,True
54,450.45,718.5,278.5,20.988191604614258,True
55,458.7916666666667,718.2116088867188,278.56329345703125,20.990278244018555,True
56,467.1333333333333,718.2116088867188,278.56329345703125,20.990278244018555,True
57,475.475,718.2116088867188,278.56329345703125,20.990278244018555,True
58,483.81666666666666,718.0,278.5,20.88669776916504,True
59,492.15833333333336,718.2116088867188,278.56329345703125,20.990278244018555,True
60,500.5,718.5,278.5,20.988191604614258,True
61,508.8416666666667,715.0,278.5,20.88669776916504,True
62,517.1833333333334,718.5,278.5,20.988191604614258,True
63,525.525,716.5,279.5,20.554903030395508,True
64,533.8666666666667,718.5,278.5,20.988191604614258,True
65,542.2083333333334,716.5,279.5,20.554903030395508,True
66,550.55,715.7380981445312,279.21429443359375,20.05288314819336,True
67,558.8916666666667,716.5,278.5,20.651975631713867,True
68,567.2333333333333,718.2116088867188,278.56329345703125,20.990278244018555,True
69,575.575,718.2116088867188,278.56329345703125,20.990278244018555,True
70,583.9166666666666,718.2116088867188,278.56329345703125,20.990278244018555,True
71,592.2583333333333,718.2116088867188,278.56329345703125,20.990278244018555,True
72,600.6,717.5,278.5,20.796733856201172,True
73,608.9416666666667,717.5,278.5,20.796733856201172,True
74,617.2833333333333,717.5,278.5,20.796733856201172,True
75,625.625,717.5,278.5,20.796733856201172,True
76,633.9666666666667,718.5,278.5,20.988191604614258,True
77,642.3083333333334,718.5,278.5,20.988191604614258,True
78,650.65,718.5,278.5,20.988191604614258,True
79,658.9916666666667,718.5,278.5,20.988191604614258,True
80,667.3333333333334,718.2116088867188,278.56329345703125,20.990278244018555,True
81,675.6750000000001,718.5,278.5,20.988191604614258,True
82,684.0166666666667,718.96923828125,278.005859375,21.3776798248291,True
83,692.3583333333333,718.2116088867188,278.56329345703125,20.990278244018555,True
84,700.7,718.2116088867188,278.56329345703125,20.990278244018555,True
85,709.0416666666666,718.2116088867188,278.56329345703125,20.990278244018555,True
86,717.3833333333333,717.5,278.5,20.796733856201172,True
87,725.725,718.2116088867188,278.56329345703125,20.990278244018555,True
88,734.0666666666667,718.5,278.5,20.988191604614258,True
89,742.4083333333333,718.2116088867188,278.56329345703125,20.990278244018555,True
90,750.75,718.5,278.5,20.988191604614258,True
91,759.0916666666667,716.5,278.5,20.651975631713867,True
92,767.4333333333334,716.566650390625,278.5,20.6601619720459,True
93,775.775,716.5953369140625,278.4883728027344,20.652204513549805,True
94,784.1166666666667,716.566650390625,278.5,20.6601619720459,True
95,792.4583333333334,716.566650390625,278.5,20.6601619720459,True
96,800.8000000000001,716.5953369140625,278.4883728027344,20.652204513549805,True
97,809.1416666666667,716.5953369140625,278.4883728027344,20.652204513549805,True
98,817.4833333333333,723.0,278.6097412109375,20.99441909790039,True
99,825.825,734.2844848632812,278.3776550292969,22.43838882446289,True
100,834.1666666666666,731.7203369140625,277.822021484375,20.513202667236328,True
101,842.5083333333333,736.4878540039062,277.7181701660156,20.227943420410156,True
102,850.85,736.5,278.5,20.988191604614258,True
103,859.1916666666667,732.8250732421875,277.69036865234375,20.273027420043945,True
104,867.5333333333333,736.9824829101562,276.9298095703125,20.95297622680664,True
105,875.875,738.3485107421875,277.5909118652344,21.71834945678711,True
106,884.2166666666667,733.5,277.5,20.26089859008789,True
107,892.5583333333334,735.5,277.5,20.892681121826172,True
108,900.9,735.5,278.5,21.50591278076172,True
109,909.2416666666667,737.6724243164062,277.1896667480469,21.25563621520996,True
110,917.5833333333334,737.3162231445312,276.8728332519531,20.914403915405273,True
111,925.9250000000001,737.0,278.5,21.10104751586914,True
112,934.2666666666667,735.5660400390625,276.92913818359375,20.385282516479492,True
113,942.6083333333333,735.5,277.5,20.892681121826172,True
114,950.95,736.0,278.0,20.880712509155273,True
115,959.2916666666666,736.0,278.5,21.360109329223633,True
116,967.6333333333333,736.0,278.5,21.360109329223633,True
117,975.975,734.5,278.4024353027344,20.892906188964844,True
118,984.3166666666667,736.931396484375,277.5392150878906,20.155885696411133,True
119,992.6583333333333,736.5,277.5,20.554903030395508,True
120,1001.0,736.960205078125,277.20745849609375,20.42978286743164,True
