frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,576.5,278.5,23.420175552368164,True
3,25.025000000000002,576.5,278.5,23.420175552368164,True
4,33.36666666666667,576.5,278.25555419921875,23.18543243408203,True
5,41.708333333333336,576.5,278.25555419921875,23.18543243408203,True
6,50.050000000000004,576.5,278.25555419921875,23.18543243408203,True
7,58.391666666666666,576.5,278.5,23.420175552368164,True
8,66.73333333333333,575.5,278.5,23.162569046020508,True
9,75.075,577.0,278.5,22.852888107299805,True
10,83.41666666666667,577.5,278.5,22.94568634033203,True
11,91.75833333333334,577.5,278.5,22.770694732666016,True
12,100.10000000000001,578.5,278.5,22.94568634033203,True
13,108.44166666666666,578.5,278.5,22.94568634033203,True
14,116.78333333333333,576.5,278.1666564941406,23.100112915039062,True
15,125.125,576.5,278.25555419921875,23.18543243408203,True
16,133.46666666666667,576.5,278.25555419921875,23.18543243408203,True
17,141.80833333333334,578.0,278.5,23.048959732055664,True
18,150.15,578.0,278.6000061035156,22.95134735107422,True
19,158.49166666666667,576.5,278.25555419921875,23.18543243408203,True
20,166.83333333333334,577.5,278.5,22.770694732666016,True
21,175.175,576.5,278.1666564941406,23.100112915039062,True
22,183.51666666666668,576.5,278.5,23.420175552368164,True
23,191.85833333333335,576.5,278.5,23.420175552368164,True
24,200.20000000000002,576.5,278.5,23.420175552368164,True
25,208.54166666666666,577.0,278.5,23.5638427734375,True
26,216.88333333333333,576.5,278.5,23.420175552368164,True
27,225.225,578.5,278.5,22.94568634033203,True
28,233.56666666666666,578.5,278.5,22.94568634033203,True
29,241.90833333333333,578.5,278.5,22.94568634033203,True
30,250.25,578.5,278.5,22.94568634033203,True
31,258.5916666666667,578.5,278.5,22.94568634033203,True
32,266.93333333333334,577.0,278.5,22.852888107299805,True
33,275.275,575.5,278.3888854980469,23.05464744567871,True
34,283.6166666666667,578.5,278.5,22.94568634033203,True
35,291.9583333333333,576.5,278.1666564941406,23.100112915039062,True
36,300.3,576.5,278.5,23.420175552368164,True
37,308.64166666666665,578.0,278.6000061035156,22.95134735107422,True
38,316.98333333333335,576.5,278.5,23.420175552368164,True
39,325.325,576.5,278.5,23.420175552368164,True
40,333.6666666666667,578.5,278.5,22.94568634033203,True
41,342.0083333333333,576.5,277.5638427734375,23.696163177490234,True
42,350.35,576.5,278.5,23.420175552368164,True
43,358.69166666666666,576.5,278.5,23.420175552368164,True
44,367.03333333333336,576.5,278.5,23.420175552368164,True
45,375.375,576.5,278.5,23.420175552368164,True
46,383.7166666666667,576.5,278.5,23.420175552368164,True
47,392.05833333333334,576.5,278.1666564941406,23.100112915039062,True
48,400.40000000000003,576.5,278.5,23.420175552368164,True
49,408.7416666666667,576.5,278.5,23.420175552368164,True
50,417.0833333333333,576.5,278.1666564941406,23.100112915039062,True
51,425.425,575.0,278.5,23.048959732055664,True
52,433.76666666666665,576.0,278.5777893066406,22.77632713317871,True
53,442.10833333333335,575.0,278.5,23.048959732055664,True
54,450.45,574.8125,278.4375,22.947900772094727,True
55,458.7916666666667,576.5,278.1666564941406,23.100112915039062,True
56,467.1333333333333,576.5,278.5,22.638561248779297,True
57,475.475,575.3333129882812,278.3333435058594,22.961429595947266,True
58,483.81666666666666,574.8125,278.4375,22.947900772094727,True
59,492.15833333333336,578.0,278.3333435058594,22.688823699951172,True
60,500.5,576.5,278.1000061035156,23.036163330078125,True
61,508.8416666666667,576.5,278.1000061035156,23.036163330078125,True
62,517.1833333333334,576.5,278.5,23.420175552368164,True
63,525.525,576.5,278.5,23.420175552368164,True
64,533.8666666666667,576.5,278.5,23.420175552368164,True
65,542.2083333333334,576.5,278.5,23.420175552368164,True
66,550.55,578.5,278.5,22.94568634033203,True
67,558.8916666666667,576.5,278.5,23.420175552368164,True
68,567.2333333333333,576.5,278.5,23.420175552368164,True
69,575.575,576.5,278.1666564941406,23.100112915039062,True
70,583.9166666666666,576.5,278.1666564941406,23.100112915039062,True
71,592.2583333333333,576.5,278.5,23.420175552368164,True
72,600.6,576.5,278.5,23.420175552368164,True
73,608.9416666666667,576.5,278.5,23.420175552368164,True
74,617.2833333333333,576.5,278.5,23.420175552368164,True
75,625.625,575.5,278.5,23.162569046020508,True
76,633.9666666666667,575.5,278.5,23.162569046020508,True
77,642.3083333333334,578.0,278.6000061035156,22.95134735107422,True
78,650.65,576.5,278.5,23.420175552368164,True
79,658.9916666666667,576.5,278.5,23.420175552368164,True
80,667.3333333333334,576.5,278.5,23.420175552368164,True
81,675.6750000000001,576.5,278.5,23.420175552368164,True
82,684.0166666666667,575.0,278.5,23.048959732055664,True
83,692.3583333333333,576.5,278.5,23.420175552368164,True
84,700.7,578.5,278.5,22.94568634033203,True
85,709.0416666666666,576.5,278.5,23.420175552368164,True
86,717.3833333333333,575.0,278.5,23.048959732055664,True
87,725.725,576.5,278.5,23.420175552368164,True
88,734.0666666666667,576.5,278.25555419921875,23.18543243408203,True
89,742.4083333333333,576.5,278.5,23.420175552368164,True
90,750.75,575.5,278.5,23.162569046020508,True
91,759.0916666666667,576.5,278.5,22.638561248779297,True
92,767.4333333333334,576.5,278.5,23.420175552368164,True
93,775.775,576.5,278.5,23.420175552368164,True
94,784.1166666666667,578.5,278.5,22.94568634033203,True
95,792.4583333333334,578.363037109375,278.52740478515625,22.94610023498535,True
96,800.8000000000001,576.5,278.5,23.420175552368164,True
97,809.1416666666667,575.0,278.5,23.048959732055664,True
98,817.4833333333333,576.5,278.1666564941406,23.100112915039062,True
99,825.825,578.5,278.29998779296875,22.749591827392578,True
100,834.1666666666666,576.5,278.5,22.638561248779297,True
101,842.5083333333333,576.5,278.5,22.638561248779297,True
102,850.85,578.5,278.5,22.94568634033203,True
103,859.1916666666667,575.0,278.5,23.048959732055664,True
104,867.5333333333333,575.452392578125,278.30950927734375,22.966243743896484,True
105,875.875,575.0,278.5,23.048959732055664,True
106,884.2166666666667,578.5,278.5,22.94568634033203,True
107,892.5583333333334,576.5,278.5,23.420175552368164,True
108,900.9,576.5,278.5,23.420175552368164,True
109,909.2416666666667,575.5,278.5,23.162569046020508,True
110,917.5833333333334,576.5,278.5,23.420175552368164,True
111,925.9250000000001,577.0,277.5,23.690814971923828,True
112,934.2666666666667,576.5,278.5,23.420175552368164,True
113,942.6083333333333,576.5,278.5,23.420175552368164,True
114,950.95,576.5,278.5,23.420175552368164,True
115,959.2916666666666,577.5,278.5,23.162569046020508,True
116,967.6333333333333,576.5,278.2173767089844,23.22288703918457,True
117,975.975,575.5,278.5,23.162569046020508,True
118,984.3166666666667,576.5,278.25555419921875,23.18543243408203,True
