run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0253.MP4,2018-03-05 15:37:47.043818,2018-03-05 15:39:48.864318,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
