run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0273.MP4,2018-03-05 18:02:55.749300,2018-03-05 18:03:12.215271,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
