cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
102,15.0,ps43,ps-43
103,15.1,ps43,ps-43
104,15.2,ps42,ps-42
105,15.3,ps42,ps-42
106,15.4,ps41,ps-41
107,15.5,ps40,ps-40
108,15.6,ps40,ps-40
109,15.7,ps39,ps-39
110,15.8,ps39,ps-39
111,15.9,ps38,ps-38
112,16.0,ps37,ps-37
113,16.1,ps36,ps-36
114,16.2,ps36,ps-36
115,16.3,ps35,ps-35
116,16.4,ps34,ps-34
117,16.5,ps33,ps-33
118,16.6,ps33,ps-33
119,16.7,ps32,ps-32
120,16.8,ps31,ps-31
121,16.9,ps30,ps-30
122,17.0,ps29,ps-29
123,17.1,ps29,ps-29
124,17.2,ps28,ps-28
125,17.3,ps27,ps-27
126,17.4,ps26,ps-26
127,17.5,ps25,ps-25
128,17.6,ps24,ps-24
129,17.7,ps23,ps-23
130,17.8,ps22,ps-22
131,17.9,ps21,ps-21
132,18.0,ps20,ps-20
133,18.1,ps19,ps-19
134,18.2,ps18,ps-18
135,18.3,ps17,ps-17
136,18.4,ps16,ps-16
137,18.5,ps15,ps-15
138,18.6,ps14,ps-14
139,18.7,ps13,ps-13
140,18.8,ps12,ps-12
141,18.9,ps11,ps-11
142,19.0,ps10,ps-10
143,19.1,ps9,ps-9
144,19.2,ps8,ps-8
145,19.3,ps7,ps-7
146,19.4,ps6,ps-6
147,19.5,ps5,ps-5
148,19.6,ps4,ps-4
149,19.7,ps3,ps-3
150,19.8,ps2,ps-2
151,19.9,ps1,ps-1
152,20.0,ps0,ps0
153,20.1,ps-1,ps1
154,20.2,ps-2,ps2
155,20.3,ps-3,ps3
156,20.4,ps-4,ps4
157,20.5,ps-5,ps5
158,20.6,ps-6,ps6
159,20.7,ps-7,ps7
160,20.8,ps-8,ps8
161,20.9,ps-9,ps9
162,21.0,ps-10,ps10
163,21.1,ps-11,ps11
164,21.2,ps-12,ps12
165,21.3,ps-13,ps13
166,21.4,ps-14,ps14
167,21.5,ps-15,ps15
168,21.6,ps-16,ps16
169,21.7,ps-17,ps17
170,21.8,ps-18,ps18
171,21.9,ps-19,ps19
172,22.0,ps-20,ps20
173,22.1,ps-21,ps21
174,22.2,ps-22,ps22
175,22.3,ps-23,ps23
176,22.4,ps-24,ps24
177,22.5,ps-25,ps25
178,22.6,ps-26,ps26
179,22.7,ps-27,ps27
180,22.8,ps-28,ps28
181,22.9,ps-29,ps29
182,23.0,ps-29,ps29
183,23.1,ps-30,ps30
184,23.2,ps-31,ps31
185,23.3,ps-32,ps32
186,23.4,ps-33,ps33
187,23.5,ps-33,ps33
188,23.6,ps-34,ps34
189,23.7,ps-35,ps35
190,23.8,ps-36,ps36
191,23.9,ps-36,ps36
192,24.0,ps-37,ps37
193,24.1,ps-38,ps38
194,24.2,ps-39,ps39
195,24.3,ps-39,ps39
196,24.4,ps-40,ps40
197,24.5,ps-40,ps40
198,24.6,ps-41,ps41
199,24.7,ps-42,ps42
200,24.8,ps-42,ps42
201,24.9,ps-43,ps43
202,25.0,ps-43,ps43
203,25.1,ps-44,ps44
204,25.2,ps-44,ps44
205,25.3,ps-45,ps45
206,25.4,ps-45,ps45
207,25.5,ps-46,ps46
208,25.6,ps-46,ps46
209,25.7,ps-46,ps46
210,25.8,ps-47,ps47
211,25.9,ps-47,ps47
212,26.0,ps-48,ps48
213,26.1,ps-48,ps48
214,26.2,ps-48,ps48
215,26.3,ps-48,ps48
216,26.4,ps-49,ps49
217,26.5,ps-49,ps49
218,26.6,ps-49,ps49
219,26.7,ps-49,ps49
220,26.8,ps-49,ps49
221,26.9,ps-50,ps50
222,27.0,ps-50,ps50
223,27.1,ps-50,ps50
224,27.2,ps-50,ps50
225,27.3,ps-50,ps50
226,27.4,ps-50,ps50
227,27.5,ps-50,ps50
228,27.6,ps-50,ps50
229,27.7,ps-50,ps50
230,27.8,ps-50,ps50
231,27.9,ps-50,ps50
232,28.0,ps-50,ps50
233,28.1,ps-50,ps50
234,28.2,ps-49,ps49
235,28.3,ps-49,ps49
236,28.4,ps-49,ps49
237,28.5,ps-49,ps49
238,28.6,ps-49,ps49
239,28.7,ps-48,ps48
240,28.8,ps-48,ps48
241,28.9,ps-48,ps48
242,29.0,ps-48,ps48
243,29.1,ps-47,ps47
244,29.2,ps-47,ps47
245,29.3,ps-46,ps46
246,29.4,ps-46,ps46
247,29.5,ps-46,ps46
248,29.6,ps-45,ps45
249,29.7,ps-45,ps45
250,29.8,ps-44,ps44
251,29.9,ps-44,ps44
252,30.0,ps-43,ps43
253,30.1,ps-43,ps43
254,30.2,ps-42,ps42
255,30.3,ps-42,ps42
256,30.4,ps-41,ps41
257,30.5,ps-40,ps40
258,30.6,ps-40,ps40
259,30.7,ps-39,ps39
260,30.8,ps-39,ps39
261,30.9,ps-38,ps38
262,31.0,ps-37,ps37
263,31.1,ps-36,ps36
264,31.2,ps-36,ps36
265,31.3,ps-35,ps35
266,31.4,ps-34,ps34
267,31.5,ps-33,ps33
268,31.6,ps-33,ps33
269,31.7,ps-32,ps32
270,31.8,ps-31,ps31
271,31.9,ps-30,ps30
272,32.0,ps-29,ps29
273,32.1,ps-29,ps29
274,32.2,ps-28,ps28
275,32.3,ps-27,ps27
276,32.4,ps-26,ps26
277,32.5,ps-25,ps25
278,32.6,ps-24,ps24
279,32.7,ps-23,ps23
280,32.8,ps-22,ps22
281,32.9,ps-21,ps21
282,33.0,ps-20,ps20
283,33.1,ps-19,ps19
284,33.2,ps-18,ps18
285,33.3,ps-17,ps17
286,33.4,ps-16,ps16
287,33.5,ps-15,ps15
288,33.6,ps-14,ps14
289,33.7,ps-13,ps13
290,33.8,ps-12,ps12
291,33.9,ps-11,ps11
292,34.0,ps-10,ps10
293,34.1,ps-9,ps9
294,34.2,ps-8,ps8
295,34.3,ps-7,ps7
296,34.4,ps-6,ps6
297,34.5,ps-5,ps5
298,34.6,ps-4,ps4
299,34.7,ps-3,ps3
300,34.8,ps-2,ps2
301,34.9,ps-1,ps1
302,35.0,ps0,ps0
303,35.1,ps1,ps-1
304,35.2,ps2,ps-2
305,35.3,ps3,ps-3
306,35.4,ps4,ps-4
307,35.5,ps5,ps-5
308,35.6,ps6,ps-6
309,35.7,ps7,ps-7
310,35.8,ps8,ps-8
311,35.9,ps9,ps-9
312,36.0,ps10,ps-10
313,36.1,ps11,ps-11
314,36.2,ps12,ps-12
315,36.3,ps13,ps-13
316,36.4,ps14,ps-14
317,36.5,ps15,ps-15
318,36.6,ps16,ps-16
319,36.7,ps17,ps-17
320,36.8,ps18,ps-18
321,36.9,ps19,ps-19
322,37.0,ps20,ps-20
323,37.1,ps21,ps-21
324,37.2,ps22,ps-22
325,37.3,ps23,ps-23
326,37.4,ps24,ps-24
327,37.5,ps25,ps-25
328,37.6,ps26,ps-26
329,37.7,ps27,ps-27
330,37.8,ps28,ps-28
331,37.9,ps29,ps-29
332,38.0,ps29,ps-29
333,38.1,ps30,ps-30
334,38.2,ps31,ps-31
335,38.3,ps32,ps-32
336,38.4,ps33,ps-33
337,38.5,ps33,ps-33
338,38.6,ps34,ps-34
339,38.7,ps35,ps-35
340,38.8,ps36,ps-36
341,38.9,ps36,ps-36
342,39.0,ps37,ps-37
343,39.1,ps38,ps-38
344,39.2,ps39,ps-39
345,39.3,ps39,ps-39
346,39.4,ps40,ps-40
347,39.5,ps40,ps-40
348,39.6,ps41,ps-41
349,39.7,ps42,ps-42
350,39.8,ps42,ps-42
351,39.9,ps43,ps-43
352,40.0,ps43,ps-43
353,40.1,ps44,ps-44
354,40.2,ps44,ps-44
355,40.3,ps45,ps-45
356,40.4,ps45,ps-45
357,40.5,ps46,ps-46
358,40.6,ps46,ps-46
359,40.7,ps46,ps-46
360,40.8,ps47,ps-47
361,40.9,ps47,ps-47
362,41.0,ps48,ps-48
363,41.1,ps48,ps-48
364,41.2,ps48,ps-48
365,41.3,ps48,ps-48
366,41.4,ps49,ps-49
367,41.5,ps49,ps-49
368,41.6,ps49,ps-49
369,41.7,ps49,ps-49
370,41.8,ps49,ps-49
371,41.9,ps50,ps-50
372,42.0,ps50,ps-50
373,42.1,ps50,ps-50
374,42.2,ps50,ps-50
375,42.3,ps50,ps-50
376,42.4,ps50,ps-50
377,42.5,ps50,ps-50
378,42.6,ps50,ps-50
379,42.7,ps50,ps-50
380,42.8,ps50,ps-50
381,42.9,ps50,ps-50
382,43.0,ps50,ps-50
383,43.1,ps50,ps-50
384,43.2,ps49,ps-49
385,43.3,ps49,ps-49
386,43.4,ps49,ps-49
387,43.5,ps49,ps-49
388,43.6,ps49,ps-49
389,43.7,ps48,ps-48
390,43.8,ps48,ps-48
391,43.9,ps48,ps-48
392,44.0,ps48,ps-48
393,44.1,ps47,ps-47
394,44.2,ps47,ps-47
395,44.3,ps46,ps-46
396,44.4,ps46,ps-46
397,44.5,ps46,ps-46
398,44.6,ps45,ps-45
399,44.7,ps45,ps-45
400,44.8,ps44,ps-44
401,44.9,ps44,ps-44
402,45.0,ps43,ps-43
403,45.1,ps43,ps-43
404,45.2,ps42,ps-42
405,45.3,ps42,ps-42
406,45.4,ps41,ps-41
407,45.5,ps40,ps-40
408,45.6,ps40,ps-40
409,45.7,ps39,ps-39
410,45.8,ps39,ps-39
411,45.9,ps38,ps-38
412,46.0,ps37,ps-37
413,46.1,ps36,ps-36
414,46.2,ps36,ps-36
415,46.3,ps35,ps-35
416,46.4,ps34,ps-34
417,46.5,ps33,ps-33
418,46.6,ps33,ps-33
419,46.7,ps32,ps-32
420,46.8,ps31,ps-31
421,46.9,ps30,ps-30
422,47.0,ps29,ps-29
423,47.1,ps29,ps-29
424,47.2,ps28,ps-28
425,47.3,ps27,ps-27
426,47.4,ps26,ps-26
427,47.5,ps25,ps-25
428,47.6,ps24,ps-24
429,47.7,ps23,ps-23
430,47.8,ps22,ps-22
431,47.9,ps21,ps-21
432,48.0,ps20,ps-20
433,48.1,ps19,ps-19
434,48.2,ps18,ps-18
435,48.3,ps17,ps-17
436,48.4,ps16,ps-16
437,48.5,ps15,ps-15
438,48.6,ps14,ps-14
439,48.7,ps13,ps-13
440,48.8,ps12,ps-12
441,48.9,ps11,ps-11
442,49.0,ps10,ps-10
443,49.1,ps9,ps-9
444,49.2,ps8,ps-8
445,49.3,ps7,ps-7
446,49.4,ps6,ps-6
447,49.5,ps5,ps-5
448,49.6,ps4,ps-4
449,49.7,ps3,ps-3
450,49.8,ps2,ps-2
451,49.9,ps1,ps-1
452,50.0,ps0,ps0
453,50.1,ps-1,ps1
454,50.2,ps-2,ps2
455,50.3,ps-3,ps3
456,50.4,ps-4,ps4
457,50.5,ps-5,ps5
458,50.6,ps-6,ps6
459,50.7,ps-7,ps7
460,50.8,ps-8,ps8
461,50.9,ps-9,ps9
462,51.0,ps-10,ps10
463,51.1,ps-11,ps11
464,51.2,ps-12,ps12
465,51.3,ps-13,ps13
466,51.4,ps-14,ps14
467,51.5,ps-15,ps15
468,51.6,ps-16,ps16
469,51.7,ps-17,ps17
470,51.8,ps-18,ps18
471,51.9,ps-19,ps19
472,52.0,ps-20,ps20
473,52.1,ps-21,ps21
474,52.2,ps-22,ps22
475,52.3,ps-23,ps23
476,52.4,ps-24,ps24
477,52.5,ps-25,ps25
478,52.6,ps-26,ps26
479,52.7,ps-27,ps27
480,52.8,ps-28,ps28
481,52.9,ps-29,ps29
482,53.0,ps-29,ps29
483,53.1,ps-30,ps30
484,53.2,ps-31,ps31
485,53.3,ps-32,ps32
486,53.4,ps-33,ps33
487,53.5,ps-33,ps33
488,53.6,ps-34,ps34
489,53.7,ps-35,ps35
490,53.8,ps-36,ps36
491,53.9,ps-36,ps36
492,54.0,ps-37,ps37
493,54.1,ps-38,ps38
494,54.2,ps-39,ps39
495,54.3,ps-39,ps39
496,54.4,ps-40,ps40
497,54.5,ps-40,ps40
498,54.6,ps-41,ps41
499,54.7,ps-42,ps42
500,54.8,ps-42,ps42
501,54.9,ps-43,ps43
502,55.0,ps-43,ps43
503,55.1,ps-44,ps44
504,55.2,ps-44,ps44
505,55.3,ps-45,ps45
506,55.4,ps-45,ps45
507,55.5,ps-46,ps46
508,55.6,ps-46,ps46
509,55.7,ps-46,ps46
510,55.8,ps-47,ps47
511,55.9,ps-47,ps47
512,56.0,ps-48,ps48
513,56.1,ps-48,ps48
514,56.2,ps-48,ps48
515,56.3,ps-48,ps48
516,56.4,ps-49,ps49
517,56.5,ps-49,ps49
518,56.6,ps-49,ps49
519,56.7,ps-49,ps49
520,56.8,ps-49,ps49
521,56.9,ps-50,ps50
522,57.0,ps-50,ps50
523,57.1,ps-50,ps50
524,57.2,ps-50,ps50
525,57.3,ps-50,ps50
526,57.4,ps-50,ps50
527,57.5,ps-50,ps50
528,57.6,ps-50,ps50
529,57.7,ps-50,ps50
530,57.8,ps-50,ps50
531,57.9,ps-50,ps50
532,58.0,ps-50,ps50
533,58.1,ps-50,ps50
534,58.2,ps-49,ps49
535,58.3,ps-49,ps49
536,58.4,ps-49,ps49
537,58.5,ps-49,ps49
538,58.6,ps-49,ps49
539,58.7,ps-48,ps48
540,58.8,ps-48,ps48
541,58.9,ps-48,ps48
542,59.0,ps-48,ps48
543,59.1,ps-47,ps47
544,59.2,ps-47,ps47
545,59.3,ps-46,ps46
546,59.4,ps-46,ps46
547,59.5,ps-46,ps46
548,59.6,ps-45,ps45
549,59.7,ps-45,ps45
550,59.8,ps-44,ps44
551,59.9,ps-44,ps44
552,60.0,ps-43,ps43
553,60.1,ps-43,ps43
554,60.2,ps-42,ps42
555,60.3,ps-42,ps42
556,60.4,ps-41,ps41
557,60.5,ps-40,ps40
558,60.6,ps-40,ps40
559,60.7,ps-39,ps39
560,60.8,ps-39,ps39
561,60.9,ps-38,ps38
562,61.0,ps-37,ps37
563,61.1,ps-36,ps36
564,61.2,ps-36,ps36
565,61.3,ps-35,ps35
566,61.4,ps-34,ps34
567,61.5,ps-33,ps33
568,61.6,ps-33,ps33
569,61.7,ps-32,ps32
570,61.8,ps-31,ps31
571,61.9,ps-30,ps30
572,62.0,ps-29,ps29
573,62.1,ps-29,ps29
574,62.2,ps-28,ps28
575,62.3,ps-27,ps27
576,62.4,ps-26,ps26
577,62.5,ps-25,ps25
578,62.6,ps-24,ps24
579,62.7,ps-23,ps23
580,62.8,ps-22,ps22
581,62.9,ps-21,ps21
582,63.0,ps-20,ps20
583,63.1,ps-19,ps19
584,63.2,ps-18,ps18
585,63.3,ps-17,ps17
586,63.4,ps-16,ps16
587,63.5,ps-15,ps15
588,63.6,ps-14,ps14
589,63.7,ps-13,ps13
590,63.8,ps-12,ps12
591,63.9,ps-11,ps11
592,64.0,ps-10,ps10
593,64.1,ps-9,ps9
594,64.2,ps-8,ps8
595,64.3,ps-7,ps7
596,64.4,ps-6,ps6
597,64.5,ps-5,ps5
598,64.6,ps-4,ps4
599,64.7,ps-3,ps3
600,64.8,ps-2,ps2
601,64.9,ps-1,ps1
602,65.0,ps0,ps0
603,65.1,ps1,ps-1
604,65.2,ps2,ps-2
605,65.3,ps3,ps-3
606,65.4,ps4,ps-4
607,65.5,ps5,ps-5
608,65.6,ps6,ps-6
609,65.7,ps7,ps-7
610,65.8,ps8,ps-8
611,65.9,ps9,ps-9
612,66.0,ps10,ps-10
613,66.1,ps11,ps-11
614,66.2,ps12,ps-12
615,66.3,ps13,ps-13
616,66.4,ps14,ps-14
617,66.5,ps15,ps-15
618,66.6,ps16,ps-16
619,66.7,ps17,ps-17
620,66.8,ps18,ps-18
621,66.9,ps19,ps-19
622,67.0,ps20,ps-20
623,67.1,ps21,ps-21
624,67.2,ps22,ps-22
625,67.3,ps23,ps-23
626,67.4,ps24,ps-24
627,67.5,ps25,ps-25
628,67.6,ps26,ps-26
629,67.7,ps27,ps-27
630,67.8,ps28,ps-28
631,67.9,ps29,ps-29
632,68.0,ps29,ps-29
633,68.1,ps30,ps-30
634,68.2,ps31,ps-31
635,68.3,ps32,ps-32
636,68.4,ps33,ps-33
637,68.5,ps33,ps-33
638,68.6,ps34,ps-34
639,68.7,ps35,ps-35
640,68.8,ps36,ps-36
641,68.9,ps36,ps-36
642,69.0,ps37,ps-37
643,69.1,ps38,ps-38
644,69.2,ps39,ps-39
645,69.3,ps39,ps-39
646,69.4,ps40,ps-40
647,69.5,ps40,ps-40
648,69.6,ps41,ps-41
649,69.7,ps42,ps-42
650,69.8,ps42,ps-42
651,69.9,ps43,ps-43
652,70.0,ps43,ps-43
653,70.1,ps44,ps-44
654,70.2,ps44,ps-44
655,70.3,ps45,ps-45
656,70.4,ps45,ps-45
657,70.5,ps46,ps-46
658,70.6,ps46,ps-46
659,70.7,ps46,ps-46
660,70.8,ps47,ps-47
661,70.9,ps47,ps-47
662,71.0,ps48,ps-48
663,71.1,ps48,ps-48
664,71.2,ps48,ps-48
665,71.3,ps48,ps-48
666,71.4,ps49,ps-49
667,71.5,ps49,ps-49
668,71.6,ps49,ps-49
669,71.7,ps49,ps-49
670,71.8,ps49,ps-49
671,71.9,ps50,ps-50
672,72.0,ps50,ps-50
673,72.1,ps50,ps-50
674,72.2,ps50,ps-50
675,72.3,ps50,ps-50
676,72.4,ps50,ps-50
677,72.5,ps50,ps-50
678,72.6,ps50,ps-50
679,72.7,ps50,ps-50
680,72.8,ps50,ps-50
681,72.9,ps50,ps-50
682,73.0,ps50,ps-50
683,73.1,ps50,ps-50
684,73.2,ps49,ps-49
685,73.3,ps49,ps-49
686,73.4,ps49,ps-49
687,73.5,ps49,ps-49
688,73.6,ps49,ps-49
689,73.7,ps48,ps-48
690,73.8,ps48,ps-48
691,73.9,ps48,ps-48
692,74.0,ps48,ps-48
693,74.1,ps47,ps-47
694,74.2,ps47,ps-47
695,74.3,ps46,ps-46
696,74.4,ps46,ps-46
697,74.5,ps46,ps-46
698,74.6,ps45,ps-45
699,74.7,ps45,ps-45
700,74.8,ps44,ps-44
701,74.9,ps44,ps-44
702,75.0,ps43,ps-43
703,75.1,ps43,ps-43
704,75.2,ps42,ps-42
705,75.3,ps42,ps-42
706,75.4,ps41,ps-41
707,75.5,ps40,ps-40
708,75.6,ps40,ps-40
709,75.7,ps39,ps-39
710,75.8,ps39,ps-39
711,75.9,ps38,ps-38
712,76.0,ps37,ps-37
713,76.1,ps36,ps-36
714,76.2,ps36,ps-36
715,76.3,ps35,ps-35
716,76.4,ps34,ps-34
717,76.5,ps33,ps-33
718,76.6,ps33,ps-33
719,76.7,ps32,ps-32
720,76.8,ps31,ps-31
721,76.9,ps30,ps-30
722,77.0,ps29,ps-29
723,77.1,ps29,ps-29
724,77.2,ps28,ps-28
725,77.3,ps27,ps-27
726,77.4,ps26,ps-26
727,77.5,ps25,ps-25
728,77.6,ps24,ps-24
729,77.7,ps23,ps-23
730,77.8,ps22,ps-22
731,77.9,ps21,ps-21
732,78.0,ps20,ps-20
733,78.1,ps19,ps-19
734,78.2,ps18,ps-18
735,78.3,ps17,ps-17
736,78.4,ps16,ps-16
737,78.5,ps15,ps-15
738,78.6,ps14,ps-14
739,78.7,ps13,ps-13
740,78.8,ps12,ps-12
741,78.9,ps11,ps-11
742,79.0,ps10,ps-10
743,79.1,ps9,ps-9
744,79.2,ps8,ps-8
745,79.3,ps7,ps-7
746,79.4,ps6,ps-6
747,79.5,ps5,ps-5
748,79.6,ps4,ps-4
749,79.7,ps3,ps-3
750,79.8,ps2,ps-2
751,79.9,ps1,ps-1
752,80.0,ps0,ps0
753,80.1,ps-1,ps1
754,80.2,ps-2,ps2
755,80.3,ps-3,ps3
756,80.4,ps-4,ps4
757,80.5,ps-5,ps5
758,80.6,ps-6,ps6
759,80.7,ps-7,ps7
760,80.8,ps-8,ps8
761,80.9,ps-9,ps9
762,81.0,ps-10,ps10
763,81.1,ps-11,ps11
764,81.2,ps-12,ps12
765,81.3,ps-13,ps13
766,81.4,ps-14,ps14
767,81.5,ps-15,ps15
768,81.6,ps-16,ps16
769,81.7,ps-17,ps17
770,81.8,ps-18,ps18
771,81.9,ps-19,ps19
772,82.0,ps-20,ps20
773,82.1,ps-21,ps21
774,82.2,ps-22,ps22
775,82.3,ps-23,ps23
776,82.4,ps-24,ps24
777,82.5,ps-25,ps25
778,82.6,ps-26,ps26
779,82.7,ps-27,ps27
780,82.8,ps-28,ps28
781,82.9,ps-29,ps29
782,83.0,ps-29,ps29
783,83.1,ps-30,ps30
784,83.2,ps-31,ps31
785,83.3,ps-32,ps32
786,83.4,ps-33,ps33
787,83.5,ps-33,ps33
788,83.6,ps-34,ps34
789,83.7,ps-35,ps35
790,83.8,ps-36,ps36
791,83.9,ps-36,ps36
792,84.0,ps-37,ps37
793,84.1,ps-38,ps38
794,84.2,ps-39,ps39
795,84.3,ps-39,ps39
796,84.4,ps-40,ps40
797,84.5,ps-40,ps40
798,84.6,ps-41,ps41
799,84.7,ps-42,ps42
800,84.8,ps-42,ps42
801,84.9,ps-43,ps43
802,85.0,ps-43,ps43
803,85.1,ps-44,ps44
804,85.2,ps-44,ps44
805,85.3,ps-45,ps45
806,85.4,ps-45,ps45
807,85.5,ps-46,ps46
808,85.6,ps-46,ps46
809,85.7,ps-46,ps46
810,85.8,ps-47,ps47
811,85.9,ps-47,ps47
812,86.0,ps-48,ps48
813,86.1,ps-48,ps48
814,86.2,ps-48,ps48
815,86.3,ps-48,ps48
816,86.4,ps-49,ps49
817,86.5,ps-49,ps49
818,86.6,ps-49,ps49
819,86.7,ps-49,ps49
820,86.8,ps-49,ps49
821,86.9,ps-50,ps50
822,87.0,ps-50,ps50
823,87.1,ps-50,ps50
824,87.2,ps-50,ps50
825,87.3,ps-50,ps50
826,87.4,ps-50,ps50
827,87.5,ps-50,ps50
828,87.6,ps-50,ps50
829,87.7,ps-50,ps50
830,87.8,ps-50,ps50
831,87.9,ps-50,ps50
832,88.0,ps-50,ps50
833,88.1,ps-50,ps50
834,88.2,ps-49,ps49
835,88.3,ps-49,ps49
836,88.4,ps-49,ps49
837,88.5,ps-49,ps49
838,88.6,ps-49,ps49
839,88.7,ps-48,ps48
840,88.8,ps-48,ps48
841,88.9,ps-48,ps48
842,89.0,ps-48,ps48
843,89.1,ps-47,ps47
844,89.2,ps-47,ps47
845,89.3,ps-46,ps46
846,89.4,ps-46,ps46
847,89.5,ps-46,ps46
848,89.6,ps-45,ps45
849,89.7,ps-45,ps45
850,89.8,ps-44,ps44
851,89.9,ps-44,ps44
852,90.0,ps-43,ps43
853,90.1,ps-43,ps43
854,90.2,ps-42,ps42
855,90.3,ps-42,ps42
856,90.4,ps-41,ps41
857,90.5,ps-40,ps40
858,90.6,ps-40,ps40
859,90.7,ps-39,ps39
860,90.8,ps-39,ps39
861,90.9,ps-38,ps38
862,91.0,ps-37,ps37
863,91.1,ps-36,ps36
864,91.2,ps-36,ps36
865,91.3,ps-35,ps35
866,91.4,ps-34,ps34
867,91.5,ps-33,ps33
868,91.6,ps-33,ps33
869,91.7,ps-32,ps32
870,91.8,ps-31,ps31
871,91.9,ps-30,ps30
872,92.0,ps-29,ps29
873,92.1,ps-29,ps29
874,92.2,ps-28,ps28
875,92.3,ps-27,ps27
876,92.4,ps-26,ps26
877,92.5,ps-25,ps25
878,92.6,ps-24,ps24
879,92.7,ps-23,ps23
880,92.8,ps-22,ps22
881,92.9,ps-21,ps21
882,93.0,ps-20,ps20
883,93.1,ps-19,ps19
884,93.2,ps-18,ps18
885,93.3,ps-17,ps17
886,93.4,ps-16,ps16
887,93.5,ps-15,ps15
888,93.6,ps-14,ps14
889,93.7,ps-13,ps13
890,93.8,ps-12,ps12
891,93.9,ps-11,ps11
892,94.0,ps-10,ps10
893,94.1,ps-9,ps9
894,94.2,ps-8,ps8
895,94.3,ps-7,ps7
896,94.4,ps-6,ps6
897,94.5,ps-5,ps5
898,94.6,ps-4,ps4
899,94.7,ps-3,ps3
900,94.8,ps-2,ps2
901,94.9,ps-1,ps1
902,95.0,ps0,ps0
903,95.1,ps1,ps-1
904,95.2,ps2,ps-2
905,95.3,ps3,ps-3
906,95.4,ps4,ps-4
907,95.5,ps5,ps-5
908,95.6,ps6,ps-6
909,95.7,ps7,ps-7
910,95.8,ps8,ps-8
911,95.9,ps9,ps-9
912,96.0,ps10,ps-10
913,96.1,ps11,ps-11
914,96.2,ps12,ps-12
915,96.3,ps13,ps-13
916,96.4,ps14,ps-14
917,96.5,ps15,ps-15
918,96.6,ps16,ps-16
919,96.7,ps17,ps-17
920,96.8,ps18,ps-18
921,96.9,ps19,ps-19
922,97.0,ps20,ps-20
923,97.1,ps21,ps-21
924,97.2,ps22,ps-22
925,97.3,ps23,ps-23
926,97.4,ps24,ps-24
927,97.5,ps25,ps-25
928,97.6,ps26,ps-26
929,97.7,ps27,ps-27
