run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0262.MP4,2018-03-05 16:42:10.289995,2018-03-05 16:45:02.049808,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
