run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0268.MP4,2018-03-05 17:16:42.347959,2018-03-05 17:16:59.224631,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
