time,angle_x_filter_R,angle_x_filter_L,angle_x_filter_M,angle_y_filter_R,angle_y_filter_L,angle_y_filter_M,angle_x_raw_R,angle_x_raw_L,angle_x_raw_M,angle_y_raw_R,angle_y_raw_L,angle_y_raw_M,radiation_R,radiation_L,radiation_M,temp_R,temp_L,temp_M
2018-01-23 17:42:40.729218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,5.0,25.9,29.2,27.4
2018-01-23 17:42:40.900819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,5.0,25.9,29.2,27.4
2018-01-23 17:42:41.025619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,5.0,26.0,29.3,27.5
2018-01-23 17:42:41.150419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,5.0,26.0,29.4,27.5
2018-01-23 17:42:41.275219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,5.0,26.1,29.5,27.6
2018-01-23 17:42:41.401019,1.32,0.0,0.0,-0.544,0.0,0.0,1.324,0.0,0.0,-0.538,0.0,0.0,300.0,1.0,5.0,26.3,29.6,27.6
2018-01-23 17:42:41.557020,1.32,0.0,0.0,-0.544,0.0,0.0,1.301,0.0,0.0,-0.551,0.0,0.0,300.0,1.0,5.0,26.4,29.8,27.7
2018-01-23 17:42:41.713020,1.321,0.0,0.0,-0.544,0.0,0.0,1.301,0.0,0.0,-0.551,0.0,0.0,300.0,1.0,5.0,26.6,30.0,27.9
2018-01-23 17:42:41.837820,1.32,0.0,0.0,-0.544,0.0,0.0,1.32,0.0,0.0,-0.531,0.0,0.0,300.0,1.0,5.0,26.6,30.1,27.9
2018-01-23 17:42:41.962620,1.32,0.0,0.0,-0.544,0.0,0.0,1.324,0.0,0.0,-0.541,0.0,0.0,300.0,1.0,5.0,26.7,30.2,28.0
