cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
102,15.0,ps87,ps-87
103,15.1,ps86,ps-86
104,15.2,ps84,ps-84
105,15.3,ps83,ps-83
106,15.4,ps82,ps-82
107,15.5,ps81,ps-81
108,15.6,ps80,ps-80
109,15.7,ps78,ps-78
110,15.8,ps77,ps-77
111,15.9,ps76,ps-76
112,16.0,ps74,ps-74
113,16.1,ps73,ps-73
114,16.2,ps71,ps-71
115,16.3,ps70,ps-70
116,16.4,ps68,ps-68
117,16.5,ps67,ps-67
118,16.6,ps65,ps-65
119,16.7,ps64,ps-64
120,16.8,ps62,ps-62
121,16.9,ps60,ps-60
122,17.0,ps59,ps-59
123,17.1,ps57,ps-57
124,17.2,ps55,ps-55
125,17.3,ps54,ps-54
126,17.4,ps52,ps-52
127,17.5,ps50,ps-50
128,17.6,ps48,ps-48
129,17.7,ps46,ps-46
130,17.8,ps44,ps-44
131,17.9,ps43,ps-43
132,18.0,ps41,ps-41
133,18.1,ps39,ps-39
134,18.2,ps37,ps-37
135,18.3,ps35,ps-35
136,18.4,ps33,ps-33
137,18.5,ps31,ps-31
138,18.6,ps29,ps-29
139,18.7,ps27,ps-27
140,18.8,ps25,ps-25
141,18.9,ps23,ps-23
142,19.0,ps21,ps-21
143,19.1,ps19,ps-19
144,19.2,ps17,ps-17
145,19.3,ps15,ps-15
146,19.4,ps13,ps-13
147,19.5,ps10,ps-10
148,19.6,ps8,ps-8
149,19.7,ps6,ps-6
150,19.8,ps4,ps-4
151,19.9,ps2,ps-2
152,20.0,ps0,ps0
153,20.1,ps-2,ps2
154,20.2,ps-4,ps4
155,20.3,ps-6,ps6
156,20.4,ps-8,ps8
157,20.5,ps-10,ps10
158,20.6,ps-13,ps13
159,20.7,ps-15,ps15
160,20.8,ps-17,ps17
161,20.9,ps-19,ps19
162,21.0,ps-21,ps21
163,21.1,ps-23,ps23
164,21.2,ps-25,ps25
165,21.3,ps-27,ps27
166,21.4,ps-29,ps29
167,21.5,ps-31,ps31
168,21.6,ps-33,ps33
169,21.7,ps-35,ps35
170,21.8,ps-37,ps37
171,21.9,ps-39,ps39
172,22.0,ps-41,ps41
173,22.1,ps-43,ps43
174,22.2,ps-44,ps44
175,22.3,ps-46,ps46
176,22.4,ps-48,ps48
177,22.5,ps-50,ps50
178,22.6,ps-52,ps52
179,22.7,ps-54,ps54
180,22.8,ps-55,ps55
181,22.9,ps-57,ps57
182,23.0,ps-59,ps59
183,23.1,ps-60,ps60
184,23.2,ps-62,ps62
185,23.3,ps-64,ps64
186,23.4,ps-65,ps65
187,23.5,ps-67,ps67
188,23.6,ps-68,ps68
189,23.7,ps-70,ps70
190,23.8,ps-71,ps71
191,23.9,ps-73,ps73
192,24.0,ps-74,ps74
193,24.1,ps-76,ps76
194,24.2,ps-77,ps77
195,24.3,ps-78,ps78
196,24.4,ps-80,ps80
197,24.5,ps-81,ps81
198,24.6,ps-82,ps82
199,24.7,ps-83,ps83
200,24.8,ps-84,ps84
201,24.9,ps-86,ps86
202,25.0,ps-87,ps87
203,25.1,ps-88,ps88
204,25.2,ps-89,ps89
205,25.3,ps-90,ps90
206,25.4,ps-90,ps90
207,25.5,ps-91,ps91
208,25.6,ps-92,ps92
209,25.7,ps-93,ps93
210,25.8,ps-94,ps94
211,25.9,ps-94,ps94
212,26.0,ps-95,ps95
213,26.1,ps-96,ps96
214,26.2,ps-96,ps96
215,26.3,ps-97,ps97
216,26.4,ps-97,ps97
217,26.5,ps-98,ps98
218,26.6,ps-98,ps98
219,26.7,ps-99,ps99
220,26.8,ps-99,ps99
221,26.9,ps-99,ps99
222,27.0,ps-99,ps99
223,27.1,ps-100,ps100
224,27.2,ps-100,ps100
225,27.3,ps-100,ps100
226,27.4,ps-100,ps100
227,27.5,ps-100,ps100
228,27.6,ps-100,ps100
229,27.7,ps-100,ps100
230,27.8,ps-100,ps100
231,27.9,ps-100,ps100
232,28.0,ps-99,ps99
233,28.1,ps-99,ps99
234,28.2,ps-99,ps99
235,28.3,ps-99,ps99
236,28.4,ps-98,ps98
237,28.5,ps-98,ps98
238,28.6,ps-97,ps97
239,28.7,ps-97,ps97
240,28.8,ps-96,ps96
241,28.9,ps-96,ps96
242,29.0,ps-95,ps95
243,29.1,ps-94,ps94
244,29.2,ps-94,ps94
245,29.3,ps-93,ps93
246,29.4,ps-92,ps92
247,29.5,ps-91,ps91
248,29.6,ps-90,ps90
249,29.7,ps-90,ps90
250,29.8,ps-89,ps89
251,29.9,ps-88,ps88
252,30.0,ps-87,ps87
253,30.1,ps-86,ps86
254,30.2,ps-84,ps84
255,30.3,ps-83,ps83
256,30.4,ps-82,ps82
257,30.5,ps-81,ps81
258,30.6,ps-80,ps80
259,30.7,ps-78,ps78
260,30.8,ps-77,ps77
261,30.9,ps-76,ps76
262,31.0,ps-74,ps74
263,31.1,ps-73,ps73
264,31.2,ps-71,ps71
265,31.3,ps-70,ps70
266,31.4,ps-68,ps68
267,31.5,ps-67,ps67
268,31.6,ps-65,ps65
269,31.7,ps-64,ps64
270,31.8,ps-62,ps62
271,31.9,ps-60,ps60
272,32.0,ps-59,ps59
273,32.1,ps-57,ps57
274,32.2,ps-55,ps55
275,32.3,ps-54,ps54
276,32.4,ps-52,ps52
277,32.5,ps-50,ps50
278,32.6,ps-48,ps48
279,32.7,ps-46,ps46
280,32.8,ps-44,ps44
281,32.9,ps-43,ps43
282,33.0,ps-41,ps41
283,33.1,ps-39,ps39
284,33.2,ps-37,ps37
285,33.3,ps-35,ps35
286,33.4,ps-33,ps33
287,33.5,ps-31,ps31
288,33.6,ps-29,ps29
289,33.7,ps-27,ps27
290,33.8,ps-25,ps25
291,33.9,ps-23,ps23
292,34.0,ps-21,ps21
293,34.1,ps-19,ps19
294,34.2,ps-17,ps17
295,34.3,ps-15,ps15
296,34.4,ps-13,ps13
297,34.5,ps-10,ps10
298,34.6,ps-8,ps8
299,34.7,ps-6,ps6
300,34.8,ps-4,ps4
301,34.9,ps-2,ps2
302,35.0,ps0,ps0
303,35.1,ps2,ps-2
304,35.2,ps4,ps-4
305,35.3,ps6,ps-6
306,35.4,ps8,ps-8
307,35.5,ps10,ps-10
308,35.6,ps13,ps-13
309,35.7,ps15,ps-15
310,35.8,ps17,ps-17
311,35.9,ps19,ps-19
312,36.0,ps21,ps-21
313,36.1,ps23,ps-23
314,36.2,ps25,ps-25
315,36.3,ps27,ps-27
316,36.4,ps29,ps-29
317,36.5,ps31,ps-31
318,36.6,ps33,ps-33
319,36.7,ps35,ps-35
320,36.8,ps37,ps-37
321,36.9,ps39,ps-39
322,37.0,ps41,ps-41
323,37.1,ps43,ps-43
324,37.2,ps44,ps-44
325,37.3,ps46,ps-46
326,37.4,ps48,ps-48
327,37.5,ps50,ps-50
328,37.6,ps52,ps-52
329,37.7,ps54,ps-54
330,37.8,ps55,ps-55
331,37.9,ps57,ps-57
332,38.0,ps59,ps-59
333,38.1,ps60,ps-60
334,38.2,ps62,ps-62
335,38.3,ps64,ps-64
336,38.4,ps65,ps-65
337,38.5,ps67,ps-67
338,38.6,ps68,ps-68
339,38.7,ps70,ps-70
340,38.8,ps71,ps-71
341,38.9,ps73,ps-73
342,39.0,ps74,ps-74
343,39.1,ps76,ps-76
344,39.2,ps77,ps-77
345,39.3,ps78,ps-78
346,39.4,ps80,ps-80
347,39.5,ps81,ps-81
348,39.6,ps82,ps-82
349,39.7,ps83,ps-83
350,39.8,ps84,ps-84
351,39.9,ps86,ps-86
352,40.0,ps87,ps-87
353,40.1,ps88,ps-88
354,40.2,ps89,ps-89
355,40.3,ps90,ps-90
356,40.4,ps90,ps-90
357,40.5,ps91,ps-91
358,40.6,ps92,ps-92
359,40.7,ps93,ps-93
360,40.8,ps94,ps-94
361,40.9,ps94,ps-94
362,41.0,ps95,ps-95
363,41.1,ps96,ps-96
364,41.2,ps96,ps-96
365,41.3,ps97,ps-97
366,41.4,ps97,ps-97
367,41.5,ps98,ps-98
368,41.6,ps98,ps-98
369,41.7,ps99,ps-99
370,41.8,ps99,ps-99
371,41.9,ps99,ps-99
372,42.0,ps99,ps-99
373,42.1,ps100,ps-100
374,42.2,ps100,ps-100
375,42.3,ps100,ps-100
376,42.4,ps100,ps-100
377,42.5,ps100,ps-100
378,42.6,ps100,ps-100
379,42.7,ps100,ps-100
380,42.8,ps100,ps-100
381,42.9,ps100,ps-100
382,43.0,ps99,ps-99
383,43.1,ps99,ps-99
384,43.2,ps99,ps-99
385,43.3,ps99,ps-99
386,43.4,ps98,ps-98
387,43.5,ps98,ps-98
388,43.6,ps97,ps-97
389,43.7,ps97,ps-97
390,43.8,ps96,ps-96
391,43.9,ps96,ps-96
392,44.0,ps95,ps-95
393,44.1,ps94,ps-94
394,44.2,ps94,ps-94
395,44.3,ps93,ps-93
396,44.4,ps92,ps-92
397,44.5,ps91,ps-91
398,44.6,ps90,ps-90
399,44.7,ps90,ps-90
400,44.8,ps89,ps-89
401,44.9,ps88,ps-88
402,45.0,ps87,ps-87
403,45.1,ps86,ps-86
404,45.2,ps84,ps-84
405,45.3,ps83,ps-83
406,45.4,ps82,ps-82
407,45.5,ps81,ps-81
408,45.6,ps80,ps-80
409,45.7,ps78,ps-78
410,45.8,ps77,ps-77
411,45.9,ps76,ps-76
412,46.0,ps74,ps-74
413,46.1,ps73,ps-73
414,46.2,ps71,ps-71
415,46.3,ps70,ps-70
416,46.4,ps68,ps-68
417,46.5,ps67,ps-67
418,46.6,ps65,ps-65
419,46.7,ps64,ps-64
420,46.8,ps62,ps-62
421,46.9,ps60,ps-60
422,47.0,ps59,ps-59
423,47.1,ps57,ps-57
424,47.2,ps55,ps-55
425,47.3,ps54,ps-54
426,47.4,ps52,ps-52
427,47.5,ps50,ps-50
428,47.6,ps48,ps-48
429,47.7,ps46,ps-46
430,47.8,ps44,ps-44
431,47.9,ps43,ps-43
432,48.0,ps41,ps-41
433,48.1,ps39,ps-39
434,48.2,ps37,ps-37
435,48.3,ps35,ps-35
436,48.4,ps33,ps-33
437,48.5,ps31,ps-31
438,48.6,ps29,ps-29
439,48.7,ps27,ps-27
440,48.8,ps25,ps-25
441,48.9,ps23,ps-23
442,49.0,ps21,ps-21
443,49.1,ps19,ps-19
444,49.2,ps17,ps-17
445,49.3,ps15,ps-15
446,49.4,ps13,ps-13
447,49.5,ps10,ps-10
448,49.6,ps8,ps-8
449,49.7,ps6,ps-6
450,49.8,ps4,ps-4
451,49.9,ps2,ps-2
452,50.0,ps0,ps0
453,50.1,ps-2,ps2
454,50.2,ps-4,ps4
455,50.3,ps-6,ps6
456,50.4,ps-8,ps8
457,50.5,ps-10,ps10
458,50.6,ps-13,ps13
459,50.7,ps-15,ps15
460,50.8,ps-17,ps17
461,50.9,ps-19,ps19
462,51.0,ps-21,ps21
463,51.1,ps-23,ps23
464,51.2,ps-25,ps25
465,51.3,ps-27,ps27
466,51.4,ps-29,ps29
467,51.5,ps-31,ps31
468,51.6,ps-33,ps33
469,51.7,ps-35,ps35
470,51.8,ps-37,ps37
471,51.9,ps-39,ps39
472,52.0,ps-41,ps41
473,52.1,ps-43,ps43
474,52.2,ps-44,ps44
475,52.3,ps-46,ps46
476,52.4,ps-48,ps48
477,52.5,ps-50,ps50
478,52.6,ps-52,ps52
479,52.7,ps-54,ps54
480,52.8,ps-55,ps55
481,52.9,ps-57,ps57
482,53.0,ps-59,ps59
483,53.1,ps-60,ps60
484,53.2,ps-62,ps62
485,53.3,ps-64,ps64
486,53.4,ps-65,ps65
487,53.5,ps-67,ps67
488,53.6,ps-68,ps68
489,53.7,ps-70,ps70
490,53.8,ps-71,ps71
491,53.9,ps-73,ps73
492,54.0,ps-74,ps74
493,54.1,ps-76,ps76
494,54.2,ps-77,ps77
495,54.3,ps-78,ps78
496,54.4,ps-80,ps80
497,54.5,ps-81,ps81
498,54.6,ps-82,ps82
499,54.7,ps-83,ps83
500,54.8,ps-84,ps84
501,54.9,ps-86,ps86
502,55.0,ps-87,ps87
503,55.1,ps-88,ps88
504,55.2,ps-89,ps89
505,55.3,ps-90,ps90
506,55.4,ps-90,ps90
507,55.5,ps-91,ps91
508,55.6,ps-92,ps92
509,55.7,ps-93,ps93
510,55.8,ps-94,ps94
511,55.9,ps-94,ps94
512,56.0,ps-95,ps95
513,56.1,ps-96,ps96
514,56.2,ps-96,ps96
515,56.3,ps-97,ps97
516,56.4,ps-97,ps97
517,56.5,ps-98,ps98
518,56.6,ps-98,ps98
519,56.7,ps-99,ps99
520,56.8,ps-99,ps99
521,56.9,ps-99,ps99
522,57.0,ps-99,ps99
523,57.1,ps-100,ps100
524,57.2,ps-100,ps100
525,57.3,ps-100,ps100
526,57.4,ps-100,ps100
527,57.5,ps-100,ps100
528,57.6,ps-100,ps100
529,57.7,ps-100,ps100
530,57.8,ps-100,ps100
531,57.9,ps-100,ps100
532,58.0,ps-99,ps99
533,58.1,ps-99,ps99
534,58.2,ps-99,ps99
535,58.3,ps-99,ps99
536,58.4,ps-98,ps98
537,58.5,ps-98,ps98
538,58.6,ps-97,ps97
539,58.7,ps-97,ps97
540,58.8,ps-96,ps96
541,58.9,ps-96,ps96
542,59.0,ps-95,ps95
543,59.1,ps-94,ps94
544,59.2,ps-94,ps94
545,59.3,ps-93,ps93
546,59.4,ps-92,ps92
547,59.5,ps-91,ps91
548,59.6,ps-90,ps90
549,59.7,ps-90,ps90
550,59.8,ps-89,ps89
551,59.9,ps-88,ps88
552,60.0,ps-87,ps87
553,60.1,ps-86,ps86
554,60.2,ps-84,ps84
555,60.3,ps-83,ps83
556,60.4,ps-82,ps82
557,60.5,ps-81,ps81
558,60.6,ps-80,ps80
559,60.7,ps-78,ps78
560,60.8,ps-77,ps77
561,60.9,ps-76,ps76
562,61.0,ps-74,ps74
563,61.1,ps-73,ps73
564,61.2,ps-71,ps71
565,61.3,ps-70,ps70
566,61.4,ps-68,ps68
567,61.5,ps-67,ps67
568,61.6,ps-65,ps65
569,61.7,ps-64,ps64
570,61.8,ps-62,ps62
571,61.9,ps-60,ps60
572,62.0,ps-59,ps59
573,62.1,ps-57,ps57
574,62.2,ps-55,ps55
575,62.3,ps-54,ps54
576,62.4,ps-52,ps52
577,62.5,ps-50,ps50
578,62.6,ps-48,ps48
579,62.7,ps-46,ps46
580,62.8,ps-44,ps44
581,62.9,ps-43,ps43
582,63.0,ps-41,ps41
583,63.1,ps-39,ps39
584,63.2,ps-37,ps37
585,63.3,ps-35,ps35
586,63.4,ps-33,ps33
587,63.5,ps-31,ps31
588,63.6,ps-29,ps29
589,63.7,ps-27,ps27
590,63.8,ps-25,ps25
591,63.9,ps-23,ps23
592,64.0,ps-21,ps21
593,64.1,ps-19,ps19
594,64.2,ps-17,ps17
595,64.3,ps-15,ps15
596,64.4,ps-13,ps13
597,64.5,ps-10,ps10
598,64.6,ps-8,ps8
599,64.7,ps-6,ps6
600,64.8,ps-4,ps4
601,64.9,ps-2,ps2
602,65.0,ps0,ps0
603,65.1,ps2,ps-2
604,65.2,ps4,ps-4
605,65.3,ps6,ps-6
606,65.4,ps8,ps-8
607,65.5,ps10,ps-10
608,65.6,ps13,ps-13
609,65.7,ps15,ps-15
610,65.8,ps17,ps-17
611,65.9,ps19,ps-19
612,66.0,ps21,ps-21
613,66.1,ps23,ps-23
614,66.2,ps25,ps-25
615,66.3,ps27,ps-27
616,66.4,ps29,ps-29
617,66.5,ps31,ps-31
618,66.6,ps33,ps-33
619,66.7,ps35,ps-35
620,66.8,ps37,ps-37
621,66.9,ps39,ps-39
622,67.0,ps41,ps-41
623,67.1,ps43,ps-43
624,67.2,ps44,ps-44
625,67.3,ps46,ps-46
626,67.4,ps48,ps-48
627,67.5,ps50,ps-50
628,67.6,ps52,ps-52
629,67.7,ps54,ps-54
630,67.8,ps55,ps-55
631,67.9,ps57,ps-57
632,68.0,ps59,ps-59
633,68.1,ps60,ps-60
634,68.2,ps62,ps-62
635,68.3,ps64,ps-64
636,68.4,ps65,ps-65
637,68.5,ps67,ps-67
638,68.6,ps68,ps-68
639,68.7,ps70,ps-70
640,68.8,ps71,ps-71
641,68.9,ps73,ps-73
642,69.0,ps74,ps-74
643,69.1,ps76,ps-76
644,69.2,ps77,ps-77
645,69.3,ps78,ps-78
646,69.4,ps80,ps-80
647,69.5,ps81,ps-81
648,69.6,ps82,ps-82
649,69.7,ps83,ps-83
650,69.8,ps84,ps-84
651,69.9,ps86,ps-86
652,70.0,ps87,ps-87
653,70.1,ps88,ps-88
654,70.2,ps89,ps-89
655,70.3,ps90,ps-90
656,70.4,ps90,ps-90
657,70.5,ps91,ps-91
658,70.6,ps92,ps-92
659,70.7,ps93,ps-93
660,70.8,ps94,ps-94
661,70.9,ps94,ps-94
662,71.0,ps95,ps-95
663,71.1,ps96,ps-96
664,71.2,ps96,ps-96
665,71.3,ps97,ps-97
666,71.4,ps97,ps-97
667,71.5,ps98,ps-98
668,71.6,ps98,ps-98
669,71.7,ps99,ps-99
670,71.8,ps99,ps-99
671,71.9,ps99,ps-99
672,72.0,ps99,ps-99
673,72.1,ps100,ps-100
674,72.2,ps100,ps-100
675,72.3,ps100,ps-100
676,72.4,ps100,ps-100
677,72.5,ps100,ps-100
678,72.6,ps100,ps-100
679,72.7,ps100,ps-100
680,72.8,ps100,ps-100
681,72.9,ps100,ps-100
682,73.0,ps99,ps-99
683,73.1,ps99,ps-99
684,73.2,ps99,ps-99
685,73.3,ps99,ps-99
686,73.4,ps98,ps-98
687,73.5,ps98,ps-98
688,73.6,ps97,ps-97
689,73.7,ps97,ps-97
690,73.8,ps96,ps-96
691,73.9,ps96,ps-96
692,74.0,ps95,ps-95
693,74.1,ps94,ps-94
694,74.2,ps94,ps-94
695,74.3,ps93,ps-93
696,74.4,ps92,ps-92
697,74.5,ps91,ps-91
698,74.6,ps90,ps-90
699,74.7,ps90,ps-90
700,74.8,ps89,ps-89
701,74.9,ps88,ps-88
702,75.0,ps87,ps-87
703,75.1,ps86,ps-86
704,75.2,ps84,ps-84
705,75.3,ps83,ps-83
706,75.4,ps82,ps-82
707,75.5,ps81,ps-81
708,75.6,ps80,ps-80
709,75.7,ps78,ps-78
710,75.8,ps77,ps-77
711,75.9,ps76,ps-76
712,76.0,ps74,ps-74
713,76.1,ps73,ps-73
714,76.2,ps71,ps-71
715,76.3,ps70,ps-70
716,76.4,ps68,ps-68
717,76.5,ps67,ps-67
718,76.6,ps65,ps-65
719,76.7,ps64,ps-64
720,76.8,ps62,ps-62
721,76.9,ps60,ps-60
722,77.0,ps59,ps-59
723,77.1,ps57,ps-57
724,77.2,ps55,ps-55
725,77.3,ps54,ps-54
726,77.4,ps52,ps-52
727,77.5,ps50,ps-50
728,77.6,ps48,ps-48
729,77.7,ps46,ps-46
730,77.8,ps44,ps-44
731,77.9,ps43,ps-43
732,78.0,ps41,ps-41
733,78.1,ps39,ps-39
734,78.2,ps37,ps-37
735,78.3,ps35,ps-35
736,78.4,ps33,ps-33
737,78.5,ps31,ps-31
738,78.6,ps29,ps-29
739,78.7,ps27,ps-27
740,78.8,ps25,ps-25
741,78.9,ps23,ps-23
742,79.0,ps21,ps-21
743,79.1,ps19,ps-19
744,79.2,ps17,ps-17
745,79.3,ps15,ps-15
746,79.4,ps13,ps-13
747,79.5,ps10,ps-10
748,79.6,ps8,ps-8
749,79.7,ps6,ps-6
750,79.8,ps4,ps-4
751,79.9,ps2,ps-2
752,80.0,ps0,ps0
753,80.1,ps-2,ps2
754,80.2,ps-4,ps4
755,80.3,ps-6,ps6
756,80.4,ps-8,ps8
757,80.5,ps-10,ps10
758,80.6,ps-13,ps13
759,80.7,ps-15,ps15
760,80.8,ps-17,ps17
761,80.9,ps-19,ps19
762,81.0,ps-21,ps21
763,81.1,ps-23,ps23
764,81.2,ps-25,ps25
765,81.3,ps-27,ps27
766,81.4,ps-29,ps29
767,81.5,ps-31,ps31
768,81.6,ps-33,ps33
769,81.7,ps-35,ps35
770,81.8,ps-37,ps37
771,81.9,ps-39,ps39
772,82.0,ps-41,ps41
773,82.1,ps-43,ps43
774,82.2,ps-44,ps44
775,82.3,ps-46,ps46
776,82.4,ps-48,ps48
777,82.5,ps-50,ps50
778,82.6,ps-52,ps52
779,82.7,ps-54,ps54
780,82.8,ps-55,ps55
781,82.9,ps-57,ps57
782,83.0,ps-59,ps59
783,83.1,ps-60,ps60
784,83.2,ps-62,ps62
785,83.3,ps-64,ps64
786,83.4,ps-65,ps65
787,83.5,ps-67,ps67
788,83.6,ps-68,ps68
789,83.7,ps-70,ps70
790,83.8,ps-71,ps71
791,83.9,ps-73,ps73
792,84.0,ps-74,ps74
793,84.1,ps-76,ps76
794,84.2,ps-77,ps77
795,84.3,ps-78,ps78
796,84.4,ps-80,ps80
797,84.5,ps-81,ps81
798,84.6,ps-82,ps82
799,84.7,ps-83,ps83
800,84.8,ps-84,ps84
801,84.9,ps-86,ps86
802,85.0,ps-87,ps87
803,85.1,ps-88,ps88
804,85.2,ps-89,ps89
805,85.3,ps-90,ps90
806,85.4,ps-90,ps90
807,85.5,ps-91,ps91
808,85.6,ps-92,ps92
809,85.7,ps-93,ps93
810,85.8,ps-94,ps94
811,85.9,ps-94,ps94
812,86.0,ps-95,ps95
813,86.1,ps-96,ps96
814,86.2,ps-96,ps96
815,86.3,ps-97,ps97
816,86.4,ps-97,ps97
817,86.5,ps-98,ps98
818,86.6,ps-98,ps98
819,86.7,ps-99,ps99
820,86.8,ps-99,ps99
821,86.9,ps-99,ps99
822,87.0,ps-99,ps99
823,87.1,ps-100,ps100
824,87.2,ps-100,ps100
825,87.3,ps-100,ps100
826,87.4,ps-100,ps100
827,87.5,ps-100,ps100
828,87.6,ps-100,ps100
829,87.7,ps-100,ps100
830,87.8,ps-100,ps100
831,87.9,ps-100,ps100
832,88.0,ps-99,ps99
833,88.1,ps-99,ps99
834,88.2,ps-99,ps99
835,88.3,ps-99,ps99
836,88.4,ps-98,ps98
837,88.5,ps-98,ps98
838,88.6,ps-97,ps97
839,88.7,ps-97,ps97
840,88.8,ps-96,ps96
841,88.9,ps-96,ps96
842,89.0,ps-95,ps95
843,89.1,ps-94,ps94
844,89.2,ps-94,ps94
845,89.3,ps-93,ps93
846,89.4,ps-92,ps92
847,89.5,ps-91,ps91
848,89.6,ps-90,ps90
849,89.7,ps-90,ps90
850,89.8,ps-89,ps89
851,89.9,ps-88,ps88
852,90.0,ps-87,ps87
853,90.1,ps-86,ps86
854,90.2,ps-84,ps84
855,90.3,ps-83,ps83
856,90.4,ps-82,ps82
857,90.5,ps-81,ps81
858,90.6,ps-80,ps80
859,90.7,ps-78,ps78
860,90.8,ps-77,ps77
861,90.9,ps-76,ps76
862,91.0,ps-74,ps74
863,91.1,ps-73,ps73
864,91.2,ps-71,ps71
865,91.3,ps-70,ps70
866,91.4,ps-68,ps68
867,91.5,ps-67,ps67
868,91.6,ps-65,ps65
869,91.7,ps-64,ps64
870,91.8,ps-62,ps62
871,91.9,ps-60,ps60
872,92.0,ps-59,ps59
873,92.1,ps-57,ps57
874,92.2,ps-55,ps55
875,92.3,ps-54,ps54
876,92.4,ps-52,ps52
877,92.5,ps-50,ps50
878,92.6,ps-48,ps48
879,92.7,ps-46,ps46
880,92.8,ps-44,ps44
881,92.9,ps-43,ps43
882,93.0,ps-41,ps41
883,93.1,ps-39,ps39
884,93.2,ps-37,ps37
885,93.3,ps-35,ps35
886,93.4,ps-33,ps33
887,93.5,ps-31,ps31
888,93.6,ps-29,ps29
889,93.7,ps-27,ps27
890,93.8,ps-25,ps25
891,93.9,ps-23,ps23
892,94.0,ps-21,ps21
893,94.1,ps-19,ps19
894,94.2,ps-17,ps17
895,94.3,ps-15,ps15
896,94.4,ps-13,ps13
897,94.5,ps-10,ps10
898,94.6,ps-8,ps8
899,94.7,ps-6,ps6
900,94.8,ps-4,ps4
901,94.9,ps-2,ps2
902,95.0,ps0,ps0
903,95.1,ps2,ps-2
904,95.2,ps4,ps-4
905,95.3,ps6,ps-6
906,95.4,ps8,ps-8
907,95.5,ps10,ps-10
908,95.6,ps13,ps-13
909,95.7,ps15,ps-15
910,95.8,ps17,ps-17
911,95.9,ps19,ps-19
912,96.0,ps21,ps-21
913,96.1,ps23,ps-23
914,96.2,ps25,ps-25
915,96.3,ps27,ps-27
916,96.4,ps29,ps-29
917,96.5,ps31,ps-31
918,96.6,ps33,ps-33
919,96.7,ps35,ps-35
920,96.8,ps37,ps-37
921,96.9,ps39,ps-39
922,97.0,ps41,ps-41
923,97.1,ps43,ps-43
924,97.2,ps44,ps-44
925,97.3,ps46,ps-46
926,97.4,ps48,ps-48
927,97.5,ps50,ps-50
928,97.6,ps52,ps-52
929,97.7,ps54,ps-54
