cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
160,20.8,ps50,
161,20.9,ps50,
162,21.0,ps50,
163,21.1,ps50,
164,21.2,ps50,
165,21.3,ps50,
166,21.4,ps49,
167,21.5,ps49,
168,21.6,ps49,
169,21.7,ps49,
170,21.8,ps49,
171,21.9,ps49,
172,22.0,ps49,
173,22.1,ps49,
174,22.2,ps49,
175,22.3,ps49,
176,22.4,ps48,
177,22.5,ps48,
178,22.6,ps48,
179,22.7,ps48,
180,22.8,ps48,
181,22.9,ps48,
182,23.0,ps48,
183,23.1,ps47,
184,23.2,ps47,
185,23.3,ps47,
186,23.4,ps47,
187,23.5,ps47,
188,23.6,ps46,
189,23.7,ps46,
190,23.8,ps46,
191,23.9,ps46,
192,24.0,ps46,
193,24.1,ps45,
194,24.2,ps45,
195,24.3,ps45,
196,24.4,ps45,
197,24.5,ps45,
198,24.6,ps44,
199,24.7,ps44,
200,24.8,ps44,
201,24.9,ps44,
202,25.0,ps43,
203,25.1,ps43,
204,25.2,ps43,
205,25.3,ps42,
206,25.4,ps42,
207,25.5,ps42,
208,25.6,ps42,
209,25.7,ps41,
210,25.8,ps41,
211,25.9,ps41,
212,26.0,ps40,
213,26.1,ps40,
214,26.2,ps40,
215,26.3,ps40,
216,26.4,ps39,
217,26.5,ps39,
218,26.6,ps39,
219,26.7,ps38,
220,26.8,ps38,
221,26.9,ps38,
222,27.0,ps37,
223,27.1,ps37,
224,27.2,ps36,
225,27.3,ps36,
226,27.4,ps36,
227,27.5,ps35,
228,27.6,ps35,
229,27.7,ps35,
230,27.8,ps34,
231,27.9,ps34,
232,28.0,ps33,
233,28.1,ps33,
234,28.2,ps33,
235,28.3,ps32,
236,28.4,ps32,
237,28.5,ps31,
238,28.6,ps31,
239,28.7,ps31,
240,28.8,ps30,
241,28.9,ps30,
242,29.0,ps29,
243,29.1,ps29,
244,29.2,ps29,
245,29.3,ps28,
246,29.4,ps28,
247,29.5,ps27,
248,29.6,ps27,
249,29.7,ps26,
250,29.8,ps26,
251,29.9,ps25,
252,30.0,ps25,
253,30.1,ps25,
254,30.2,ps24,
255,30.3,ps24,
256,30.4,ps23,
257,30.5,ps23,
258,30.6,ps22,
259,30.7,ps22,
260,30.8,ps21,
261,30.9,ps21,
262,31.0,ps20,
263,31.1,ps20,
264,31.2,ps19,
265,31.3,ps19,
266,31.4,ps18,
267,31.5,ps18,
268,31.6,ps17,
269,31.7,ps17,
270,31.8,ps16,
271,31.9,ps16,
272,32.0,ps15,
273,32.1,ps15,
274,32.2,ps14,
275,32.3,ps14,
276,32.4,ps13,
277,32.5,ps13,
278,32.6,ps12,
279,32.7,ps12,
280,32.8,ps11,
281,32.9,ps11,
282,33.0,ps10,
283,33.1,ps10,
284,33.2,ps9,
285,33.3,ps9,
286,33.4,ps8,
287,33.5,ps8,
288,33.6,ps7,
289,33.7,ps7,
290,33.8,ps6,
291,33.9,ps6,
292,34.0,ps5,
293,34.1,ps5,
294,34.2,ps4,
295,34.3,ps4,
296,34.4,ps3,
297,34.5,ps3,
298,34.6,ps2,
299,34.7,ps2,
300,34.8,ps1,
301,34.9,ps1,
302,35.0,ps0,
303,35.1,ps-1,
304,35.2,ps-1,
305,35.3,ps-2,
306,35.4,ps-2,
307,35.5,ps-3,
308,35.6,ps-3,
309,35.7,ps-4,
310,35.8,ps-4,
311,35.9,ps-5,
312,36.0,ps-5,
313,36.1,ps-6,
314,36.2,ps-6,
315,36.3,ps-7,
316,36.4,ps-7,
317,36.5,ps-8,
318,36.6,ps-8,
319,36.7,ps-9,
320,36.8,ps-9,
321,36.9,ps-10,
322,37.0,ps-10,
323,37.1,ps-11,
324,37.2,ps-11,
325,37.3,ps-12,
326,37.4,ps-12,
327,37.5,ps-13,
328,37.6,ps-13,
329,37.7,ps-14,
330,37.8,ps-14,
331,37.9,ps-15,
332,38.0,ps-15,
333,38.1,ps-16,
334,38.2,ps-16,
335,38.3,ps-17,
336,38.4,ps-17,
337,38.5,ps-18,
338,38.6,ps-18,
339,38.7,ps-19,
340,38.8,ps-19,
341,38.9,ps-20,
342,39.0,ps-20,
343,39.1,ps-21,
344,39.2,ps-21,
345,39.3,ps-22,
346,39.4,ps-22,
347,39.5,ps-23,
348,39.6,ps-23,
349,39.7,ps-24,
350,39.8,ps-24,
351,39.9,ps-25,
352,40.0,ps-25,
353,40.1,ps-25,
354,40.2,ps-26,
355,40.3,ps-26,
356,40.4,ps-27,
357,40.5,ps-27,
358,40.6,ps-28,
359,40.7,ps-28,
360,40.8,ps-29,
361,40.9,ps-29,
362,41.0,ps-29,
363,41.1,ps-30,
364,41.2,ps-30,
365,41.3,ps-31,
366,41.4,ps-31,
367,41.5,ps-31,
368,41.6,ps-32,
369,41.7,ps-32,
370,41.8,ps-33,
371,41.9,ps-33,
372,42.0,ps-33,
373,42.1,ps-34,
374,42.2,ps-34,
375,42.3,ps-35,
376,42.4,ps-35,
377,42.5,ps-35,
378,42.6,ps-36,
379,42.7,ps-36,
380,42.8,ps-36,
381,42.9,ps-37,
382,43.0,ps-37,
383,43.1,ps-38,
384,43.2,ps-38,
385,43.3,ps-38,
386,43.4,ps-39,
387,43.5,ps-39,
388,43.6,ps-39,
389,43.7,ps-40,
390,43.8,ps-40,
391,43.9,ps-40,
392,44.0,ps-40,
393,44.1,ps-41,
394,44.2,ps-41,
395,44.3,ps-41,
396,44.4,ps-42,
397,44.5,ps-42,
398,44.6,ps-42,
399,44.7,ps-42,
400,44.8,ps-43,
401,44.9,ps-43,
402,45.0,ps-43,
403,45.1,ps-44,
404,45.2,ps-44,
405,45.3,ps-44,
406,45.4,ps-44,
407,45.5,ps-45,
408,45.6,ps-45,
409,45.7,ps-45,
410,45.8,ps-45,
411,45.9,ps-45,
412,46.0,ps-46,
413,46.1,ps-46,
414,46.2,ps-46,
415,46.3,ps-46,
416,46.4,ps-46,
417,46.5,ps-47,
418,46.6,ps-47,
419,46.7,ps-47,
420,46.8,ps-47,
421,46.9,ps-47,
422,47.0,ps-48,
423,47.1,ps-48,
424,47.2,ps-48,
425,47.3,ps-48,
426,47.4,ps-48,
427,47.5,ps-48,
428,47.6,ps-48,
429,47.7,ps-49,
430,47.8,ps-49,
431,47.9,ps-49,
432,48.0,ps-49,
433,48.1,ps-49,
434,48.2,ps-49,
435,48.3,ps-49,
436,48.4,ps-49,
437,48.5,ps-49,
438,48.6,ps-49,
439,48.7,ps-50,
440,48.8,ps-50,
441,48.9,ps-50,
442,49.0,ps-50,
443,49.1,ps-50,
444,49.2,ps-50,
445,49.3,ps-50,
446,49.4,ps-50,
447,49.5,ps-50,
448,49.6,ps-50,
449,49.7,ps-50,
450,49.8,ps-50,
451,49.9,ps-50,
452,50.0,ps-50,
453,50.1,ps-50,
454,50.2,ps-50,
455,50.3,ps-50,
456,50.4,ps-50,
457,50.5,ps-50,
458,50.6,ps-50,
459,50.7,ps-50,
460,50.8,ps-50,
461,50.9,ps-50,
462,51.0,ps-50,
463,51.1,ps-50,
464,51.2,ps-50,
465,51.3,ps-50,
466,51.4,ps-49,
467,51.5,ps-49,
468,51.6,ps-49,
469,51.7,ps-49,
470,51.8,ps-49,
471,51.9,ps-49,
472,52.0,ps-49,
473,52.1,ps-49,
474,52.2,ps-49,
475,52.3,ps-49,
476,52.4,ps-48,
477,52.5,ps-48,
478,52.6,ps-48,
479,52.7,ps-48,
480,52.8,ps-48,
481,52.9,ps-48,
482,53.0,ps-48,
483,53.1,ps-47,
484,53.2,ps-47,
485,53.3,ps-47,
486,53.4,ps-47,
487,53.5,ps-47,
488,53.6,ps-46,
489,53.7,ps-46,
490,53.8,ps-46,
491,53.9,ps-46,
492,54.0,ps-46,
493,54.1,ps-45,
494,54.2,ps-45,
495,54.3,ps-45,
496,54.4,ps-45,
497,54.5,ps-45,
498,54.6,ps-44,
499,54.7,ps-44,
500,54.8,ps-44,
501,54.9,ps-44,
502,55.0,ps-43,
503,55.1,ps-43,
504,55.2,ps-43,
505,55.3,ps-42,
506,55.4,ps-42,
507,55.5,ps-42,
508,55.6,ps-42,
509,55.7,ps-41,
510,55.8,ps-41,
511,55.9,ps-41,
512,56.0,ps-40,
513,56.1,ps-40,
514,56.2,ps-40,
515,56.3,ps-40,
516,56.4,ps-39,
517,56.5,ps-39,
518,56.6,ps-39,
519,56.7,ps-38,
520,56.8,ps-38,
521,56.9,ps-38,
522,57.0,ps-37,
523,57.1,ps-37,
524,57.2,ps-36,
525,57.3,ps-36,
526,57.4,ps-36,
527,57.5,ps-35,
528,57.6,ps-35,
529,57.7,ps-35,
530,57.8,ps-34,
531,57.9,ps-34,
532,58.0,ps-33,
533,58.1,ps-33,
534,58.2,ps-33,
535,58.3,ps-32,
536,58.4,ps-32,
537,58.5,ps-31,
538,58.6,ps-31,
539,58.7,ps-31,
540,58.8,ps-30,
541,58.9,ps-30,
542,59.0,ps-29,
543,59.1,ps-29,
544,59.2,ps-29,
545,59.3,ps-28,
546,59.4,ps-28,
547,59.5,ps-27,
548,59.6,ps-27,
549,59.7,ps-26,
550,59.8,ps-26,
551,59.9,ps-25,
552,60.0,ps-25,
553,60.1,ps-25,
554,60.2,ps-24,
555,60.3,ps-24,
556,60.4,ps-23,
557,60.5,ps-23,
558,60.6,ps-22,
559,60.7,ps-22,
560,60.8,ps-21,
561,60.9,ps-21,
562,61.0,ps-20,
563,61.1,ps-20,
564,61.2,ps-19,
565,61.3,ps-19,
566,61.4,ps-18,
567,61.5,ps-18,
568,61.6,ps-17,
569,61.7,ps-17,
570,61.8,ps-16,
571,61.9,ps-16,
572,62.0,ps-15,
573,62.1,ps-15,
574,62.2,ps-14,
575,62.3,ps-14,
576,62.4,ps-13,
577,62.5,ps-13,
578,62.6,ps-12,
579,62.7,ps-12,
580,62.8,ps-11,
581,62.9,ps-11,
582,63.0,ps-10,
583,63.1,ps-10,
584,63.2,ps-9,
585,63.3,ps-9,
586,63.4,ps-8,
587,63.5,ps-8,
588,63.6,ps-7,
589,63.7,ps-7,
590,63.8,ps-6,
591,63.9,ps-6,
592,64.0,ps-5,
593,64.1,ps-5,
594,64.2,ps-4,
595,64.3,ps-4,
596,64.4,ps-3,
597,64.5,ps-3,
598,64.6,ps-2,
599,64.7,ps-2,
600,64.8,ps-1,
601,64.9,ps-1,
602,65.0,ps0,
603,65.1,ps1,
604,65.2,ps1,
605,65.3,ps2,
606,65.4,ps2,
607,65.5,ps3,
608,65.6,ps3,
609,65.7,ps4,
610,65.8,ps4,
611,65.9,ps5,
612,66.0,ps5,
613,66.1,ps6,
614,66.2,ps6,
615,66.3,ps7,
616,66.4,ps7,
617,66.5,ps8,
618,66.6,ps8,
619,66.7,ps9,
620,66.8,ps9,
621,66.9,ps10,
622,67.0,ps10,
623,67.1,ps11,
624,67.2,ps11,
625,67.3,ps12,
626,67.4,ps12,
627,67.5,ps13,
628,67.6,ps13,
629,67.7,ps14,
630,67.8,ps14,
631,67.9,ps15,
632,68.0,ps15,
633,68.1,ps16,
634,68.2,ps16,
635,68.3,ps17,
636,68.4,ps17,
637,68.5,ps18,
638,68.6,ps18,
639,68.7,ps19,
640,68.8,ps19,
641,68.9,ps20,
642,69.0,ps20,
643,69.1,ps21,
644,69.2,ps21,
645,69.3,ps22,
646,69.4,ps22,
647,69.5,ps23,
648,69.6,ps23,
649,69.7,ps24,
650,69.8,ps24,
651,69.9,ps25,
652,70.0,ps25,
653,70.1,ps25,
654,70.2,ps26,
655,70.3,ps26,
656,70.4,ps27,
657,70.5,ps27,
658,70.6,ps28,
659,70.7,ps28,
660,70.8,ps29,
661,70.9,ps29,
662,71.0,ps29,
663,71.1,ps30,
664,71.2,ps30,
665,71.3,ps31,
666,71.4,ps31,
667,71.5,ps31,
668,71.6,ps32,
669,71.7,ps32,
670,71.8,ps33,
671,71.9,ps33,
672,72.0,ps33,
673,72.1,ps34,
674,72.2,ps34,
675,72.3,ps35,
676,72.4,ps35,
677,72.5,ps35,
678,72.6,ps36,
679,72.7,ps36,
680,72.8,ps36,
681,72.9,ps37,
682,73.0,ps37,
683,73.1,ps38,
684,73.2,ps38,
685,73.3,ps38,
686,73.4,ps39,
687,73.5,ps39,
688,73.6,ps39,
689,73.7,ps40,
690,73.8,ps40,
691,73.9,ps40,
692,74.0,ps40,
693,74.1,ps41,
694,74.2,ps41,
695,74.3,ps41,
696,74.4,ps42,
697,74.5,ps42,
698,74.6,ps42,
699,74.7,ps42,
700,74.8,ps43,
701,74.9,ps43,
702,75.0,ps43,
703,75.1,ps44,
704,75.2,ps44,
705,75.3,ps44,
706,75.4,ps44,
707,75.5,ps45,
708,75.6,ps45,
709,75.7,ps45,
710,75.8,ps45,
711,75.9,ps45,
712,76.0,ps46,
713,76.1,ps46,
714,76.2,ps46,
715,76.3,ps46,
716,76.4,ps46,
717,76.5,ps47,
718,76.6,ps47,
719,76.7,ps47,
720,76.8,ps47,
721,76.9,ps47,
722,77.0,ps48,
723,77.1,ps48,
724,77.2,ps48,
725,77.3,ps48,
726,77.4,ps48,
727,77.5,ps48,
728,77.6,ps48,
729,77.7,ps49,
730,77.8,ps49,
731,77.9,ps49,
732,78.0,ps49,
733,78.1,ps49,
734,78.2,ps49,
735,78.3,ps49,
736,78.4,ps49,
737,78.5,ps49,
738,78.6,ps49,
739,78.7,ps50,
740,78.8,ps50,
741,78.9,ps50,
742,79.0,ps50,
743,79.1,ps50,
744,79.2,ps50,
745,79.3,ps50,
746,79.4,ps50,
747,79.5,ps50,
748,79.6,ps50,
749,79.7,ps50,
750,79.8,ps50,
751,79.9,ps50,
752,80.0,ps50,
753,80.1,ps50,
754,80.2,ps50,
755,80.3,ps50,
756,80.4,ps50,
757,80.5,ps50,
758,80.6,ps50,
759,80.7,ps50,
760,80.8,ps50,
761,80.9,ps50,
762,81.0,ps50,
763,81.1,ps50,
764,81.2,ps50,
765,81.3,ps50,
766,81.4,ps49,
767,81.5,ps49,
768,81.6,ps49,
769,81.7,ps49,
770,81.8,ps49,
771,81.9,ps49,
772,82.0,ps49,
773,82.1,ps49,
774,82.2,ps49,
775,82.3,ps49,
776,82.4,ps48,
777,82.5,ps48,
778,82.6,ps48,
779,82.7,ps48,
780,82.8,ps48,
781,82.9,ps48,
782,83.0,ps48,
783,83.1,ps47,
784,83.2,ps47,
785,83.3,ps47,
786,83.4,ps47,
787,83.5,ps47,
788,83.6,ps46,
789,83.7,ps46,
790,83.8,ps46,
791,83.9,ps46,
792,84.0,ps46,
793,84.1,ps45,
794,84.2,ps45,
795,84.3,ps45,
796,84.4,ps45,
797,84.5,ps45,
798,84.6,ps44,
799,84.7,ps44,
800,84.8,ps44,
801,84.9,ps44,
802,85.0,ps43,
803,85.1,ps43,
804,85.2,ps43,
805,85.3,ps42,
806,85.4,ps42,
807,85.5,ps42,
808,85.6,ps42,
809,85.7,ps41,
810,85.8,ps41,
811,85.9,ps41,
812,86.0,ps40,
813,86.1,ps40,
814,86.2,ps40,
815,86.3,ps40,
816,86.4,ps39,
817,86.5,ps39,
818,86.6,ps39,
819,86.7,ps38,
820,86.8,ps38,
821,86.9,ps38,
822,87.0,ps37,
823,87.1,ps37,
824,87.2,ps36,
825,87.3,ps36,
826,87.4,ps36,
827,87.5,ps35,
828,87.6,ps35,
829,87.7,ps35,
830,87.8,ps34,
831,87.9,ps34,
832,88.0,ps33,
833,88.1,ps33,
834,88.2,ps33,
835,88.3,ps32,
836,88.4,ps32,
837,88.5,ps31,
838,88.6,ps31,
839,88.7,ps31,
840,88.8,ps30,
841,88.9,ps30,
842,89.0,ps29,
843,89.1,ps29,
844,89.2,ps29,
845,89.3,ps28,
846,89.4,ps28,
847,89.5,ps27,
848,89.6,ps27,
849,89.7,ps26,
850,89.8,ps26,
851,89.9,ps25,
852,90.0,ps25,
853,90.1,ps25,
854,90.2,ps24,
855,90.3,ps24,
856,90.4,ps23,
857,90.5,ps23,
858,90.6,ps22,
859,90.7,ps22,
860,90.8,ps21,
861,90.9,ps21,
862,91.0,ps20,
863,91.1,ps20,
864,91.2,ps19,
865,91.3,ps19,
866,91.4,ps18,
867,91.5,ps18,
868,91.6,ps17,
869,91.7,ps17,
870,91.8,ps16,
871,91.9,ps16,
872,92.0,ps15,
873,92.1,ps15,
874,92.2,ps14,
875,92.3,ps14,
876,92.4,ps13,
877,92.5,ps13,
878,92.6,ps12,
879,92.7,ps12,
880,92.8,ps11,
881,92.9,ps11,
882,93.0,ps10,
883,93.1,ps10,
884,93.2,ps9,
885,93.3,ps9,
886,93.4,ps8,
887,93.5,ps8,
888,93.6,ps7,
889,93.7,ps7,
890,93.8,ps6,
891,93.9,ps6,
892,94.0,ps5,
893,94.1,ps5,
894,94.2,ps4,
895,94.3,ps4,
896,94.4,ps3,
897,94.5,ps3,
898,94.6,ps2,
899,94.7,ps2,
900,94.8,ps1,
901,94.9,ps1,
902,95.0,ps0,
903,95.1,ps-1,
904,95.2,ps-1,
905,95.3,ps-2,
906,95.4,ps-2,
907,95.5,ps-3,
908,95.6,ps-3,
909,95.7,ps-4,
910,95.8,ps-4,
911,95.9,ps-5,
912,96.0,ps-5,
913,96.1,ps-6,
914,96.2,ps-6,
915,96.3,ps-7,
916,96.4,ps-7,
917,96.5,ps-8,
918,96.6,ps-8,
919,96.7,ps-9,
920,96.8,ps-9,
921,96.9,ps-10,
922,97.0,ps-10,
923,97.1,ps-11,
924,97.2,ps-11,
925,97.3,ps-12,
926,97.4,ps-12,
927,97.5,ps-13,
928,97.6,ps-13,
929,97.7,ps-14,
930,97.8,ps-14,
931,97.9,ps-15,
932,98.0,ps-15,
933,98.1,ps-16,
934,98.2,ps-16,
935,98.3,ps-17,
936,98.4,ps-17,
937,98.5,ps-18,
938,98.6,ps-18,
939,98.7,ps-19,
940,98.8,ps-19,
941,98.9,ps-20,
942,99.0,ps-20,
943,99.1,ps-21,
944,99.2,ps-21,
945,99.3,ps-22,
946,99.4,ps-22,
947,99.5,ps-23,
948,99.6,ps-23,
949,99.7,ps-24,
950,99.8,ps-24,
951,99.9,ps-25,
952,100.0,ps-25,
953,100.1,ps-25,
954,100.2,ps-26,
955,100.3,ps-26,
956,100.4,ps-27,
957,100.5,ps-27,
958,100.6,ps-28,
959,100.7,ps-28,
960,100.8,ps-29,
961,100.9,ps-29,
962,101.0,ps-29,
963,101.1,ps-30,
964,101.2,ps-30,
965,101.3,ps-31,
966,101.4,ps-31,
967,101.5,ps-31,
968,101.6,ps-32,
969,101.7,ps-32,
970,101.8,ps-33,
971,101.9,ps-33,
972,102.0,ps-33,
973,102.1,ps-34,
974,102.2,ps-34,
975,102.3,ps-35,
976,102.4,ps-35,
977,102.5,ps-35,
978,102.6,ps-36,
979,102.7,ps-36,
980,102.8,ps-36,
981,102.9,ps-37,
982,103.0,ps-37,
983,103.1,ps-38,
984,103.2,ps-38,
985,103.3,ps-38,
986,103.4,ps-39,
987,103.5,ps-39,
988,103.6,ps-39,
989,103.7,ps-40,
990,103.8,ps-40,
991,103.9,ps-40,
992,104.0,ps-40,
993,104.1,ps-41,
994,104.2,ps-41,
995,104.3,ps-41,
996,104.4,ps-42,
997,104.5,ps-42,
998,104.6,ps-42,
999,104.7,ps-42,
1000,104.8,ps-43,
1001,104.9,ps-43,
1002,105.0,ps-43,
1003,105.1,ps-44,
1004,105.2,ps-44,
1005,105.3,ps-44,
1006,105.4,ps-44,
1007,105.5,ps-45,
1008,105.6,ps-45,
1009,105.7,ps-45,
1010,105.8,ps-45,
1011,105.9,ps-45,
1012,106.0,ps-46,
1013,106.1,ps-46,
1014,106.2,ps-46,
1015,106.3,ps-46,
1016,106.4,ps-46,
1017,106.5,ps-47,
1018,106.6,ps-47,
1019,106.7,ps-47,
1020,106.8,ps-47,
1021,106.9,ps-47,
1022,107.0,ps-48,
1023,107.1,ps-48,
1024,107.2,ps-48,
1025,107.3,ps-48,
1026,107.4,ps-48,
1027,107.5,ps-48,
1028,107.6,ps-48,
1029,107.7,ps-49,
1030,107.8,ps-49,
1031,107.9,ps-49,
1032,108.0,ps-49,
1033,108.1,ps-49,
1034,108.2,ps-49,
1035,108.3,ps-49,
1036,108.4,ps-49,
1037,108.5,ps-49,
1038,108.6,ps-49,
1039,108.7,ps-50,
1040,108.8,ps-50,
1041,108.9,ps-50,
1042,109.0,ps-50,
1043,109.1,ps-50,
1044,109.2,ps-50,
1045,109.3,ps-50,
1046,109.4,ps-50,
1047,109.5,ps-50,
1048,109.6,ps-50,
1049,109.7,ps-50,
1050,109.8,ps-50,
1051,109.9,ps-50,
1052,110.0,ps-50,
1053,110.1,ps-50,
1054,110.2,ps-50,
1055,110.3,ps-50,
1056,110.4,ps-50,
1057,110.5,ps-50,
1058,110.6,ps-50,
1059,110.7,ps-50,
1060,110.8,ps-50,
1061,110.9,ps-50,
1062,111.0,ps-50,
1063,111.1,ps-50,
1064,111.2,ps-50,
1065,111.3,ps-50,
1066,111.4,ps-49,
1067,111.5,ps-49,
1068,111.6,ps-49,
1069,111.7,ps-49,
1070,111.8,ps-49,
1071,111.9,ps-49,
1072,112.0,ps-49,
1073,112.1,ps-49,
1074,112.2,ps-49,
1075,112.3,ps-49,
1076,112.4,ps-48,
1077,112.5,ps-48,
1078,112.6,ps-48,
1079,112.7,ps-48,
1080,112.8,ps-48,
1081,112.9,ps-48,
1082,113.0,ps-48,
1083,113.1,ps-47,
1084,113.2,ps-47,
1085,113.3,ps-47,
1086,113.4,ps-47,
1087,113.5,ps-47,
1088,113.6,ps-46,
1089,113.7,ps-46,
1090,113.8,ps-46,
1091,113.9,ps-46,
1092,114.0,ps-46,
1093,114.1,ps-45,
1094,114.2,ps-45,
1095,114.3,ps-45,
1096,114.4,ps-45,
1097,114.5,ps-45,
1098,114.6,ps-44,
1099,114.7,ps-44,
1100,114.8,ps-44,
1101,114.9,ps-44,
1102,115.0,ps-43,
1103,115.1,ps-43,
1104,115.2,ps-43,
1105,115.3,ps-42,
1106,115.4,ps-42,
1107,115.5,ps-42,
1108,115.6,ps-42,
1109,115.7,ps-41,
1110,115.8,ps-41,
1111,115.9,ps-41,
1112,116.0,ps-40,
1113,116.1,ps-40,
1114,116.2,ps-40,
1115,116.3,ps-40,
1116,116.4,ps-39,
1117,116.5,ps-39,
1118,116.6,ps-39,
1119,116.7,ps-38,
1120,116.8,ps-38,
1121,116.9,ps-38,
1122,117.0,ps-37,
1123,117.1,ps-37,
1124,117.2,ps-36,
1125,117.3,ps-36,
1126,117.4,ps-36,
1127,117.5,ps-35,
1128,117.6,ps-35,
1129,117.7,ps-35,
1130,117.8,ps-34,
1131,117.9,ps-34,
1132,118.0,ps-33,
1133,118.1,ps-33,
1134,118.2,ps-33,
1135,118.3,ps-32,
1136,118.4,ps-32,
1137,118.5,ps-31,
1138,118.6,ps-31,
1139,118.7,ps-31,
1140,118.8,ps-30,
1141,118.9,ps-30,
1142,119.0,ps-29,
1143,119.1,ps-29,
1144,119.2,ps-29,
1145,119.3,ps-28,
1146,119.4,ps-28,
1147,119.5,ps-27,
1148,119.6,ps-27,
1149,119.7,ps-26,
1150,119.8,ps-26,
1151,119.9,ps-25,
1152,120.0,ps-25,
1153,120.1,ps-25,
1154,120.2,ps-24,
1155,120.3,ps-24,
1156,120.4,ps-23,
1157,120.5,ps-23,
1158,120.6,ps-22,
1159,120.7,ps-22,
1160,120.8,ps-21,
1161,120.9,ps-21,
1162,121.0,ps-20,
1163,121.1,ps-20,
1164,121.2,ps-19,
1165,121.3,ps-19,
1166,121.4,ps-18,
1167,121.5,ps-18,
1168,121.6,ps-17,
1169,121.7,ps-17,
1170,121.8,ps-16,
1171,121.9,ps-16,
1172,122.0,ps-15,
1173,122.1,ps-15,
1174,122.2,ps-14,
1175,122.3,ps-14,
1176,122.4,ps-13,
1177,122.5,ps-13,
1178,122.6,ps-12,
1179,122.7,ps-12,
1180,122.8,ps-11,
1181,122.9,ps-11,
1182,123.0,ps-10,
1183,123.1,ps-10,
1184,123.2,ps-9,
1185,123.3,ps-9,
1186,123.4,ps-8,
1187,123.5,ps-8,
1188,123.6,ps-7,
1189,123.7,ps-7,
1190,123.8,ps-6,
1191,123.9,ps-6,
1192,124.0,ps-5,
1193,124.1,ps-5,
1194,124.2,ps-4,
