cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
160,20.8,ps37,
161,20.9,ps37,
162,21.0,ps37,
163,21.1,ps37,
164,21.2,ps38,
165,21.3,ps38,
166,21.4,ps38,
167,21.5,ps38,
168,21.6,ps38,
169,21.7,ps38,
170,21.8,ps39,
171,21.9,ps39,
172,22.0,ps39,
173,22.1,ps39,
174,22.2,ps39,
175,22.3,ps39,
176,22.4,ps40,
177,22.5,ps40,
178,22.6,ps40,
179,22.7,ps40,
180,22.8,ps40,
181,22.9,ps40,
182,23.0,ps40,
183,23.1,ps41,
184,23.2,ps41,
185,23.3,ps41,
186,23.4,ps41,
187,23.5,ps41,
188,23.6,ps41,
189,23.7,ps42,
190,23.8,ps42,
191,23.9,ps42,
192,24.0,ps42,
193,24.1,ps42,
194,24.2,ps42,
195,24.3,ps42,
196,24.4,ps42,
197,24.5,ps43,
198,24.6,ps43,
199,24.7,ps43,
200,24.8,ps43,
201,24.9,ps43,
202,25.0,ps43,
203,25.1,ps43,
204,25.2,ps44,
205,25.3,ps44,
206,25.4,ps44,
207,25.5,ps44,
208,25.6,ps44,
209,25.7,ps44,
210,25.8,ps44,
211,25.9,ps44,
212,26.0,ps45,
213,26.1,ps45,
214,26.2,ps45,
215,26.3,ps45,
216,26.4,ps45,
217,26.5,ps45,
218,26.6,ps45,
219,26.7,ps45,
220,26.8,ps45,
221,26.9,ps46,
222,27.0,ps46,
223,27.1,ps46,
224,27.2,ps46,
225,27.3,ps46,
226,27.4,ps46,
227,27.5,ps46,
228,27.6,ps46,
229,27.7,ps46,
230,27.8,ps46,
231,27.9,ps47,
232,28.0,ps47,
233,28.1,ps47,
234,28.2,ps47,
235,28.3,ps47,
236,28.4,ps47,
237,28.5,ps47,
238,28.6,ps47,
239,28.7,ps47,
240,28.8,ps47,
241,28.9,ps47,
242,29.0,ps48,
243,29.1,ps48,
244,29.2,ps48,
245,29.3,ps48,
246,29.4,ps48,
247,29.5,ps48,
248,29.6,ps48,
249,29.7,ps48,
250,29.8,ps48,
251,29.9,ps48,
252,30.0,ps48,
253,30.1,ps48,
254,30.2,ps48,
255,30.3,ps48,
256,30.4,ps49,
257,30.5,ps49,
258,30.6,ps49,
259,30.7,ps49,
260,30.8,ps49,
261,30.9,ps49,
262,31.0,ps49,
263,31.1,ps49,
264,31.2,ps49,
265,31.3,ps49,
266,31.4,ps49,
267,31.5,ps49,
268,31.6,ps49,
269,31.7,ps49,
270,31.8,ps49,
271,31.9,ps49,
272,32.0,ps49,
273,32.1,ps49,
274,32.2,ps49,
275,32.3,ps50,
276,32.4,ps50,
277,32.5,ps50,
278,32.6,ps50,
279,32.7,ps50,
280,32.8,ps50,
281,32.9,ps50,
282,33.0,ps50,
283,33.1,ps50,
284,33.2,ps50,
285,33.3,ps50,
286,33.4,ps50,
287,33.5,ps50,
288,33.6,ps50,
289,33.7,ps50,
290,33.8,ps50,
291,33.9,ps50,
292,34.0,ps50,
293,34.1,ps50,
294,34.2,ps50,
295,34.3,ps50,
296,34.4,ps50,
297,34.5,ps50,
298,34.6,ps50,
299,34.7,ps50,
300,34.8,ps50,
301,34.9,ps50,
302,35.0,ps50,
303,35.1,ps50,
304,35.2,ps50,
305,35.3,ps50,
306,35.4,ps50,
307,35.5,ps50,
308,35.6,ps50,
309,35.7,ps50,
310,35.8,ps50,
311,35.9,ps50,
312,36.0,ps50,
313,36.1,ps50,
314,36.2,ps50,
315,36.3,ps50,
316,36.4,ps50,
317,36.5,ps50,
318,36.6,ps50,
319,36.7,ps50,
320,36.8,ps50,
321,36.9,ps50,
322,37.0,ps50,
323,37.1,ps50,
324,37.2,ps50,
325,37.3,ps50,
326,37.4,ps50,
327,37.5,ps50,
328,37.6,ps50,
329,37.7,ps50,
330,37.8,ps49,
331,37.9,ps49,
332,38.0,ps49,
333,38.1,ps49,
334,38.2,ps49,
335,38.3,ps49,
336,38.4,ps49,
337,38.5,ps49,
338,38.6,ps49,
339,38.7,ps49,
340,38.8,ps49,
341,38.9,ps49,
342,39.0,ps49,
343,39.1,ps49,
344,39.2,ps49,
345,39.3,ps49,
346,39.4,ps49,
347,39.5,ps49,
348,39.6,ps49,
349,39.7,ps48,
350,39.8,ps48,
351,39.9,ps48,
352,40.0,ps48,
353,40.1,ps48,
354,40.2,ps48,
355,40.3,ps48,
356,40.4,ps48,
357,40.5,ps48,
358,40.6,ps48,
359,40.7,ps48,
360,40.8,ps48,
361,40.9,ps48,
362,41.0,ps48,
363,41.1,ps47,
364,41.2,ps47,
365,41.3,ps47,
366,41.4,ps47,
367,41.5,ps47,
368,41.6,ps47,
369,41.7,ps47,
370,41.8,ps47,
371,41.9,ps47,
372,42.0,ps47,
373,42.1,ps47,
374,42.2,ps46,
375,42.3,ps46,
376,42.4,ps46,
377,42.5,ps46,
378,42.6,ps46,
379,42.7,ps46,
380,42.8,ps46,
381,42.9,ps46,
382,43.0,ps46,
383,43.1,ps46,
384,43.2,ps45,
385,43.3,ps45,
386,43.4,ps45,
387,43.5,ps45,
388,43.6,ps45,
389,43.7,ps45,
390,43.8,ps45,
391,43.9,ps45,
392,44.0,ps45,
393,44.1,ps44,
394,44.2,ps44,
395,44.3,ps44,
396,44.4,ps44,
397,44.5,ps44,
398,44.6,ps44,
399,44.7,ps44,
400,44.8,ps44,
401,44.9,ps43,
402,45.0,ps43,
403,45.1,ps43,
404,45.2,ps43,
405,45.3,ps43,
406,45.4,ps43,
407,45.5,ps43,
408,45.6,ps42,
409,45.7,ps42,
410,45.8,ps42,
411,45.9,ps42,
412,46.0,ps42,
413,46.1,ps42,
414,46.2,ps42,
415,46.3,ps42,
416,46.4,ps41,
417,46.5,ps41,
418,46.6,ps41,
419,46.7,ps41,
420,46.8,ps41,
421,46.9,ps41,
422,47.0,ps40,
423,47.1,ps40,
424,47.2,ps40,
425,47.3,ps40,
426,47.4,ps40,
427,47.5,ps40,
428,47.6,ps40,
429,47.7,ps39,
430,47.8,ps39,
431,47.9,ps39,
432,48.0,ps39,
433,48.1,ps39,
434,48.2,ps39,
435,48.3,ps38,
436,48.4,ps38,
437,48.5,ps38,
438,48.6,ps38,
439,48.7,ps38,
440,48.8,ps38,
441,48.9,ps37,
442,49.0,ps37,
443,49.1,ps37,
444,49.2,ps37,
445,49.3,ps37,
446,49.4,ps36,
447,49.5,ps36,
448,49.6,ps36,
449,49.7,ps36,
450,49.8,ps36,
451,49.9,ps36,
452,50.0,ps35,
453,50.1,ps35,
454,50.2,ps35,
455,50.3,ps35,
456,50.4,ps35,
457,50.5,ps34,
458,50.6,ps34,
459,50.7,ps34,
460,50.8,ps34,
461,50.9,ps34,
462,51.0,ps33,
463,51.1,ps33,
464,51.2,ps33,
465,51.3,ps33,
466,51.4,ps33,
467,51.5,ps32,
468,51.6,ps32,
469,51.7,ps32,
470,51.8,ps32,
471,51.9,ps32,
472,52.0,ps31,
473,52.1,ps31,
474,52.2,ps31,
475,52.3,ps31,
476,52.4,ps31,
477,52.5,ps30,
478,52.6,ps30,
479,52.7,ps30,
480,52.8,ps30,
481,52.9,ps30,
482,53.0,ps29,
483,53.1,ps29,
484,53.2,ps29,
485,53.3,ps29,
486,53.4,ps29,
487,53.5,ps28,
488,53.6,ps28,
489,53.7,ps28,
490,53.8,ps28,
491,53.9,ps27,
492,54.0,ps27,
493,54.1,ps27,
494,54.2,ps27,
495,54.3,ps27,
496,54.4,ps26,
497,54.5,ps26,
498,54.6,ps26,
499,54.7,ps26,
500,54.8,ps25,
501,54.9,ps25,
502,55.0,ps25,
503,55.1,ps25,
504,55.2,ps25,
505,55.3,ps24,
506,55.4,ps24,
507,55.5,ps24,
508,55.6,ps24,
509,55.7,ps23,
510,55.8,ps23,
511,55.9,ps23,
512,56.0,ps23,
513,56.1,ps22,
514,56.2,ps22,
515,56.3,ps22,
516,56.4,ps22,
517,56.5,ps22,
518,56.6,ps21,
519,56.7,ps21,
520,56.8,ps21,
521,56.9,ps21,
522,57.0,ps20,
523,57.1,ps20,
524,57.2,ps20,
525,57.3,ps20,
526,57.4,ps19,
527,57.5,ps19,
528,57.6,ps19,
529,57.7,ps19,
530,57.8,ps18,
531,57.9,ps18,
532,58.0,ps18,
533,58.1,ps18,
534,58.2,ps17,
535,58.3,ps17,
536,58.4,ps17,
537,58.5,ps17,
538,58.6,ps16,
539,58.7,ps16,
540,58.8,ps16,
541,58.9,ps16,
542,59.0,ps15,
543,59.1,ps15,
544,59.2,ps15,
545,59.3,ps15,
546,59.4,ps14,
547,59.5,ps14,
548,59.6,ps14,
549,59.7,ps14,
550,59.8,ps13,
551,59.9,ps13,
552,60.0,ps13,
553,60.1,ps13,
554,60.2,ps12,
555,60.3,ps12,
556,60.4,ps12,
557,60.5,ps12,
558,60.6,ps11,
559,60.7,ps11,
560,60.8,ps11,
561,60.9,ps11,
562,61.0,ps10,
563,61.1,ps10,
564,61.2,ps10,
565,61.3,ps10,
566,61.4,ps9,
567,61.5,ps9,
568,61.6,ps9,
569,61.7,ps9,
570,61.8,ps8,
571,61.9,ps8,
572,62.0,ps8,
573,62.1,ps8,
574,62.2,ps7,
575,62.3,ps7,
576,62.4,ps7,
577,62.5,ps7,
578,62.6,ps6,
579,62.7,ps6,
580,62.8,ps6,
581,62.9,ps5,
582,63.0,ps5,
583,63.1,ps5,
584,63.2,ps5,
585,63.3,ps4,
586,63.4,ps4,
587,63.5,ps4,
588,63.6,ps4,
589,63.7,ps3,
590,63.8,ps3,
591,63.9,ps3,
592,64.0,ps3,
593,64.1,ps2,
594,64.2,ps2,
595,64.3,ps2,
596,64.4,ps2,
597,64.5,ps1,
598,64.6,ps1,
599,64.7,ps1,
600,64.8,ps1,
601,64.9,ps0,
602,65.0,ps0,
603,65.1,ps0,
604,65.2,ps-1,
605,65.3,ps-1,
606,65.4,ps-1,
607,65.5,ps-1,
608,65.6,ps-2,
609,65.7,ps-2,
610,65.8,ps-2,
611,65.9,ps-2,
612,66.0,ps-3,
613,66.1,ps-3,
614,66.2,ps-3,
615,66.3,ps-3,
616,66.4,ps-4,
617,66.5,ps-4,
618,66.6,ps-4,
619,66.7,ps-4,
620,66.8,ps-5,
621,66.9,ps-5,
622,67.0,ps-5,
623,67.1,ps-5,
624,67.2,ps-6,
625,67.3,ps-6,
626,67.4,ps-6,
627,67.5,ps-7,
628,67.6,ps-7,
629,67.7,ps-7,
630,67.8,ps-7,
631,67.9,ps-8,
632,68.0,ps-8,
633,68.1,ps-8,
634,68.2,ps-8,
635,68.3,ps-9,
636,68.4,ps-9,
637,68.5,ps-9,
638,68.6,ps-9,
639,68.7,ps-10,
640,68.8,ps-10,
641,68.9,ps-10,
642,69.0,ps-10,
643,69.1,ps-11,
644,69.2,ps-11,
645,69.3,ps-11,
646,69.4,ps-11,
647,69.5,ps-12,
648,69.6,ps-12,
649,69.7,ps-12,
650,69.8,ps-12,
651,69.9,ps-13,
652,70.0,ps-13,
653,70.1,ps-13,
654,70.2,ps-13,
655,70.3,ps-14,
656,70.4,ps-14,
657,70.5,ps-14,
658,70.6,ps-14,
659,70.7,ps-15,
660,70.8,ps-15,
661,70.9,ps-15,
662,71.0,ps-15,
663,71.1,ps-16,
664,71.2,ps-16,
665,71.3,ps-16,
666,71.4,ps-16,
667,71.5,ps-17,
668,71.6,ps-17,
669,71.7,ps-17,
670,71.8,ps-17,
671,71.9,ps-18,
672,72.0,ps-18,
673,72.1,ps-18,
674,72.2,ps-18,
675,72.3,ps-19,
676,72.4,ps-19,
677,72.5,ps-19,
678,72.6,ps-19,
679,72.7,ps-20,
680,72.8,ps-20,
681,72.9,ps-20,
682,73.0,ps-20,
683,73.1,ps-21,
684,73.2,ps-21,
685,73.3,ps-21,
686,73.4,ps-21,
687,73.5,ps-22,
688,73.6,ps-22,
689,73.7,ps-22,
690,73.8,ps-22,
691,73.9,ps-22,
692,74.0,ps-23,
693,74.1,ps-23,
694,74.2,ps-23,
695,74.3,ps-23,
696,74.4,ps-24,
697,74.5,ps-24,
698,74.6,ps-24,
699,74.7,ps-24,
700,74.8,ps-25,
701,74.9,ps-25,
702,75.0,ps-25,
703,75.1,ps-25,
704,75.2,ps-25,
705,75.3,ps-26,
706,75.4,ps-26,
707,75.5,ps-26,
708,75.6,ps-26,
709,75.7,ps-27,
710,75.8,ps-27,
711,75.9,ps-27,
712,76.0,ps-27,
713,76.1,ps-27,
714,76.2,ps-28,
715,76.3,ps-28,
716,76.4,ps-28,
717,76.5,ps-28,
718,76.6,ps-29,
719,76.7,ps-29,
720,76.8,ps-29,
721,76.9,ps-29,
722,77.0,ps-29,
723,77.1,ps-30,
724,77.2,ps-30,
725,77.3,ps-30,
726,77.4,ps-30,
727,77.5,ps-30,
728,77.6,ps-31,
729,77.7,ps-31,
730,77.8,ps-31,
731,77.9,ps-31,
732,78.0,ps-31,
733,78.1,ps-32,
734,78.2,ps-32,
735,78.3,ps-32,
736,78.4,ps-32,
737,78.5,ps-32,
738,78.6,ps-33,
739,78.7,ps-33,
740,78.8,ps-33,
741,78.9,ps-33,
742,79.0,ps-33,
743,79.1,ps-34,
744,79.2,ps-34,
745,79.3,ps-34,
746,79.4,ps-34,
747,79.5,ps-34,
748,79.6,ps-35,
749,79.7,ps-35,
750,79.8,ps-35,
751,79.9,ps-35,
752,80.0,ps-35,
753,80.1,ps-36,
754,80.2,ps-36,
755,80.3,ps-36,
756,80.4,ps-36,
757,80.5,ps-36,
758,80.6,ps-36,
759,80.7,ps-37,
760,80.8,ps-37,
761,80.9,ps-37,
762,81.0,ps-37,
763,81.1,ps-37,
764,81.2,ps-38,
765,81.3,ps-38,
766,81.4,ps-38,
767,81.5,ps-38,
768,81.6,ps-38,
769,81.7,ps-38,
770,81.8,ps-39,
771,81.9,ps-39,
772,82.0,ps-39,
773,82.1,ps-39,
774,82.2,ps-39,
775,82.3,ps-39,
776,82.4,ps-40,
777,82.5,ps-40,
778,82.6,ps-40,
779,82.7,ps-40,
780,82.8,ps-40,
781,82.9,ps-40,
782,83.0,ps-40,
783,83.1,ps-41,
784,83.2,ps-41,
785,83.3,ps-41,
786,83.4,ps-41,
787,83.5,ps-41,
788,83.6,ps-41,
789,83.7,ps-42,
790,83.8,ps-42,
791,83.9,ps-42,
792,84.0,ps-42,
793,84.1,ps-42,
794,84.2,ps-42,
795,84.3,ps-42,
796,84.4,ps-42,
797,84.5,ps-43,
798,84.6,ps-43,
799,84.7,ps-43,
800,84.8,ps-43,
801,84.9,ps-43,
802,85.0,ps-43,
803,85.1,ps-43,
804,85.2,ps-44,
805,85.3,ps-44,
806,85.4,ps-44,
807,85.5,ps-44,
808,85.6,ps-44,
809,85.7,ps-44,
810,85.8,ps-44,
811,85.9,ps-44,
812,86.0,ps-45,
813,86.1,ps-45,
814,86.2,ps-45,
815,86.3,ps-45,
816,86.4,ps-45,
817,86.5,ps-45,
818,86.6,ps-45,
819,86.7,ps-45,
820,86.8,ps-45,
821,86.9,ps-46,
822,87.0,ps-46,
823,87.1,ps-46,
824,87.2,ps-46,
825,87.3,ps-46,
826,87.4,ps-46,
827,87.5,ps-46,
828,87.6,ps-46,
829,87.7,ps-46,
830,87.8,ps-46,
831,87.9,ps-47,
832,88.0,ps-47,
833,88.1,ps-47,
834,88.2,ps-47,
835,88.3,ps-47,
836,88.4,ps-47,
837,88.5,ps-47,
838,88.6,ps-47,
839,88.7,ps-47,
840,88.8,ps-47,
841,88.9,ps-47,
842,89.0,ps-48,
843,89.1,ps-48,
844,89.2,ps-48,
845,89.3,ps-48,
846,89.4,ps-48,
847,89.5,ps-48,
848,89.6,ps-48,
849,89.7,ps-48,
850,89.8,ps-48,
851,89.9,ps-48,
852,90.0,ps-48,
853,90.1,ps-48,
854,90.2,ps-48,
855,90.3,ps-48,
856,90.4,ps-49,
857,90.5,ps-49,
858,90.6,ps-49,
859,90.7,ps-49,
860,90.8,ps-49,
861,90.9,ps-49,
862,91.0,ps-49,
863,91.1,ps-49,
864,91.2,ps-49,
865,91.3,ps-49,
866,91.4,ps-49,
867,91.5,ps-49,
868,91.6,ps-49,
869,91.7,ps-49,
870,91.8,ps-49,
871,91.9,ps-49,
872,92.0,ps-49,
873,92.1,ps-49,
874,92.2,ps-49,
875,92.3,ps-50,
876,92.4,ps-50,
877,92.5,ps-50,
878,92.6,ps-50,
879,92.7,ps-50,
880,92.8,ps-50,
881,92.9,ps-50,
882,93.0,ps-50,
883,93.1,ps-50,
884,93.2,ps-50,
885,93.3,ps-50,
886,93.4,ps-50,
887,93.5,ps-50,
888,93.6,ps-50,
889,93.7,ps-50,
890,93.8,ps-50,
891,93.9,ps-50,
892,94.0,ps-50,
893,94.1,ps-50,
894,94.2,ps-50,
895,94.3,ps-50,
896,94.4,ps-50,
897,94.5,ps-50,
898,94.6,ps-50,
899,94.7,ps-50,
900,94.8,ps-50,
901,94.9,ps-50,
902,95.0,ps-50,
903,95.1,ps-50,
904,95.2,ps-50,
905,95.3,ps-50,
906,95.4,ps-50,
907,95.5,ps-50,
908,95.6,ps-50,
909,95.7,ps-50,
910,95.8,ps-50,
911,95.9,ps-50,
912,96.0,ps-50,
913,96.1,ps-50,
914,96.2,ps-50,
915,96.3,ps-50,
916,96.4,ps-50,
917,96.5,ps-50,
918,96.6,ps-50,
919,96.7,ps-50,
920,96.8,ps-50,
921,96.9,ps-50,
922,97.0,ps-50,
923,97.1,ps-50,
924,97.2,ps-50,
925,97.3,ps-50,
926,97.4,ps-50,
927,97.5,ps-50,
928,97.6,ps-50,
929,97.7,ps-50,
930,97.8,ps-49,
931,97.9,ps-49,
932,98.0,ps-49,
933,98.1,ps-49,
934,98.2,ps-49,
935,98.3,ps-49,
936,98.4,ps-49,
937,98.5,ps-49,
938,98.6,ps-49,
939,98.7,ps-49,
940,98.8,ps-49,
941,98.9,ps-49,
942,99.0,ps-49,
943,99.1,ps-49,
944,99.2,ps-49,
945,99.3,ps-49,
946,99.4,ps-49,
947,99.5,ps-49,
948,99.6,ps-49,
949,99.7,ps-48,
950,99.8,ps-48,
951,99.9,ps-48,
952,100.0,ps-48,
953,100.1,ps-48,
954,100.2,ps-48,
955,100.3,ps-48,
956,100.4,ps-48,
957,100.5,ps-48,
958,100.6,ps-48,
959,100.7,ps-48,
960,100.8,ps-48,
961,100.9,ps-48,
962,101.0,ps-48,
963,101.1,ps-47,
964,101.2,ps-47,
965,101.3,ps-47,
966,101.4,ps-47,
967,101.5,ps-47,
968,101.6,ps-47,
969,101.7,ps-47,
970,101.8,ps-47,
971,101.9,ps-47,
972,102.0,ps-47,
973,102.1,ps-47,
974,102.2,ps-46,
975,102.3,ps-46,
976,102.4,ps-46,
977,102.5,ps-46,
978,102.6,ps-46,
979,102.7,ps-46,
980,102.8,ps-46,
981,102.9,ps-46,
982,103.0,ps-46,
983,103.1,ps-46,
984,103.2,ps-45,
985,103.3,ps-45,
986,103.4,ps-45,
987,103.5,ps-45,
988,103.6,ps-45,
989,103.7,ps-45,
990,103.8,ps-45,
991,103.9,ps-45,
992,104.0,ps-45,
993,104.1,ps-44,
994,104.2,ps-44,
995,104.3,ps-44,
996,104.4,ps-44,
997,104.5,ps-44,
998,104.6,ps-44,
999,104.7,ps-44,
1000,104.8,ps-44,
1001,104.9,ps-43,
1002,105.0,ps-43,
1003,105.1,ps-43,
1004,105.2,ps-43,
1005,105.3,ps-43,
1006,105.4,ps-43,
1007,105.5,ps-43,
1008,105.6,ps-42,
1009,105.7,ps-42,
1010,105.8,ps-42,
1011,105.9,ps-42,
1012,106.0,ps-42,
1013,106.1,ps-42,
1014,106.2,ps-42,
1015,106.3,ps-42,
1016,106.4,ps-41,
1017,106.5,ps-41,
1018,106.6,ps-41,
1019,106.7,ps-41,
1020,106.8,ps-41,
1021,106.9,ps-41,
1022,107.0,ps-40,
1023,107.1,ps-40,
1024,107.2,ps-40,
1025,107.3,ps-40,
1026,107.4,ps-40,
1027,107.5,ps-40,
1028,107.6,ps-40,
1029,107.7,ps-39,
1030,107.8,ps-39,
1031,107.9,ps-39,
1032,108.0,ps-39,
1033,108.1,ps-39,
1034,108.2,ps-39,
1035,108.3,ps-38,
1036,108.4,ps-38,
1037,108.5,ps-38,
1038,108.6,ps-38,
1039,108.7,ps-38,
1040,108.8,ps-38,
1041,108.9,ps-37,
1042,109.0,ps-37,
1043,109.1,ps-37,
1044,109.2,ps-37,
1045,109.3,ps-37,
1046,109.4,ps-36,
1047,109.5,ps-36,
1048,109.6,ps-36,
1049,109.7,ps-36,
1050,109.8,ps-36,
1051,109.9,ps-36,
1052,110.0,ps-35,
1053,110.1,ps-35,
1054,110.2,ps-35,
1055,110.3,ps-35,
1056,110.4,ps-35,
1057,110.5,ps-34,
1058,110.6,ps-34,
1059,110.7,ps-34,
1060,110.8,ps-34,
1061,110.9,ps-34,
1062,111.0,ps-33,
1063,111.1,ps-33,
1064,111.2,ps-33,
1065,111.3,ps-33,
1066,111.4,ps-33,
1067,111.5,ps-32,
1068,111.6,ps-32,
1069,111.7,ps-32,
1070,111.8,ps-32,
1071,111.9,ps-32,
1072,112.0,ps-31,
1073,112.1,ps-31,
1074,112.2,ps-31,
1075,112.3,ps-31,
1076,112.4,ps-31,
1077,112.5,ps-30,
1078,112.6,ps-30,
1079,112.7,ps-30,
1080,112.8,ps-30,
1081,112.9,ps-30,
1082,113.0,ps-29,
1083,113.1,ps-29,
1084,113.2,ps-29,
1085,113.3,ps-29,
1086,113.4,ps-29,
1087,113.5,ps-28,
1088,113.6,ps-28,
1089,113.7,ps-28,
1090,113.8,ps-28,
1091,113.9,ps-27,
1092,114.0,ps-27,
1093,114.1,ps-27,
1094,114.2,ps-27,
1095,114.3,ps-27,
1096,114.4,ps-26,
1097,114.5,ps-26,
1098,114.6,ps-26,
1099,114.7,ps-26,
1100,114.8,ps-25,
1101,114.9,ps-25,
1102,115.0,ps-25,
1103,115.1,ps-25,
1104,115.2,ps-25,
1105,115.3,ps-24,
1106,115.4,ps-24,
1107,115.5,ps-24,
1108,115.6,ps-24,
1109,115.7,ps-23,
1110,115.8,ps-23,
1111,115.9,ps-23,
1112,116.0,ps-23,
1113,116.1,ps-22,
1114,116.2,ps-22,
1115,116.3,ps-22,
1116,116.4,ps-22,
1117,116.5,ps-22,
1118,116.6,ps-21,
1119,116.7,ps-21,
1120,116.8,ps-21,
1121,116.9,ps-21,
1122,117.0,ps-20,
1123,117.1,ps-20,
1124,117.2,ps-20,
1125,117.3,ps-20,
1126,117.4,ps-19,
1127,117.5,ps-19,
1128,117.6,ps-19,
1129,117.7,ps-19,
1130,117.8,ps-18,
1131,117.9,ps-18,
1132,118.0,ps-18,
1133,118.1,ps-18,
1134,118.2,ps-17,
1135,118.3,ps-17,
1136,118.4,ps-17,
1137,118.5,ps-17,
1138,118.6,ps-16,
1139,118.7,ps-16,
1140,118.8,ps-16,
1141,118.9,ps-16,
1142,119.0,ps-15,
1143,119.1,ps-15,
1144,119.2,ps-15,
1145,119.3,ps-15,
1146,119.4,ps-14,
1147,119.5,ps-14,
1148,119.6,ps-14,
1149,119.7,ps-14,
1150,119.8,ps-13,
1151,119.9,ps-13,
1152,120.0,ps-13,
1153,120.1,ps-13,
1154,120.2,ps-12,
1155,120.3,ps-12,
1156,120.4,ps-12,
1157,120.5,ps-12,
1158,120.6,ps-11,
1159,120.7,ps-11,
1160,120.8,ps-11,
1161,120.9,ps-11,
1162,121.0,ps-10,
1163,121.1,ps-10,
1164,121.2,ps-10,
1165,121.3,ps-10,
1166,121.4,ps-9,
1167,121.5,ps-9,
1168,121.6,ps-9,
1169,121.7,ps-9,
1170,121.8,ps-8,
1171,121.9,ps-8,
1172,122.0,ps-8,
1173,122.1,ps-8,
1174,122.2,ps-7,
1175,122.3,ps-7,
1176,122.4,ps-7,
1177,122.5,ps-7,
1178,122.6,ps-6,
1179,122.7,ps-6,
1180,122.8,ps-6,
1181,122.9,ps-5,
1182,123.0,ps-5,
1183,123.1,ps-5,
1184,123.2,ps-5,
1185,123.3,ps-4,
1186,123.4,ps-4,
1187,123.5,ps-4,
1188,123.6,ps-4,
1189,123.7,ps-3,
1190,123.8,ps-3,
1191,123.9,ps-3,
1192,124.0,ps-3,
1193,124.1,ps-2,
1194,124.2,ps-2,
