run,filename,t_start,t_stop,sim_file,d48_kp,d48_ks,d48_ka,d48_vd,d48_pd
0,/DCIM/100GOPRO/GOPR0344.MP4,2018-03-23 17:17:18.340453,2018-03-23 17:24:48.373628,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/speed_bins.csv,10.0,1.0,1.0,0.0,0.0
