run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0263.MP4,2018-03-05 16:48:52.824808,2018-03-05 16:51:44.686520,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
