run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0276.MP4,2018-03-05 20:39:09.676788,2018-03-05 20:42:01.122556,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
