run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0280.MP4,2018-03-05 21:13:01.115844,2018-03-05 21:15:25.619013,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/sine_wave_sweep_ism_period_30_amp_100_freq_10_duration_120.csv
