run,filename,t_start,t_stop,sim_file,d48_kp,d48_ks,d48_ka,d48_vd,d48_pd
0,/DCIM/100GOPRO/GOPR0310.MP4,2018-03-12 15:33:25.907113,2018-03-12 15:35:52.467274,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/sine_wave_sweep_ism_period_30_amp_50_freq_10_duration_120.csv,12.0,0.9,1.0,0.0,0.0
