delay,ptu_ebay_cmd,ptu_d48_cmd
18.1,ps98,
18.2,ps98,
18.3,ps98,
18.4,ps99,
18.5,ps99,
18.6,ps99,
18.7,ps99,
18.8,ps99,
18.9,ps99,
19.0,ps99,
19.1,ps100,
19.2,ps100,
19.3,ps100,
19.4,ps100,
19.5,ps100,
19.6,ps100,
19.7,ps100,
19.8,ps100,
19.9,ps100,
20.0,ps100,
20.1,ps100,
20.2,ps100,
20.3,ps100,
20.4,ps100,
20.5,ps100,
20.6,ps100,
20.7,ps100,
20.8,ps100,
20.9,ps100,
21.0,ps99,
21.1,ps99,
21.2,ps99,
21.3,ps99,
21.4,ps99,
21.5,ps99,
21.6,ps99,
21.7,ps98,
21.8,ps98,
21.9,ps98,
22.0,ps98,
22.1,ps98,
22.2,ps97,
22.3,ps97,
22.4,ps97,
22.5,ps97,
22.6,ps96,
22.7,ps96,
22.8,ps96,
22.9,ps95,
23.0,ps95,
23.1,ps95,
23.2,ps94,
23.3,ps94,
23.4,ps94,
23.5,ps93,
23.6,ps93,
23.7,ps93,
23.8,ps92,
23.9,ps92,
24.0,ps91,
24.1,ps91,
24.2,ps90,
24.3,ps90,
24.4,ps90,
24.5,ps89,
24.6,ps89,
24.7,ps88,
24.8,ps88,
24.9,ps87,
25.0,ps87,
25.1,ps86,
25.2,ps86,
25.3,ps85,
25.4,ps84,
25.5,ps84,
25.6,ps83,
25.7,ps83,
25.8,ps82,
25.9,ps82,
26.0,ps81,
26.1,ps80,
26.2,ps80,
26.3,ps79,
26.4,ps78,
26.5,ps78,
26.6,ps77,
26.7,ps76,
26.8,ps76,
26.9,ps75,
27.0,ps74,
27.1,ps74,
27.2,ps73,
27.3,ps72,
27.4,ps71,
27.5,ps71,
27.6,ps70,
27.7,ps69,
27.8,ps68,
27.9,ps68,
28.0,ps67,
28.1,ps66,
28.2,ps65,
28.3,ps65,
28.4,ps64,
28.5,ps63,
28.6,ps62,
28.7,ps61,
28.8,ps60,
28.9,ps60,
29.0,ps59,
29.1,ps58,
29.2,ps57,
29.3,ps56,
29.4,ps55,
29.5,ps54,
29.6,ps54,
29.7,ps53,
29.8,ps52,
29.9,ps51,
30.0,ps50,
30.1,ps49,
30.2,ps48,
30.3,ps47,
30.4,ps46,
30.5,ps45,
30.6,ps44,
30.7,ps44,
30.8,ps43,
30.9,ps42,
31.0,ps41,
31.1,ps40,
31.2,ps39,
31.3,ps38,
31.4,ps37,
31.5,ps36,
31.6,ps35,
31.7,ps34,
31.8,ps33,
31.9,ps32,
32.0,ps31,
32.1,ps30,
32.2,ps29,
32.3,ps28,
32.4,ps27,
32.5,ps26,
32.6,ps25,
32.7,ps24,
32.8,ps23,
32.9,ps22,
33.0,ps21,
33.1,ps20,
33.2,ps19,
33.3,ps18,
33.4,ps17,
33.5,ps16,
33.6,ps15,
33.7,ps14,
33.8,ps13,
33.9,ps11,
34.0,ps10,
34.1,ps9,
34.2,ps8,
34.3,ps7,
34.4,ps6,
34.5,ps5,
34.6,ps4,
34.7,ps3,
34.8,ps2,
34.9,ps1,
35.0,ps0,
35.1,ps-1,
35.2,ps-2,
35.3,ps-3,
35.4,ps-4,
35.5,ps-5,
35.6,ps-6,
35.7,ps-7,
35.8,ps-8,
35.9,ps-9,
36.0,ps-10,
36.1,ps-11,
36.2,ps-13,
36.3,ps-14,
36.4,ps-15,
36.5,ps-16,
36.6,ps-17,
36.7,ps-18,
36.8,ps-19,
36.9,ps-20,
37.0,ps-21,
37.1,ps-22,
37.2,ps-23,
37.3,ps-24,
37.4,ps-25,
37.5,ps-26,
37.6,ps-27,
37.7,ps-28,
37.8,ps-29,
37.9,ps-30,
38.0,ps-31,
38.1,ps-32,
38.2,ps-33,
38.3,ps-34,
38.4,ps-35,
38.5,ps-36,
38.6,ps-37,
38.7,ps-38,
38.8,ps-39,
38.9,ps-40,
39.0,ps-41,
39.1,ps-42,
39.2,ps-43,
39.3,ps-44,
39.4,ps-44,
39.5,ps-45,
39.6,ps-46,
39.7,ps-47,
39.8,ps-48,
39.9,ps-49,
40.0,ps-50,
40.1,ps-51,
40.2,ps-52,
40.3,ps-53,
40.4,ps-54,
40.5,ps-54,
40.6,ps-55,
40.7,ps-56,
40.8,ps-57,
40.9,ps-58,
41.0,ps-59,
41.1,ps-60,
41.2,ps-60,
41.3,ps-61,
41.4,ps-62,
41.5,ps-63,
41.6,ps-64,
41.7,ps-65,
41.8,ps-65,
41.9,ps-66,
42.0,ps-67,
42.1,ps-68,
42.2,ps-68,
42.3,ps-69,
42.4,ps-70,
42.5,ps-71,
42.6,ps-71,
42.7,ps-72,
42.8,ps-73,
42.9,ps-74,
43.0,ps-74,
43.1,ps-75,
43.2,ps-76,
43.3,ps-76,
43.4,ps-77,
43.5,ps-78,
43.6,ps-78,
43.7,ps-79,
43.8,ps-80,
43.9,ps-80,
44.0,ps-81,
44.1,ps-82,
44.2,ps-82,
44.3,ps-83,
44.4,ps-83,
44.5,ps-84,
44.6,ps-84,
44.7,ps-85,
44.8,ps-86,
44.9,ps-86,
45.0,ps-87,
45.1,ps-87,
45.2,ps-88,
45.3,ps-88,
45.4,ps-89,
45.5,ps-89,
45.6,ps-90,
45.7,ps-90,
45.8,ps-90,
45.9,ps-91,
46.0,ps-91,
46.1,ps-92,
46.2,ps-92,
46.3,ps-93,
46.4,ps-93,
46.5,ps-93,
46.6,ps-94,
46.7,ps-94,
46.8,ps-94,
46.9,ps-95,
47.0,ps-95,
47.1,ps-95,
47.2,ps-96,
47.3,ps-96,
47.4,ps-96,
47.5,ps-97,
47.6,ps-97,
47.7,ps-97,
47.8,ps-97,
47.9,ps-98,
48.0,ps-98,
48.1,ps-98,
48.2,ps-98,
48.3,ps-98,
48.4,ps-99,
48.5,ps-99,
48.6,ps-99,
48.7,ps-99,
48.8,ps-99,
48.9,ps-99,
49.0,ps-99,
49.1,ps-100,
49.2,ps-100,
49.3,ps-100,
49.4,ps-100,
49.5,ps-100,
49.6,ps-100,
49.7,ps-100,
49.8,ps-100,
49.9,ps-100,
50.0,ps-100,
50.1,ps-100,
50.2,ps-100,
50.3,ps-100,
50.4,ps-100,
50.5,ps-100,
50.6,ps-100,
50.7,ps-100,
50.8,ps-100,
50.9,ps-100,
51.0,ps-99,
51.1,ps-99,
51.2,ps-99,
51.3,ps-99,
51.4,ps-99,
51.5,ps-99,
51.6,ps-99,
51.7,ps-98,
51.8,ps-98,
51.9,ps-98,
52.0,ps-98,
52.1,ps-98,
52.2,ps-97,
52.3,ps-97,
52.4,ps-97,
52.5,ps-97,
52.6,ps-96,
52.7,ps-96,
52.8,ps-96,
52.9,ps-95,
53.0,ps-95,
53.1,ps-95,
53.2,ps-94,
53.3,ps-94,
53.4,ps-94,
53.5,ps-93,
53.6,ps-93,
53.7,ps-93,
53.8,ps-92,
53.9,ps-92,
54.0,ps-91,
54.1,ps-91,
54.2,ps-90,
54.3,ps-90,
54.4,ps-90,
54.5,ps-89,
54.6,ps-89,
54.7,ps-88,
54.8,ps-88,
54.9,ps-87,
55.0,ps-87,
55.1,ps-86,
55.2,ps-86,
55.3,ps-85,
55.4,ps-84,
55.5,ps-84,
55.6,ps-83,
55.7,ps-83,
55.8,ps-82,
55.9,ps-82,
56.0,ps-81,
56.1,ps-80,
56.2,ps-80,
56.3,ps-79,
56.4,ps-78,
56.5,ps-78,
56.6,ps-77,
56.7,ps-76,
56.8,ps-76,
56.9,ps-75,
57.0,ps-74,
57.1,ps-74,
57.2,ps-73,
57.3,ps-72,
57.4,ps-71,
57.5,ps-71,
57.6,ps-70,
57.7,ps-69,
57.8,ps-68,
57.9,ps-68,
58.0,ps-67,
58.1,ps-66,
58.2,ps-65,
58.3,ps-65,
58.4,ps-64,
58.5,ps-63,
58.6,ps-62,
58.7,ps-61,
58.8,ps-60,
58.9,ps-60,
59.0,ps-59,
59.1,ps-58,
59.2,ps-57,
59.3,ps-56,
59.4,ps-55,
59.5,ps-54,
59.6,ps-54,
59.7,ps-53,
59.8,ps-52,
59.9,ps-51,
60.0,ps-50,
60.1,ps-49,
60.2,ps-48,
60.3,ps-47,
60.4,ps-46,
60.5,ps-45,
60.6,ps-44,
60.7,ps-44,
60.8,ps-43,
60.9,ps-42,
61.0,ps-41,
61.1,ps-40,
61.2,ps-39,
61.3,ps-38,
61.4,ps-37,
61.5,ps-36,
61.6,ps-35,
61.7,ps-34,
61.8,ps-33,
61.9,ps-32,
62.0,ps-31,
62.1,ps-30,
62.2,ps-29,
62.3,ps-28,
62.4,ps-27,
62.5,ps-26,
62.6,ps-25,
62.7,ps-24,
62.8,ps-23,
62.9,ps-22,
63.0,ps-21,
63.1,ps-20,
63.2,ps-19,
63.3,ps-18,
63.4,ps-17,
63.5,ps-16,
63.6,ps-15,
63.7,ps-14,
63.8,ps-13,
63.9,ps-11,
64.0,ps-10,
64.1,ps-9,
64.2,ps-8,
64.3,ps-7,
64.4,ps-6,
64.5,ps-5,
64.6,ps-4,
64.7,ps-3,
64.8,ps-2,
64.9,ps-1,
65.0,ps0,
65.1,ps1,
65.2,ps2,
65.3,ps3,
65.4,ps4,
65.5,ps5,
65.6,ps6,
65.7,ps7,
65.8,ps8,
65.9,ps9,
66.0,ps10,
66.1,ps11,
66.2,ps13,
66.3,ps14,
66.4,ps15,
66.5,ps16,
66.6,ps17,
66.7,ps18,
66.8,ps19,
66.9,ps20,
67.0,ps21,
67.1,ps22,
67.2,ps23,
67.3,ps24,
67.4,ps25,
67.5,ps26,
67.6,ps27,
67.7,ps28,
67.8,ps29,
67.9,ps30,
68.0,ps31,
68.1,ps32,
68.2,ps33,
68.3,ps34,
68.4,ps35,
68.5,ps36,
68.6,ps37,
68.7,ps38,
68.8,ps39,
68.9,ps40,
69.0,ps41,
69.1,ps42,
69.2,ps43,
69.3,ps44,
69.4,ps44,
69.5,ps45,
69.6,ps46,
69.7,ps47,
69.8,ps48,
69.9,ps49,
70.0,ps50,
70.1,ps51,
70.2,ps52,
70.3,ps53,
70.4,ps54,
70.5,ps54,
70.6,ps55,
70.7,ps56,
70.8,ps57,
70.9,ps58,
71.0,ps59,
71.1,ps60,
71.2,ps60,
71.3,ps61,
71.4,ps62,
71.5,ps63,
71.6,ps64,
71.7,ps65,
71.8,ps65,
71.9,ps66,
72.0,ps67,
72.1,ps68,
72.2,ps68,
72.3,ps69,
72.4,ps70,
72.5,ps71,
72.6,ps71,
72.7,ps72,
72.8,ps73,
72.9,ps74,
73.0,ps74,
73.1,ps75,
73.2,ps76,
73.3,ps76,
73.4,ps77,
73.5,ps78,
73.6,ps78,
73.7,ps79,
73.8,ps80,
73.9,ps80,
74.0,ps81,
74.1,ps82,
74.2,ps82,
74.3,ps83,
74.4,ps83,
74.5,ps84,
74.6,ps84,
74.7,ps85,
74.8,ps86,
74.9,ps86,
75.0,ps87,
75.1,ps87,
75.2,ps88,
75.3,ps88,
75.4,ps89,
75.5,ps89,
75.6,ps90,
75.7,ps90,
75.8,ps90,
75.9,ps91,
76.0,ps91,
76.1,ps92,
76.2,ps92,
76.3,ps93,
76.4,ps93,
76.5,ps93,
76.6,ps94,
76.7,ps94,
76.8,ps94,
76.9,ps95,
77.0,ps95,
77.1,ps95,
77.2,ps96,
77.3,ps96,
77.4,ps96,
77.5,ps97,
77.6,ps97,
77.7,ps97,
77.8,ps97,
77.9,ps98,
78.0,ps98,
78.1,ps98,
78.2,ps98,
78.3,ps98,
78.4,ps99,
78.5,ps99,
78.6,ps99,
78.7,ps99,
78.8,ps99,
78.9,ps99,
79.0,ps99,
79.1,ps100,
79.2,ps100,
79.3,ps100,
79.4,ps100,
79.5,ps100,
79.6,ps100,
79.7,ps100,
79.8,ps100,
79.9,ps100,
80.0,ps100,
80.1,ps100,
80.2,ps100,
80.3,ps100,
80.4,ps100,
80.5,ps100,
80.6,ps100,
80.7,ps100,
80.8,ps100,
80.9,ps100,
81.0,ps99,
81.1,ps99,
81.2,ps99,
81.3,ps99,
81.4,ps99,
81.5,ps99,
81.6,ps99,
81.7,ps98,
81.8,ps98,
81.9,ps98,
82.0,ps98,
82.1,ps98,
82.2,ps97,
82.3,ps97,
82.4,ps97,
82.5,ps97,
82.6,ps96,
82.7,ps96,
82.8,ps96,
82.9,ps95,
83.0,ps95,
83.1,ps95,
83.2,ps94,
83.3,ps94,
83.4,ps94,
83.5,ps93,
83.6,ps93,
83.7,ps93,
83.8,ps92,
83.9,ps92,
84.0,ps91,
84.1,ps91,
84.2,ps90,
84.3,ps90,
84.4,ps90,
84.5,ps89,
84.6,ps89,
84.7,ps88,
84.8,ps88,
84.9,ps87,
85.0,ps87,
85.1,ps86,
85.2,ps86,
85.3,ps85,
85.4,ps84,
85.5,ps84,
85.6,ps83,
85.7,ps83,
85.8,ps82,
85.9,ps82,
86.0,ps81,
86.1,ps80,
86.2,ps80,
86.3,ps79,
86.4,ps78,
86.5,ps78,
86.6,ps77,
86.7,ps76,
86.8,ps76,
86.9,ps75,
87.0,ps74,
87.1,ps74,
87.2,ps73,
87.3,ps72,
87.4,ps71,
87.5,ps71,
87.6,ps70,
87.7,ps69,
87.8,ps68,
87.9,ps68,
88.0,ps67,
88.1,ps66,
88.2,ps65,
88.3,ps65,
88.4,ps64,
88.5,ps63,
88.6,ps62,
88.7,ps61,
88.8,ps60,
88.9,ps60,
89.0,ps59,
89.1,ps58,
89.2,ps57,
89.3,ps56,
89.4,ps55,
89.5,ps54,
89.6,ps54,
89.7,ps53,
89.8,ps52,
89.9,ps51,
90.0,ps50,
90.1,ps49,
90.2,ps48,
90.3,ps47,
90.4,ps46,
90.5,ps45,
90.6,ps44,
90.7,ps44,
90.8,ps43,
90.9,ps42,
91.0,ps41,
91.1,ps40,
91.2,ps39,
91.3,ps38,
91.4,ps37,
91.5,ps36,
91.6,ps35,
91.7,ps34,
91.8,ps33,
91.9,ps32,
92.0,ps31,
92.1,ps30,
92.2,ps29,
92.3,ps28,
92.4,ps27,
92.5,ps26,
92.6,ps25,
92.7,ps24,
92.8,ps23,
92.9,ps22,
93.0,ps21,
93.1,ps20,
93.2,ps19,
93.3,ps18,
93.4,ps17,
93.5,ps16,
93.6,ps15,
93.7,ps14,
93.8,ps13,
93.9,ps11,
94.0,ps10,
94.1,ps9,
94.2,ps8,
94.3,ps7,
94.4,ps6,
94.5,ps5,
94.6,ps4,
94.7,ps3,
94.8,ps2,
94.9,ps1,
95.0,ps0,
95.1,ps-1,
95.2,ps-2,
95.3,ps-3,
95.4,ps-4,
95.5,ps-5,
95.6,ps-6,
95.7,ps-7,
95.8,ps-8,
95.9,ps-9,
96.0,ps-10,
96.1,ps-11,
96.2,ps-13,
96.3,ps-14,
96.4,ps-15,
96.5,ps-16,
96.6,ps-17,
96.7,ps-18,
96.8,ps-19,
96.9,ps-20,
97.0,ps-21,
97.1,ps-22,
97.2,ps-23,
97.3,ps-24,
97.4,ps-25,
97.5,ps-26,
97.6,ps-27,
97.7,ps-28,
97.8,ps-29,
97.9,ps-30,
98.0,ps-31,
98.1,ps-32,
98.2,ps-33,
98.3,ps-34,
98.4,ps-35,
98.5,ps-36,
98.6,ps-37,
98.7,ps-38,
98.8,ps-39,
98.9,ps-40,
99.0,ps-41,
99.1,ps-42,
99.2,ps-43,
99.3,ps-44,
99.4,ps-44,
99.5,ps-45,
99.6,ps-46,
99.7,ps-47,
99.8,ps-48,
99.9,ps-49,
100.0,ps-50,
100.1,ps-51,
100.2,ps-52,
100.3,ps-53,
100.4,ps-54,
100.5,ps-54,
100.6,ps-55,
100.7,ps-56,
100.8,ps-57,
100.9,ps-58,
101.0,ps-59,
101.1,ps-60,
101.2,ps-60,
101.3,ps-61,
101.4,ps-62,
101.5,ps-63,
101.6,ps-64,
101.7,ps-65,
101.8,ps-65,
101.9,ps-66,
102.0,ps-67,
102.1,ps-68,
102.2,ps-68,
102.3,ps-69,
102.4,ps-70,
102.5,ps-71,
102.6,ps-71,
102.7,ps-72,
102.8,ps-73,
102.9,ps-74,
103.0,ps-74,
103.1,ps-75,
103.2,ps-76,
103.3,ps-76,
103.4,ps-77,
103.5,ps-78,
103.6,ps-78,
103.7,ps-79,
103.8,ps-80,
103.9,ps-80,
104.0,ps-81,
104.1,ps-82,
104.2,ps-82,
104.3,ps-83,
104.4,ps-83,
104.5,ps-84,
104.6,ps-84,
104.7,ps-85,
104.8,ps-86,
104.9,ps-86,
105.0,ps-87,
105.1,ps-87,
105.2,ps-88,
105.3,ps-88,
105.4,ps-89,
105.5,ps-89,
105.6,ps-90,
105.7,ps-90,
105.8,ps-90,
105.9,ps-91,
106.0,ps-91,
106.1,ps-92,
106.2,ps-92,
106.3,ps-93,
106.4,ps-93,
106.5,ps-93,
106.6,ps-94,
106.7,ps-94,
106.8,ps-94,
106.9,ps-95,
107.0,ps-95,
107.1,ps-95,
107.2,ps-96,
107.3,ps-96,
107.4,ps-96,
107.5,ps-97,
107.6,ps-97,
107.7,ps-97,
107.8,ps-97,
107.9,ps-98,
108.0,ps-98,
108.1,ps-98,
108.2,ps-98,
108.3,ps-98,
108.4,ps-99,
108.5,ps-99,
108.6,ps-99,
108.7,ps-99,
108.8,ps-99,
108.9,ps-99,
109.0,ps-99,
109.1,ps-100,
109.2,ps-100,
109.3,ps-100,
109.4,ps-100,
109.5,ps-100,
109.6,ps-100,
109.7,ps-100,
109.8,ps-100,
109.9,ps-100,
110.0,ps-100,
110.1,ps-100,
110.2,ps-100,
110.3,ps-100,
110.4,ps-100,
110.5,ps-100,
110.6,ps-100,
110.7,ps-100,
110.8,ps-100,
110.9,ps-100,
111.0,ps-99,
111.1,ps-99,
111.2,ps-99,
111.3,ps-99,
111.4,ps-99,
111.5,ps-99,
111.6,ps-99,
111.7,ps-98,
111.8,ps-98,
111.9,ps-98,
112.0,ps-98,
112.1,ps-98,
112.2,ps-97,
112.3,ps-97,
112.4,ps-97,
112.5,ps-97,
112.6,ps-96,
112.7,ps-96,
112.8,ps-96,
112.9,ps-95,
113.0,ps-95,
113.1,ps-95,
113.2,ps-94,
113.3,ps-94,
113.4,ps-94,
113.5,ps-93,
113.6,ps-93,
113.7,ps-93,
113.8,ps-92,
113.9,ps-92,
114.0,ps-91,
114.1,ps-91,
114.2,ps-90,
114.3,ps-90,
114.4,ps-90,
114.5,ps-89,
114.6,ps-89,
114.7,ps-88,
114.8,ps-88,
114.9,ps-87,
115.0,ps-87,
115.1,ps-86,
115.2,ps-86,
115.3,ps-85,
115.4,ps-84,
115.5,ps-84,
115.6,ps-83,
115.7,ps-83,
115.8,ps-82,
115.9,ps-82,
116.0,ps-81,
116.1,ps-80,
116.2,ps-80,
116.3,ps-79,
116.4,ps-78,
116.5,ps-78,
116.6,ps-77,
116.7,ps-76,
116.8,ps-76,
116.9,ps-75,
117.0,ps-74,
117.1,ps-74,
117.2,ps-73,
117.3,ps-72,
117.4,ps-71,
117.5,ps-71,
117.6,ps-70,
117.7,ps-69,
117.8,ps-68,
117.9,ps-68,
118.0,ps-67,
118.1,ps-66,
118.2,ps-65,
118.3,ps-65,
118.4,ps-64,
118.5,ps-63,
118.6,ps-62,
118.7,ps-61,
118.8,ps-60,
118.9,ps-60,
119.0,ps-59,
119.1,ps-58,
119.2,ps-57,
119.3,ps-56,
119.4,ps-55,
119.5,ps-54,
119.6,ps-54,
119.7,ps-53,
119.8,ps-52,
119.9,ps-51,
120.0,ps-50,
120.1,ps-49,
120.2,ps-48,
120.3,ps-47,
120.4,ps-46,
120.5,ps-45,
120.6,ps-44,
120.7,ps-44,
120.8,ps-43,
120.9,ps-42,
121.0,ps-41,
121.1,ps-40,
121.2,ps-39,
121.3,ps-38,
121.4,ps-37,
121.5,ps-36,
121.6,ps-35,
121.7,ps-34,
121.8,ps-33,
121.9,ps-32,
122.0,ps-31,
122.1,ps-30,
122.2,ps-29,
122.3,ps-28,
122.4,ps-27,
122.5,ps-26,
122.6,ps-25,
122.7,ps-24,
122.8,ps-23,
122.9,ps-22,
123.0,ps-21,
123.1,ps-20,
123.2,ps-19,
123.3,ps-18,
123.4,ps-17,
123.5,ps-16,
123.6,ps-15,
123.7,ps-14,
123.8,ps-13,
123.9,ps-11,
124.0,ps-10,
124.1,ps-9,
124.2,ps-8,
124.3,ps-7,
124.4,ps-6,
124.5,ps-5,
124.6,ps-4,
124.7,ps-3,
124.8,ps-2,
124.9,ps-1,
126.0,ps0,sd
