delay,ptu_ebay_cmd,ptu_d48_cmd
14.6,ps48,ps-48
14.7,ps49,ps-49
14.8,ps49,ps-49
14.9,ps50,ps-50
15.0,ps50,ps-50
15.1,ps50,ps-50
15.2,ps51,ps-51
15.3,ps51,ps-51
15.4,ps52,ps-52
15.5,ps52,ps-52
15.6,ps53,ps-53
15.7,ps53,ps-53
15.8,ps54,ps-54
15.9,ps54,ps-54
16.0,ps54,ps-54
16.1,ps55,ps-55
16.2,ps55,ps-55
16.3,ps56,ps-56
16.4,ps56,ps-56
16.5,ps57,ps-57
16.6,ps57,ps-57
16.7,ps58,ps-58
16.8,ps58,ps-58
16.9,ps58,ps-58
17.0,ps59,ps-59
17.1,ps59,ps-59
17.2,ps60,ps-60
17.3,ps60,ps-60
17.4,ps60,ps-60
17.5,ps61,ps-61
17.6,ps61,ps-61
17.7,ps62,ps-62
17.8,ps62,ps-62
17.9,ps63,ps-63
18.0,ps63,ps-63
18.1,ps63,ps-63
18.2,ps64,ps-64
18.3,ps64,ps-64
18.4,ps65,ps-65
18.5,ps65,ps-65
18.6,ps65,ps-65
18.7,ps66,ps-66
18.8,ps66,ps-66
18.9,ps67,ps-67
19.0,ps67,ps-67
19.1,ps67,ps-67
19.2,ps68,ps-68
19.3,ps68,ps-68
19.4,ps68,ps-68
19.5,ps69,ps-69
19.6,ps69,ps-69
19.7,ps70,ps-70
19.8,ps70,ps-70
19.9,ps70,ps-70
20.0,ps71,ps-71
20.1,ps71,ps-71
20.2,ps71,ps-71
20.3,ps72,ps-72
20.4,ps72,ps-72
20.5,ps73,ps-73
20.6,ps73,ps-73
20.7,ps73,ps-73
20.8,ps74,ps-74
20.9,ps74,ps-74
21.0,ps74,ps-74
21.1,ps75,ps-75
21.2,ps75,ps-75
21.3,ps75,ps-75
21.4,ps76,ps-76
21.5,ps76,ps-76
21.6,ps76,ps-76
21.7,ps77,ps-77
21.8,ps77,ps-77
21.9,ps77,ps-77
22.0,ps78,ps-78
22.1,ps78,ps-78
22.2,ps78,ps-78
22.3,ps79,ps-79
22.4,ps79,ps-79
22.5,ps79,ps-79
22.6,ps80,ps-80
22.7,ps80,ps-80
22.8,ps80,ps-80
22.9,ps81,ps-81
23.0,ps81,ps-81
23.1,ps81,ps-81
23.2,ps82,ps-82
23.3,ps82,ps-82
23.4,ps82,ps-82
23.5,ps82,ps-82
23.6,ps83,ps-83
23.7,ps83,ps-83
23.8,ps83,ps-83
23.9,ps84,ps-84
24.0,ps84,ps-84
24.1,ps84,ps-84
24.2,ps84,ps-84
24.3,ps85,ps-85
24.4,ps85,ps-85
24.5,ps85,ps-85
24.6,ps86,ps-86
24.7,ps86,ps-86
24.8,ps86,ps-86
24.9,ps86,ps-86
25.0,ps87,ps-87
25.1,ps87,ps-87
25.2,ps87,ps-87
25.3,ps87,ps-87
25.4,ps88,ps-88
25.5,ps88,ps-88
25.6,ps88,ps-88
25.7,ps88,ps-88
25.8,ps89,ps-89
25.9,ps89,ps-89
26.0,ps89,ps-89
26.1,ps89,ps-89
26.2,ps90,ps-90
26.3,ps90,ps-90
26.4,ps90,ps-90
26.5,ps90,ps-90
26.6,ps90,ps-90
26.7,ps91,ps-91
26.8,ps91,ps-91
26.9,ps91,ps-91
27.0,ps91,ps-91
27.1,ps92,ps-92
27.2,ps92,ps-92
27.3,ps92,ps-92
27.4,ps92,ps-92
27.5,ps92,ps-92
27.6,ps93,ps-93
27.7,ps93,ps-93
27.8,ps93,ps-93
27.9,ps93,ps-93
28.0,ps93,ps-93
28.1,ps94,ps-94
28.2,ps94,ps-94
28.3,ps94,ps-94
28.4,ps94,ps-94
28.5,ps94,ps-94
28.6,ps94,ps-94
28.7,ps95,ps-95
28.8,ps95,ps-95
28.9,ps95,ps-95
29.0,ps95,ps-95
29.1,ps95,ps-95
29.2,ps95,ps-95
29.3,ps96,ps-96
29.4,ps96,ps-96
29.5,ps96,ps-96
29.6,ps96,ps-96
29.7,ps96,ps-96
29.8,ps96,ps-96
29.9,ps96,ps-96
30.0,ps97,ps-97
30.1,ps97,ps-97
30.2,ps97,ps-97
30.3,ps97,ps-97
30.4,ps97,ps-97
30.5,ps97,ps-97
30.6,ps97,ps-97
30.7,ps97,ps-97
30.8,ps98,ps-98
30.9,ps98,ps-98
31.0,ps98,ps-98
31.1,ps98,ps-98
31.2,ps98,ps-98
31.3,ps98,ps-98
31.4,ps98,ps-98
31.5,ps98,ps-98
31.6,ps98,ps-98
31.7,ps99,ps-99
31.8,ps99,ps-99
31.9,ps99,ps-99
32.0,ps99,ps-99
32.1,ps99,ps-99
32.2,ps99,ps-99
32.3,ps99,ps-99
32.4,ps99,ps-99
32.5,ps99,ps-99
32.6,ps99,ps-99
32.7,ps99,ps-99
32.8,ps99,ps-99
32.9,ps99,ps-99
33.0,ps99,ps-99
33.1,ps100,ps-100
33.2,ps100,ps-100
33.3,ps100,ps-100
33.4,ps100,ps-100
33.5,ps100,ps-100
33.6,ps100,ps-100
33.7,ps100,ps-100
33.8,ps100,ps-100
33.9,ps100,ps-100
34.0,ps100,ps-100
34.1,ps100,ps-100
34.2,ps100,ps-100
34.3,ps100,ps-100
34.4,ps100,ps-100
34.5,ps100,ps-100
34.6,ps100,ps-100
34.7,ps100,ps-100
34.8,ps100,ps-100
34.9,ps100,ps-100
35.0,ps100,ps-100
35.1,ps100,ps-100
35.2,ps100,ps-100
35.3,ps100,ps-100
35.4,ps100,ps-100
35.5,ps100,ps-100
35.6,ps100,ps-100
35.7,ps100,ps-100
35.8,ps100,ps-100
35.9,ps100,ps-100
36.0,ps100,ps-100
36.1,ps100,ps-100
36.2,ps100,ps-100
36.3,ps100,ps-100
36.4,ps100,ps-100
36.5,ps100,ps-100
36.6,ps100,ps-100
36.7,ps100,ps-100
36.8,ps100,ps-100
36.9,ps100,ps-100
37.0,ps99,ps-99
37.1,ps99,ps-99
37.2,ps99,ps-99
37.3,ps99,ps-99
37.4,ps99,ps-99
37.5,ps99,ps-99
37.6,ps99,ps-99
37.7,ps99,ps-99
37.8,ps99,ps-99
37.9,ps99,ps-99
38.0,ps99,ps-99
38.1,ps99,ps-99
38.2,ps99,ps-99
38.3,ps99,ps-99
38.4,ps98,ps-98
38.5,ps98,ps-98
38.6,ps98,ps-98
38.7,ps98,ps-98
38.8,ps98,ps-98
38.9,ps98,ps-98
39.0,ps98,ps-98
39.1,ps98,ps-98
39.2,ps98,ps-98
39.3,ps97,ps-97
39.4,ps97,ps-97
39.5,ps97,ps-97
39.6,ps97,ps-97
39.7,ps97,ps-97
39.8,ps97,ps-97
39.9,ps97,ps-97
40.0,ps97,ps-97
40.1,ps96,ps-96
40.2,ps96,ps-96
40.3,ps96,ps-96
40.4,ps96,ps-96
40.5,ps96,ps-96
40.6,ps96,ps-96
40.7,ps96,ps-96
40.8,ps95,ps-95
40.9,ps95,ps-95
41.0,ps95,ps-95
41.1,ps95,ps-95
41.2,ps95,ps-95
41.3,ps95,ps-95
41.4,ps94,ps-94
41.5,ps94,ps-94
41.6,ps94,ps-94
41.7,ps94,ps-94
41.8,ps94,ps-94
41.9,ps94,ps-94
42.0,ps93,ps-93
42.1,ps93,ps-93
42.2,ps93,ps-93
42.3,ps93,ps-93
42.4,ps93,ps-93
42.5,ps92,ps-92
42.6,ps92,ps-92
42.7,ps92,ps-92
42.8,ps92,ps-92
42.9,ps92,ps-92
43.0,ps91,ps-91
43.1,ps91,ps-91
43.2,ps91,ps-91
43.3,ps91,ps-91
43.4,ps90,ps-90
43.5,ps90,ps-90
43.6,ps90,ps-90
43.7,ps90,ps-90
43.8,ps90,ps-90
43.9,ps89,ps-89
44.0,ps89,ps-89
44.1,ps89,ps-89
44.2,ps89,ps-89
44.3,ps88,ps-88
44.4,ps88,ps-88
44.5,ps88,ps-88
44.6,ps88,ps-88
44.7,ps87,ps-87
44.8,ps87,ps-87
44.9,ps87,ps-87
45.0,ps87,ps-87
45.1,ps86,ps-86
45.2,ps86,ps-86
45.3,ps86,ps-86
45.4,ps86,ps-86
45.5,ps85,ps-85
45.6,ps85,ps-85
45.7,ps85,ps-85
45.8,ps84,ps-84
45.9,ps84,ps-84
46.0,ps84,ps-84
46.1,ps84,ps-84
46.2,ps83,ps-83
46.3,ps83,ps-83
46.4,ps83,ps-83
46.5,ps82,ps-82
46.6,ps82,ps-82
46.7,ps82,ps-82
46.8,ps82,ps-82
46.9,ps81,ps-81
47.0,ps81,ps-81
47.1,ps81,ps-81
47.2,ps80,ps-80
47.3,ps80,ps-80
47.4,ps80,ps-80
47.5,ps79,ps-79
47.6,ps79,ps-79
47.7,ps79,ps-79
47.8,ps78,ps-78
47.9,ps78,ps-78
48.0,ps78,ps-78
48.1,ps77,ps-77
48.2,ps77,ps-77
48.3,ps77,ps-77
48.4,ps76,ps-76
48.5,ps76,ps-76
48.6,ps76,ps-76
48.7,ps75,ps-75
48.8,ps75,ps-75
48.9,ps75,ps-75
49.0,ps74,ps-74
49.1,ps74,ps-74
49.2,ps74,ps-74
49.3,ps73,ps-73
49.4,ps73,ps-73
49.5,ps73,ps-73
49.6,ps72,ps-72
49.7,ps72,ps-72
49.8,ps71,ps-71
49.9,ps71,ps-71
50.0,ps71,ps-71
50.1,ps70,ps-70
50.2,ps70,ps-70
50.3,ps70,ps-70
50.4,ps69,ps-69
50.5,ps69,ps-69
50.6,ps68,ps-68
50.7,ps68,ps-68
50.8,ps68,ps-68
50.9,ps67,ps-67
51.0,ps67,ps-67
51.1,ps67,ps-67
51.2,ps66,ps-66
51.3,ps66,ps-66
51.4,ps65,ps-65
51.5,ps65,ps-65
51.6,ps65,ps-65
51.7,ps64,ps-64
51.8,ps64,ps-64
51.9,ps63,ps-63
52.0,ps63,ps-63
52.1,ps63,ps-63
52.2,ps62,ps-62
52.3,ps62,ps-62
52.4,ps61,ps-61
52.5,ps61,ps-61
52.6,ps60,ps-60
52.7,ps60,ps-60
52.8,ps60,ps-60
52.9,ps59,ps-59
53.0,ps59,ps-59
53.1,ps58,ps-58
53.2,ps58,ps-58
53.3,ps58,ps-58
53.4,ps57,ps-57
53.5,ps57,ps-57
53.6,ps56,ps-56
53.7,ps56,ps-56
53.8,ps55,ps-55
53.9,ps55,ps-55
54.0,ps54,ps-54
54.1,ps54,ps-54
54.2,ps54,ps-54
54.3,ps53,ps-53
54.4,ps53,ps-53
54.5,ps52,ps-52
54.6,ps52,ps-52
54.7,ps51,ps-51
54.8,ps51,ps-51
54.9,ps50,ps-50
55.0,ps50,ps-50
55.1,ps50,ps-50
55.2,ps49,ps-49
55.3,ps49,ps-49
55.4,ps48,ps-48
55.5,ps48,ps-48
55.6,ps47,ps-47
55.7,ps47,ps-47
55.8,ps46,ps-46
55.9,ps46,ps-46
56.0,ps45,ps-45
56.1,ps45,ps-45
56.2,ps44,ps-44
56.3,ps44,ps-44
56.4,ps44,ps-44
56.5,ps43,ps-43
56.6,ps43,ps-43
56.7,ps42,ps-42
56.8,ps42,ps-42
56.9,ps41,ps-41
57.0,ps41,ps-41
57.1,ps40,ps-40
57.2,ps40,ps-40
57.3,ps39,ps-39
57.4,ps39,ps-39
57.5,ps38,ps-38
57.6,ps38,ps-38
57.7,ps37,ps-37
57.8,ps37,ps-37
57.9,ps36,ps-36
58.0,ps36,ps-36
58.1,ps35,ps-35
58.2,ps35,ps-35
58.3,ps34,ps-34
58.4,ps34,ps-34
58.5,ps33,ps-33
58.6,ps33,ps-33
58.7,ps32,ps-32
58.8,ps32,ps-32
58.9,ps31,ps-31
59.0,ps31,ps-31
59.1,ps30,ps-30
59.2,ps30,ps-30
59.3,ps29,ps-29
59.4,ps29,ps-29
59.5,ps28,ps-28
59.6,ps28,ps-28
59.7,ps27,ps-27
59.8,ps27,ps-27
59.9,ps26,ps-26
60.0,ps26,ps-26
60.1,ps25,ps-25
60.2,ps25,ps-25
60.3,ps24,ps-24
60.4,ps24,ps-24
60.5,ps23,ps-23
60.6,ps23,ps-23
60.7,ps22,ps-22
60.8,ps22,ps-22
60.9,ps21,ps-21
61.0,ps21,ps-21
61.1,ps20,ps-20
61.2,ps20,ps-20
61.3,ps19,ps-19
61.4,ps19,ps-19
61.5,ps18,ps-18
61.6,ps18,ps-18
61.7,ps17,ps-17
61.8,ps17,ps-17
61.9,ps16,ps-16
62.0,ps16,ps-16
62.1,ps15,ps-15
62.2,ps15,ps-15
62.3,ps14,ps-14
62.4,ps14,ps-14
62.5,ps13,ps-13
62.6,ps13,ps-13
62.7,ps12,ps-12
62.8,ps11,ps-11
62.9,ps11,ps-11
63.0,ps10,ps-10
63.1,ps10,ps-10
63.2,ps9,ps-9
63.3,ps9,ps-9
63.4,ps8,ps-8
63.5,ps8,ps-8
63.6,ps7,ps-7
63.7,ps7,ps-7
63.8,ps6,ps-6
63.9,ps6,ps-6
64.0,ps5,ps-5
64.1,ps5,ps-5
64.2,ps4,ps-4
64.3,ps4,ps-4
64.4,ps3,ps-3
64.5,ps3,ps-3
64.6,ps2,ps-2
64.7,ps2,ps-2
64.8,ps1,ps-1
64.9,ps1,ps-1
65.0,ps0,ps0
65.1,ps-1,ps1
65.2,ps-1,ps1
65.3,ps-2,ps2
65.4,ps-2,ps2
65.5,ps-3,ps3
65.6,ps-3,ps3
65.7,ps-4,ps4
65.8,ps-4,ps4
65.9,ps-5,ps5
66.0,ps-5,ps5
66.1,ps-6,ps6
66.2,ps-6,ps6
66.3,ps-7,ps7
66.4,ps-7,ps7
66.5,ps-8,ps8
66.6,ps-8,ps8
66.7,ps-9,ps9
66.8,ps-9,ps9
66.9,ps-10,ps10
67.0,ps-10,ps10
67.1,ps-11,ps11
67.2,ps-11,ps11
67.3,ps-12,ps12
67.4,ps-13,ps13
67.5,ps-13,ps13
67.6,ps-14,ps14
67.7,ps-14,ps14
67.8,ps-15,ps15
67.9,ps-15,ps15
68.0,ps-16,ps16
68.1,ps-16,ps16
68.2,ps-17,ps17
68.3,ps-17,ps17
68.4,ps-18,ps18
68.5,ps-18,ps18
68.6,ps-19,ps19
68.7,ps-19,ps19
68.8,ps-20,ps20
68.9,ps-20,ps20
69.0,ps-21,ps21
69.1,ps-21,ps21
69.2,ps-22,ps22
69.3,ps-22,ps22
69.4,ps-23,ps23
69.5,ps-23,ps23
69.6,ps-24,ps24
69.7,ps-24,ps24
69.8,ps-25,ps25
69.9,ps-25,ps25
70.0,ps-26,ps26
70.1,ps-26,ps26
70.2,ps-27,ps27
70.3,ps-27,ps27
70.4,ps-28,ps28
70.5,ps-28,ps28
70.6,ps-29,ps29
70.7,ps-29,ps29
70.8,ps-30,ps30
70.9,ps-30,ps30
71.0,ps-31,ps31
71.1,ps-31,ps31
71.2,ps-32,ps32
71.3,ps-32,ps32
71.4,ps-33,ps33
71.5,ps-33,ps33
71.6,ps-34,ps34
71.7,ps-34,ps34
71.8,ps-35,ps35
71.9,ps-35,ps35
72.0,ps-36,ps36
72.1,ps-36,ps36
72.2,ps-37,ps37
72.3,ps-37,ps37
72.4,ps-38,ps38
72.5,ps-38,ps38
72.6,ps-39,ps39
72.7,ps-39,ps39
72.8,ps-40,ps40
72.9,ps-40,ps40
73.0,ps-41,ps41
73.1,ps-41,ps41
73.2,ps-42,ps42
73.3,ps-42,ps42
73.4,ps-43,ps43
73.5,ps-43,ps43
73.6,ps-44,ps44
73.7,ps-44,ps44
73.8,ps-44,ps44
73.9,ps-45,ps45
74.0,ps-45,ps45
74.1,ps-46,ps46
74.2,ps-46,ps46
74.3,ps-47,ps47
74.4,ps-47,ps47
74.5,ps-48,ps48
74.6,ps-48,ps48
74.7,ps-49,ps49
74.8,ps-49,ps49
74.9,ps-50,ps50
75.0,ps-50,ps50
75.1,ps-50,ps50
75.2,ps-51,ps51
75.3,ps-51,ps51
75.4,ps-52,ps52
75.5,ps-52,ps52
75.6,ps-53,ps53
75.7,ps-53,ps53
75.8,ps-54,ps54
75.9,ps-54,ps54
76.0,ps-54,ps54
76.1,ps-55,ps55
76.2,ps-55,ps55
76.3,ps-56,ps56
76.4,ps-56,ps56
76.5,ps-57,ps57
76.6,ps-57,ps57
76.7,ps-58,ps58
76.8,ps-58,ps58
76.9,ps-58,ps58
77.0,ps-59,ps59
77.1,ps-59,ps59
77.2,ps-60,ps60
77.3,ps-60,ps60
77.4,ps-60,ps60
77.5,ps-61,ps61
77.6,ps-61,ps61
77.7,ps-62,ps62
77.8,ps-62,ps62
77.9,ps-63,ps63
78.0,ps-63,ps63
78.1,ps-63,ps63
78.2,ps-64,ps64
78.3,ps-64,ps64
78.4,ps-65,ps65
78.5,ps-65,ps65
78.6,ps-65,ps65
78.7,ps-66,ps66
78.8,ps-66,ps66
78.9,ps-67,ps67
79.0,ps-67,ps67
79.1,ps-67,ps67
79.2,ps-68,ps68
79.3,ps-68,ps68
79.4,ps-68,ps68
79.5,ps-69,ps69
79.6,ps-69,ps69
79.7,ps-70,ps70
79.8,ps-70,ps70
79.9,ps-70,ps70
80.0,ps-71,ps71
80.1,ps-71,ps71
80.2,ps-71,ps71
80.3,ps-72,ps72
80.4,ps-72,ps72
80.5,ps-73,ps73
80.6,ps-73,ps73
80.7,ps-73,ps73
80.8,ps-74,ps74
80.9,ps-74,ps74
81.0,ps-74,ps74
81.1,ps-75,ps75
81.2,ps-75,ps75
81.3,ps-75,ps75
81.4,ps-76,ps76
81.5,ps-76,ps76
81.6,ps-76,ps76
81.7,ps-77,ps77
81.8,ps-77,ps77
81.9,ps-77,ps77
82.0,ps-78,ps78
82.1,ps-78,ps78
82.2,ps-78,ps78
82.3,ps-79,ps79
82.4,ps-79,ps79
82.5,ps-79,ps79
82.6,ps-80,ps80
82.7,ps-80,ps80
82.8,ps-80,ps80
82.9,ps-81,ps81
83.0,ps-81,ps81
83.1,ps-81,ps81
83.2,ps-82,ps82
83.3,ps-82,ps82
83.4,ps-82,ps82
83.5,ps-82,ps82
83.6,ps-83,ps83
83.7,ps-83,ps83
83.8,ps-83,ps83
83.9,ps-84,ps84
84.0,ps-84,ps84
84.1,ps-84,ps84
84.2,ps-84,ps84
84.3,ps-85,ps85
84.4,ps-85,ps85
84.5,ps-85,ps85
84.6,ps-86,ps86
84.7,ps-86,ps86
84.8,ps-86,ps86
84.9,ps-86,ps86
85.0,ps-87,ps87
85.1,ps-87,ps87
85.2,ps-87,ps87
85.3,ps-87,ps87
85.4,ps-88,ps88
85.5,ps-88,ps88
85.6,ps-88,ps88
85.7,ps-88,ps88
85.8,ps-89,ps89
85.9,ps-89,ps89
86.0,ps-89,ps89
86.1,ps-89,ps89
86.2,ps-90,ps90
86.3,ps-90,ps90
86.4,ps-90,ps90
86.5,ps-90,ps90
86.6,ps-90,ps90
86.7,ps-91,ps91
86.8,ps-91,ps91
86.9,ps-91,ps91
87.0,ps-91,ps91
87.1,ps-92,ps92
87.2,ps-92,ps92
87.3,ps-92,ps92
87.4,ps-92,ps92
87.5,ps-92,ps92
87.6,ps-93,ps93
87.7,ps-93,ps93
87.8,ps-93,ps93
87.9,ps-93,ps93
88.0,ps-93,ps93
88.1,ps-94,ps94
88.2,ps-94,ps94
88.3,ps-94,ps94
88.4,ps-94,ps94
88.5,ps-94,ps94
88.6,ps-94,ps94
88.7,ps-95,ps95
88.8,ps-95,ps95
88.9,ps-95,ps95
89.0,ps-95,ps95
89.1,ps-95,ps95
89.2,ps-95,ps95
89.3,ps-96,ps96
89.4,ps-96,ps96
89.5,ps-96,ps96
89.6,ps-96,ps96
89.7,ps-96,ps96
89.8,ps-96,ps96
89.9,ps-96,ps96
90.0,ps-97,ps97
90.1,ps-97,ps97
90.2,ps-97,ps97
90.3,ps-97,ps97
90.4,ps-97,ps97
90.5,ps-97,ps97
90.6,ps-97,ps97
90.7,ps-97,ps97
90.8,ps-98,ps98
90.9,ps-98,ps98
91.0,ps-98,ps98
91.1,ps-98,ps98
91.2,ps-98,ps98
91.3,ps-98,ps98
91.4,ps-98,ps98
91.5,ps-98,ps98
91.6,ps-98,ps98
91.7,ps-99,ps99
91.8,ps-99,ps99
91.9,ps-99,ps99
92.0,ps-99,ps99
92.1,ps-99,ps99
92.2,ps-99,ps99
92.3,ps-99,ps99
92.4,ps-99,ps99
92.5,ps-99,ps99
92.6,ps-99,ps99
92.7,ps-99,ps99
92.8,ps-99,ps99
92.9,ps-99,ps99
93.0,ps-99,ps99
93.1,ps-100,ps100
93.2,ps-100,ps100
93.3,ps-100,ps100
93.4,ps-100,ps100
93.5,ps-100,ps100
93.6,ps-100,ps100
93.7,ps-100,ps100
93.8,ps-100,ps100
93.9,ps-100,ps100
94.0,ps-100,ps100
94.1,ps-100,ps100
94.2,ps-100,ps100
94.3,ps-100,ps100
94.4,ps-100,ps100
94.5,ps-100,ps100
94.6,ps-100,ps100
94.7,ps-100,ps100
94.8,ps-100,ps100
94.9,ps-100,ps100
95.0,ps-100,ps100
95.1,ps-100,ps100
95.2,ps-100,ps100
95.3,ps-100,ps100
95.4,ps-100,ps100
95.5,ps-100,ps100
95.6,ps-100,ps100
95.7,ps-100,ps100
95.8,ps-100,ps100
95.9,ps-100,ps100
96.0,ps-100,ps100
96.1,ps-100,ps100
96.2,ps-100,ps100
96.3,ps-100,ps100
96.4,ps-100,ps100
96.5,ps-100,ps100
96.6,ps-100,ps100
96.7,ps-100,ps100
96.8,ps-100,ps100
96.9,ps-100,ps100
97.0,ps-99,ps99
97.1,ps-99,ps99
97.2,ps-99,ps99
97.3,ps-99,ps99
97.4,ps-99,ps99
97.5,ps-99,ps99
97.6,ps-99,ps99
97.7,ps-99,ps99
97.8,ps-99,ps99
97.9,ps-99,ps99
98.0,ps-99,ps99
98.1,ps-99,ps99
98.2,ps-99,ps99
98.3,ps-99,ps99
98.4,ps-98,ps98
98.5,ps-98,ps98
98.6,ps-98,ps98
98.7,ps-98,ps98
98.8,ps-98,ps98
98.9,ps-98,ps98
99.0,ps-98,ps98
99.1,ps-98,ps98
99.2,ps-98,ps98
99.3,ps-97,ps97
99.4,ps-97,ps97
99.5,ps-97,ps97
99.6,ps-97,ps97
99.7,ps-97,ps97
99.8,ps-97,ps97
99.9,ps-97,ps97
100.0,ps-97,ps97
100.1,ps-96,ps96
100.2,ps-96,ps96
100.3,ps-96,ps96
100.4,ps-96,ps96
100.5,ps-96,ps96
100.6,ps-96,ps96
100.7,ps-96,ps96
100.8,ps-95,ps95
100.9,ps-95,ps95
101.0,ps-95,ps95
101.1,ps-95,ps95
101.2,ps-95,ps95
101.3,ps-95,ps95
101.4,ps-94,ps94
101.5,ps-94,ps94
101.6,ps-94,ps94
101.7,ps-94,ps94
101.8,ps-94,ps94
101.9,ps-94,ps94
102.0,ps-93,ps93
102.1,ps-93,ps93
102.2,ps-93,ps93
102.3,ps-93,ps93
102.4,ps-93,ps93
102.5,ps-92,ps92
102.6,ps-92,ps92
102.7,ps-92,ps92
102.8,ps-92,ps92
102.9,ps-92,ps92
103.0,ps-91,ps91
103.1,ps-91,ps91
103.2,ps-91,ps91
103.3,ps-91,ps91
103.4,ps-90,ps90
103.5,ps-90,ps90
103.6,ps-90,ps90
103.7,ps-90,ps90
103.8,ps-90,ps90
103.9,ps-89,ps89
104.0,ps-89,ps89
104.1,ps-89,ps89
104.2,ps-89,ps89
104.3,ps-88,ps88
104.4,ps-88,ps88
104.5,ps-88,ps88
104.6,ps-88,ps88
104.7,ps-87,ps87
104.8,ps-87,ps87
104.9,ps-87,ps87
105.0,ps-87,ps87
105.1,ps-86,ps86
105.2,ps-86,ps86
105.3,ps-86,ps86
105.4,ps-86,ps86
105.5,ps-85,ps85
105.6,ps-85,ps85
105.7,ps-85,ps85
105.8,ps-84,ps84
105.9,ps-84,ps84
106.0,ps-84,ps84
106.1,ps-84,ps84
106.2,ps-83,ps83
106.3,ps-83,ps83
106.4,ps-83,ps83
106.5,ps-82,ps82
106.6,ps-82,ps82
106.7,ps-82,ps82
106.8,ps-82,ps82
106.9,ps-81,ps81
107.0,ps-81,ps81
107.1,ps-81,ps81
107.2,ps-80,ps80
107.3,ps-80,ps80
107.4,ps-80,ps80
107.5,ps-79,ps79
107.6,ps-79,ps79
107.7,ps-79,ps79
107.8,ps-78,ps78
107.9,ps-78,ps78
108.0,ps-78,ps78
108.1,ps-77,ps77
108.2,ps-77,ps77
108.3,ps-77,ps77
108.4,ps-76,ps76
108.5,ps-76,ps76
108.6,ps-76,ps76
108.7,ps-75,ps75
108.8,ps-75,ps75
108.9,ps-75,ps75
109.0,ps-74,ps74
109.1,ps-74,ps74
109.2,ps-74,ps74
109.3,ps-73,ps73
109.4,ps-73,ps73
109.5,ps-73,ps73
109.6,ps-72,ps72
109.7,ps-72,ps72
109.8,ps-71,ps71
109.9,ps-71,ps71
110.0,ps-71,ps71
110.1,ps-70,ps70
110.2,ps-70,ps70
110.3,ps-70,ps70
110.4,ps-69,ps69
110.5,ps-69,ps69
110.6,ps-68,ps68
110.7,ps-68,ps68
110.8,ps-68,ps68
110.9,ps-67,ps67
111.0,ps-67,ps67
111.1,ps-67,ps67
111.2,ps-66,ps66
111.3,ps-66,ps66
111.4,ps-65,ps65
111.5,ps-65,ps65
111.6,ps-65,ps65
111.7,ps-64,ps64
111.8,ps-64,ps64
111.9,ps-63,ps63
112.0,ps-63,ps63
