delay,ptu_ebay_cmd,ptu_d48_cmd
18.1,ps39,
18.2,ps37,
18.3,ps35,
18.4,ps33,
18.5,ps31,
18.6,ps29,
18.7,ps27,
18.8,ps25,
18.9,ps23,
19.0,ps21,
19.1,ps19,
19.2,ps17,
19.3,ps15,
19.4,ps13,
19.5,ps10,
19.6,ps8,
19.7,ps6,
19.8,ps4,
19.9,ps2,
20.0,ps0,
20.1,ps-2,
20.2,ps-4,
20.3,ps-6,
20.4,ps-8,
20.5,ps-10,
20.6,ps-13,
20.7,ps-15,
20.8,ps-17,
20.9,ps-19,
21.0,ps-21,
21.1,ps-23,
21.2,ps-25,
21.3,ps-27,
21.4,ps-29,
21.5,ps-31,
21.6,ps-33,
21.7,ps-35,
21.8,ps-37,
21.9,ps-39,
22.0,ps-41,
22.1,ps-43,
22.2,ps-44,
22.3,ps-46,
22.4,ps-48,
22.5,ps-50,
22.6,ps-52,
22.7,ps-54,
22.8,ps-55,
22.9,ps-57,
23.0,ps-59,
23.1,ps-60,
23.2,ps-62,
23.3,ps-64,
23.4,ps-65,
23.5,ps-67,
23.6,ps-68,
23.7,ps-70,
23.8,ps-71,
23.9,ps-73,
24.0,ps-74,
24.1,ps-76,
24.2,ps-77,
24.3,ps-78,
24.4,ps-80,
24.5,ps-81,
24.6,ps-82,
24.7,ps-83,
24.8,ps-84,
24.9,ps-86,
25.0,ps-87,
25.1,ps-88,
25.2,ps-89,
25.3,ps-90,
25.4,ps-90,
25.5,ps-91,
25.6,ps-92,
25.7,ps-93,
25.8,ps-94,
25.9,ps-94,
26.0,ps-95,
26.1,ps-96,
26.2,ps-96,
26.3,ps-97,
26.4,ps-97,
26.5,ps-98,
26.6,ps-98,
26.7,ps-99,
26.8,ps-99,
26.9,ps-99,
27.0,ps-99,
27.1,ps-100,
27.2,ps-100,
27.3,ps-100,
27.4,ps-100,
27.5,ps-100,
27.6,ps-100,
27.7,ps-100,
27.8,ps-100,
27.9,ps-100,
28.0,ps-99,
28.1,ps-99,
28.2,ps-99,
28.3,ps-99,
28.4,ps-98,
28.5,ps-98,
28.6,ps-97,
28.7,ps-97,
28.8,ps-96,
28.9,ps-96,
29.0,ps-95,
29.1,ps-94,
29.2,ps-94,
29.3,ps-93,
29.4,ps-92,
29.5,ps-91,
29.6,ps-90,
29.7,ps-90,
29.8,ps-89,
29.9,ps-88,
30.0,ps-87,
30.1,ps-86,
30.2,ps-84,
30.3,ps-83,
30.4,ps-82,
30.5,ps-81,
30.6,ps-80,
30.7,ps-78,
30.8,ps-77,
30.9,ps-76,
31.0,ps-74,
31.1,ps-73,
31.2,ps-71,
31.3,ps-70,
31.4,ps-68,
31.5,ps-67,
31.6,ps-65,
31.7,ps-64,
31.8,ps-62,
31.9,ps-60,
32.0,ps-59,
32.1,ps-57,
32.2,ps-55,
32.3,ps-54,
32.4,ps-52,
32.5,ps-50,
32.6,ps-48,
32.7,ps-46,
32.8,ps-44,
32.9,ps-43,
33.0,ps-41,
33.1,ps-39,
33.2,ps-37,
33.3,ps-35,
33.4,ps-33,
33.5,ps-31,
33.6,ps-29,
33.7,ps-27,
33.8,ps-25,
33.9,ps-23,
34.0,ps-21,
34.1,ps-19,
34.2,ps-17,
34.3,ps-15,
34.4,ps-13,
34.5,ps-10,
34.6,ps-8,
34.7,ps-6,
34.8,ps-4,
34.9,ps-2,
35.0,ps0,
35.1,ps2,
35.2,ps4,
35.3,ps6,
35.4,ps8,
35.5,ps10,
35.6,ps13,
35.7,ps15,
35.8,ps17,
35.9,ps19,
36.0,ps21,
36.1,ps23,
36.2,ps25,
36.3,ps27,
36.4,ps29,
36.5,ps31,
36.6,ps33,
36.7,ps35,
36.8,ps37,
36.9,ps39,
37.0,ps41,
37.1,ps43,
37.2,ps44,
37.3,ps46,
37.4,ps48,
37.5,ps50,
37.6,ps52,
37.7,ps54,
37.8,ps55,
37.9,ps57,
38.0,ps59,
38.1,ps60,
38.2,ps62,
38.3,ps64,
38.4,ps65,
38.5,ps67,
38.6,ps68,
38.7,ps70,
38.8,ps71,
38.9,ps73,
39.0,ps74,
39.1,ps76,
39.2,ps77,
39.3,ps78,
39.4,ps80,
39.5,ps81,
39.6,ps82,
39.7,ps83,
39.8,ps84,
39.9,ps86,
40.0,ps87,
40.1,ps88,
40.2,ps89,
40.3,ps90,
40.4,ps90,
40.5,ps91,
40.6,ps92,
40.7,ps93,
40.8,ps94,
40.9,ps94,
41.0,ps95,
41.1,ps96,
41.2,ps96,
41.3,ps97,
41.4,ps97,
41.5,ps98,
41.6,ps98,
41.7,ps99,
41.8,ps99,
41.9,ps99,
42.0,ps99,
42.1,ps100,
42.2,ps100,
42.3,ps100,
42.4,ps100,
42.5,ps100,
42.6,ps100,
42.7,ps100,
42.8,ps100,
42.9,ps100,
43.0,ps99,
43.1,ps99,
43.2,ps99,
43.3,ps99,
43.4,ps98,
43.5,ps98,
43.6,ps97,
43.7,ps97,
43.8,ps96,
43.9,ps96,
44.0,ps95,
44.1,ps94,
44.2,ps94,
44.3,ps93,
44.4,ps92,
44.5,ps91,
44.6,ps90,
44.7,ps90,
44.8,ps89,
44.9,ps88,
45.0,ps87,
45.1,ps86,
45.2,ps84,
45.3,ps83,
45.4,ps82,
45.5,ps81,
45.6,ps80,
45.7,ps78,
45.8,ps77,
45.9,ps76,
46.0,ps74,
46.1,ps73,
46.2,ps71,
46.3,ps70,
46.4,ps68,
46.5,ps67,
46.6,ps65,
46.7,ps64,
46.8,ps62,
46.9,ps60,
47.0,ps59,
47.1,ps57,
47.2,ps55,
47.3,ps54,
47.4,ps52,
47.5,ps50,
47.6,ps48,
47.7,ps46,
47.8,ps44,
47.9,ps43,
48.0,ps41,
48.1,ps39,
48.2,ps37,
48.3,ps35,
48.4,ps33,
48.5,ps31,
48.6,ps29,
48.7,ps27,
48.8,ps25,
48.9,ps23,
49.0,ps21,
49.1,ps19,
49.2,ps17,
49.3,ps15,
49.4,ps13,
49.5,ps10,
49.6,ps8,
49.7,ps6,
49.8,ps4,
49.9,ps2,
50.0,ps0,
50.1,ps-2,
50.2,ps-4,
50.3,ps-6,
50.4,ps-8,
50.5,ps-10,
50.6,ps-13,
50.7,ps-15,
50.8,ps-17,
50.9,ps-19,
51.0,ps-21,
51.1,ps-23,
51.2,ps-25,
51.3,ps-27,
51.4,ps-29,
51.5,ps-31,
51.6,ps-33,
51.7,ps-35,
51.8,ps-37,
51.9,ps-39,
52.0,ps-41,
52.1,ps-43,
52.2,ps-44,
52.3,ps-46,
52.4,ps-48,
52.5,ps-50,
52.6,ps-52,
52.7,ps-54,
52.8,ps-55,
52.9,ps-57,
53.0,ps-59,
53.1,ps-60,
53.2,ps-62,
53.3,ps-64,
53.4,ps-65,
53.5,ps-67,
53.6,ps-68,
53.7,ps-70,
53.8,ps-71,
53.9,ps-73,
54.0,ps-74,
54.1,ps-76,
54.2,ps-77,
54.3,ps-78,
54.4,ps-80,
54.5,ps-81,
54.6,ps-82,
54.7,ps-83,
54.8,ps-84,
54.9,ps-86,
55.0,ps-87,
55.1,ps-88,
55.2,ps-89,
55.3,ps-90,
55.4,ps-90,
55.5,ps-91,
55.6,ps-92,
55.7,ps-93,
55.8,ps-94,
55.9,ps-94,
56.0,ps-95,
56.1,ps-96,
56.2,ps-96,
56.3,ps-97,
56.4,ps-97,
56.5,ps-98,
56.6,ps-98,
56.7,ps-99,
56.8,ps-99,
56.9,ps-99,
57.0,ps-99,
57.1,ps-100,
57.2,ps-100,
57.3,ps-100,
57.4,ps-100,
57.5,ps-100,
57.6,ps-100,
57.7,ps-100,
57.8,ps-100,
57.9,ps-100,
58.0,ps-99,
58.1,ps-99,
58.2,ps-99,
58.3,ps-99,
58.4,ps-98,
58.5,ps-98,
58.6,ps-97,
58.7,ps-97,
58.8,ps-96,
58.9,ps-96,
59.0,ps-95,
59.1,ps-94,
59.2,ps-94,
59.3,ps-93,
59.4,ps-92,
59.5,ps-91,
59.6,ps-90,
59.7,ps-90,
59.8,ps-89,
59.9,ps-88,
60.0,ps-87,
60.1,ps-86,
60.2,ps-84,
60.3,ps-83,
60.4,ps-82,
60.5,ps-81,
60.6,ps-80,
60.7,ps-78,
60.8,ps-77,
60.9,ps-76,
61.0,ps-74,
61.1,ps-73,
61.2,ps-71,
61.3,ps-70,
61.4,ps-68,
61.5,ps-67,
61.6,ps-65,
61.7,ps-64,
61.8,ps-62,
61.9,ps-60,
62.0,ps-59,
62.1,ps-57,
62.2,ps-55,
62.3,ps-54,
62.4,ps-52,
62.5,ps-50,
62.6,ps-48,
62.7,ps-46,
62.8,ps-44,
62.9,ps-43,
63.0,ps-41,
63.1,ps-39,
63.2,ps-37,
63.3,ps-35,
63.4,ps-33,
63.5,ps-31,
63.6,ps-29,
63.7,ps-27,
63.8,ps-25,
63.9,ps-23,
64.0,ps-21,
64.1,ps-19,
64.2,ps-17,
64.3,ps-15,
64.4,ps-13,
64.5,ps-10,
64.6,ps-8,
64.7,ps-6,
64.8,ps-4,
64.9,ps-2,
65.0,ps0,
65.1,ps2,
65.2,ps4,
65.3,ps6,
65.4,ps8,
65.5,ps10,
65.6,ps13,
65.7,ps15,
65.8,ps17,
65.9,ps19,
66.0,ps21,
66.1,ps23,
66.2,ps25,
66.3,ps27,
66.4,ps29,
66.5,ps31,
66.6,ps33,
66.7,ps35,
66.8,ps37,
66.9,ps39,
67.0,ps41,
67.1,ps43,
67.2,ps44,
67.3,ps46,
67.4,ps48,
67.5,ps50,
67.6,ps52,
67.7,ps54,
67.8,ps55,
67.9,ps57,
68.0,ps59,
68.1,ps60,
68.2,ps62,
68.3,ps64,
68.4,ps65,
68.5,ps67,
68.6,ps68,
68.7,ps70,
68.8,ps71,
68.9,ps73,
69.0,ps74,
69.1,ps76,
69.2,ps77,
69.3,ps78,
69.4,ps80,
69.5,ps81,
69.6,ps82,
69.7,ps83,
69.8,ps84,
69.9,ps86,
70.0,ps87,
70.1,ps88,
70.2,ps89,
70.3,ps90,
70.4,ps90,
70.5,ps91,
70.6,ps92,
70.7,ps93,
70.8,ps94,
70.9,ps94,
71.0,ps95,
71.1,ps96,
71.2,ps96,
71.3,ps97,
71.4,ps97,
71.5,ps98,
71.6,ps98,
71.7,ps99,
71.8,ps99,
71.9,ps99,
72.0,ps99,
72.1,ps100,
72.2,ps100,
72.3,ps100,
72.4,ps100,
72.5,ps100,
72.6,ps100,
72.7,ps100,
72.8,ps100,
72.9,ps100,
73.0,ps99,
73.1,ps99,
73.2,ps99,
73.3,ps99,
73.4,ps98,
73.5,ps98,
73.6,ps97,
73.7,ps97,
73.8,ps96,
73.9,ps96,
74.0,ps95,
74.1,ps94,
74.2,ps94,
74.3,ps93,
74.4,ps92,
74.5,ps91,
74.6,ps90,
74.7,ps90,
74.8,ps89,
74.9,ps88,
75.0,ps87,
75.1,ps86,
75.2,ps84,
75.3,ps83,
75.4,ps82,
75.5,ps81,
75.6,ps80,
75.7,ps78,
75.8,ps77,
75.9,ps76,
76.0,ps74,
76.1,ps73,
76.2,ps71,
76.3,ps70,
76.4,ps68,
76.5,ps67,
76.6,ps65,
76.7,ps64,
76.8,ps62,
76.9,ps60,
77.0,ps59,
77.1,ps57,
77.2,ps55,
77.3,ps54,
77.4,ps52,
77.5,ps50,
77.6,ps48,
77.7,ps46,
77.8,ps44,
77.9,ps43,
78.0,ps41,
78.1,ps39,
78.2,ps37,
78.3,ps35,
78.4,ps33,
78.5,ps31,
78.6,ps29,
78.7,ps27,
78.8,ps25,
78.9,ps23,
79.0,ps21,
79.1,ps19,
79.2,ps17,
79.3,ps15,
79.4,ps13,
79.5,ps10,
79.6,ps8,
79.7,ps6,
79.8,ps4,
79.9,ps2,
80.0,ps0,
80.1,ps-2,
80.2,ps-4,
80.3,ps-6,
80.4,ps-8,
80.5,ps-10,
80.6,ps-13,
80.7,ps-15,
80.8,ps-17,
80.9,ps-19,
81.0,ps-21,
81.1,ps-23,
81.2,ps-25,
81.3,ps-27,
81.4,ps-29,
81.5,ps-31,
81.6,ps-33,
81.7,ps-35,
81.8,ps-37,
81.9,ps-39,
82.0,ps-41,
82.1,ps-43,
82.2,ps-44,
82.3,ps-46,
82.4,ps-48,
82.5,ps-50,
82.6,ps-52,
82.7,ps-54,
82.8,ps-55,
82.9,ps-57,
83.0,ps-59,
83.1,ps-60,
83.2,ps-62,
83.3,ps-64,
83.4,ps-65,
83.5,ps-67,
83.6,ps-68,
83.7,ps-70,
83.8,ps-71,
83.9,ps-73,
84.0,ps-74,
84.1,ps-76,
84.2,ps-77,
84.3,ps-78,
84.4,ps-80,
84.5,ps-81,
84.6,ps-82,
84.7,ps-83,
84.8,ps-84,
84.9,ps-86,
85.0,ps-87,
85.1,ps-88,
85.2,ps-89,
85.3,ps-90,
85.4,ps-90,
85.5,ps-91,
85.6,ps-92,
85.7,ps-93,
85.8,ps-94,
85.9,ps-94,
86.0,ps-95,
86.1,ps-96,
86.2,ps-96,
86.3,ps-97,
86.4,ps-97,
86.5,ps-98,
86.6,ps-98,
86.7,ps-99,
86.8,ps-99,
86.9,ps-99,
87.0,ps-99,
87.1,ps-100,
87.2,ps-100,
87.3,ps-100,
87.4,ps-100,
87.5,ps-100,
87.6,ps-100,
87.7,ps-100,
87.8,ps-100,
87.9,ps-100,
88.0,ps-99,
88.1,ps-99,
88.2,ps-99,
88.3,ps-99,
88.4,ps-98,
88.5,ps-98,
88.6,ps-97,
88.7,ps-97,
88.8,ps-96,
88.9,ps-96,
89.0,ps-95,
89.1,ps-94,
89.2,ps-94,
89.3,ps-93,
89.4,ps-92,
89.5,ps-91,
89.6,ps-90,
89.7,ps-90,
89.8,ps-89,
89.9,ps-88,
90.0,ps-87,
90.1,ps-86,
90.2,ps-84,
90.3,ps-83,
90.4,ps-82,
90.5,ps-81,
90.6,ps-80,
90.7,ps-78,
90.8,ps-77,
90.9,ps-76,
91.0,ps-74,
91.1,ps-73,
91.2,ps-71,
91.3,ps-70,
91.4,ps-68,
91.5,ps-67,
91.6,ps-65,
91.7,ps-64,
91.8,ps-62,
91.9,ps-60,
92.0,ps-59,
92.1,ps-57,
92.2,ps-55,
92.3,ps-54,
92.4,ps-52,
92.5,ps-50,
92.6,ps-48,
92.7,ps-46,
92.8,ps-44,
92.9,ps-43,
93.0,ps-41,
93.1,ps-39,
93.2,ps-37,
93.3,ps-35,
93.4,ps-33,
93.5,ps-31,
93.6,ps-29,
93.7,ps-27,
93.8,ps-25,
93.9,ps-23,
94.0,ps-21,
94.1,ps-19,
94.2,ps-17,
94.3,ps-15,
94.4,ps-13,
94.5,ps-10,
94.6,ps-8,
94.7,ps-6,
94.8,ps-4,
94.9,ps-2,
95.0,ps0,
95.1,ps2,
95.2,ps4,
95.3,ps6,
95.4,ps8,
95.5,ps10,
95.6,ps13,
95.7,ps15,
95.8,ps17,
95.9,ps19,
96.0,ps21,
96.1,ps23,
96.2,ps25,
96.3,ps27,
96.4,ps29,
96.5,ps31,
96.6,ps33,
96.7,ps35,
96.8,ps37,
96.9,ps39,
97.0,ps41,
97.1,ps43,
97.2,ps44,
97.3,ps46,
97.4,ps48,
97.5,ps50,
97.6,ps52,
97.7,ps54,
97.8,ps55,
97.9,ps57,
98.0,ps59,
98.1,ps60,
98.2,ps62,
98.3,ps64,
98.4,ps65,
98.5,ps67,
98.6,ps68,
98.7,ps70,
98.8,ps71,
98.9,ps73,
99.0,ps74,
99.1,ps76,
99.2,ps77,
99.3,ps78,
99.4,ps80,
99.5,ps81,
99.6,ps82,
99.7,ps83,
99.8,ps84,
99.9,ps86,
100.0,ps87,
100.1,ps88,
100.2,ps89,
100.3,ps90,
100.4,ps90,
100.5,ps91,
100.6,ps92,
100.7,ps93,
100.8,ps94,
100.9,ps94,
101.0,ps95,
101.1,ps96,
101.2,ps96,
101.3,ps97,
101.4,ps97,
101.5,ps98,
101.6,ps98,
101.7,ps99,
101.8,ps99,
101.9,ps99,
102.0,ps99,
102.1,ps100,
102.2,ps100,
102.3,ps100,
102.4,ps100,
102.5,ps100,
102.6,ps100,
102.7,ps100,
102.8,ps100,
102.9,ps100,
103.0,ps99,
103.1,ps99,
103.2,ps99,
103.3,ps99,
103.4,ps98,
103.5,ps98,
103.6,ps97,
103.7,ps97,
103.8,ps96,
103.9,ps96,
104.0,ps95,
104.1,ps94,
104.2,ps94,
104.3,ps93,
104.4,ps92,
104.5,ps91,
104.6,ps90,
104.7,ps90,
104.8,ps89,
104.9,ps88,
105.0,ps87,
105.1,ps86,
105.2,ps84,
105.3,ps83,
105.4,ps82,
105.5,ps81,
105.6,ps80,
105.7,ps78,
105.8,ps77,
105.9,ps76,
106.0,ps74,
106.1,ps73,
106.2,ps71,
106.3,ps70,
106.4,ps68,
106.5,ps67,
106.6,ps65,
106.7,ps64,
106.8,ps62,
106.9,ps60,
107.0,ps59,
107.1,ps57,
107.2,ps55,
107.3,ps54,
107.4,ps52,
107.5,ps50,
107.6,ps48,
107.7,ps46,
107.8,ps44,
107.9,ps43,
108.0,ps41,
108.1,ps39,
108.2,ps37,
108.3,ps35,
108.4,ps33,
108.5,ps31,
108.6,ps29,
108.7,ps27,
108.8,ps25,
108.9,ps23,
109.0,ps21,
109.1,ps19,
109.2,ps17,
109.3,ps15,
109.4,ps13,
109.5,ps10,
109.6,ps8,
109.7,ps6,
109.8,ps4,
109.9,ps2,
110.0,ps0,
110.1,ps-2,
110.2,ps-4,
110.3,ps-6,
110.4,ps-8,
110.5,ps-10,
110.6,ps-13,
110.7,ps-15,
110.8,ps-17,
110.9,ps-19,
111.0,ps-21,
111.1,ps-23,
111.2,ps-25,
111.3,ps-27,
111.4,ps-29,
111.5,ps-31,
111.6,ps-33,
111.7,ps-35,
111.8,ps-37,
111.9,ps-39,
112.0,ps-41,
112.1,ps-43,
112.2,ps-44,
112.3,ps-46,
112.4,ps-48,
112.5,ps-50,
112.6,ps-52,
112.7,ps-54,
112.8,ps-55,
112.9,ps-57,
113.0,ps-59,
113.1,ps-60,
113.2,ps-62,
113.3,ps-64,
113.4,ps-65,
113.5,ps-67,
113.6,ps-68,
113.7,ps-70,
113.8,ps-71,
113.9,ps-73,
114.0,ps-74,
114.1,ps-76,
114.2,ps-77,
114.3,ps-78,
114.4,ps-80,
114.5,ps-81,
114.6,ps-82,
114.7,ps-83,
114.8,ps-84,
114.9,ps-86,
115.0,ps-87,
115.1,ps-88,
115.2,ps-89,
115.3,ps-90,
115.4,ps-90,
115.5,ps-91,
115.6,ps-92,
115.7,ps-93,
115.8,ps-94,
115.9,ps-94,
116.0,ps-95,
116.1,ps-96,
116.2,ps-96,
116.3,ps-97,
116.4,ps-97,
116.5,ps-98,
116.6,ps-98,
116.7,ps-99,
116.8,ps-99,
116.9,ps-99,
117.0,ps-99,
117.1,ps-100,
117.2,ps-100,
117.3,ps-100,
117.4,ps-100,
117.5,ps-100,
117.6,ps-100,
117.7,ps-100,
117.8,ps-100,
117.9,ps-100,
118.0,ps-99,
118.1,ps-99,
118.2,ps-99,
118.3,ps-99,
118.4,ps-98,
118.5,ps-98,
118.6,ps-97,
118.7,ps-97,
118.8,ps-96,
118.9,ps-96,
119.0,ps-95,
119.1,ps-94,
119.2,ps-94,
119.3,ps-93,
119.4,ps-92,
119.5,ps-91,
119.6,ps-90,
119.7,ps-90,
119.8,ps-89,
119.9,ps-88,
120.0,ps-87,
120.1,ps-86,
120.2,ps-84,
120.3,ps-83,
120.4,ps-82,
120.5,ps-81,
120.6,ps-80,
120.7,ps-78,
120.8,ps-77,
120.9,ps-76,
121.0,ps-74,
121.1,ps-73,
121.2,ps-71,
121.3,ps-70,
121.4,ps-68,
121.5,ps-67,
121.6,ps-65,
121.7,ps-64,
121.8,ps-62,
121.9,ps-60,
122.0,ps-59,
122.1,ps-57,
122.2,ps-55,
122.3,ps-54,
122.4,ps-52,
122.5,ps-50,
122.6,ps-48,
122.7,ps-46,
122.8,ps-44,
122.9,ps-43,
123.0,ps-41,
123.1,ps-39,
123.2,ps-37,
123.3,ps-35,
123.4,ps-33,
123.5,ps-31,
123.6,ps-29,
123.7,ps-27,
123.8,ps-25,
123.9,ps-23,
124.0,ps-21,
124.1,ps-19,
124.2,ps-17,
124.3,ps-15,
124.4,ps-13,
124.5,ps-10,
124.6,ps-8,
124.7,ps-6,
124.8,ps-4,
124.9,ps-2,
126.0,ps0,sd
