frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,646.5,240.5,22.94568634033203,True
3,25.025000000000002,646.5,240.5,22.94568634033203,True
4,33.36666666666667,646.5,240.5,22.94568634033203,True
5,41.708333333333336,646.5,240.5,22.94568634033203,True
6,50.050000000000004,646.5,240.5,22.94568634033203,True
7,58.391666666666666,647.3111572265625,240.65011596679688,22.652359008789062,True
8,66.73333333333333,646.5,240.5,22.94568634033203,True
9,75.075,646.5,240.5,22.94568634033203,True
10,83.41666666666667,646.5,240.5,22.94568634033203,True
11,91.75833333333334,646.5,240.5,22.94568634033203,True
12,100.10000000000001,646.5,240.5,22.94568634033203,True
13,108.44166666666666,646.5,240.5,22.94568634033203,True
14,116.78333333333333,646.5,240.5,22.94568634033203,True
15,125.125,646.5,240.5,22.94568634033203,True
16,133.46666666666667,646.5,240.5,22.94568634033203,True
17,141.80833333333334,646.5,240.5,22.94568634033203,True
18,150.15,646.5,240.5,22.94568634033203,True
19,158.49166666666667,646.5,240.5,22.94568634033203,True
20,166.83333333333334,646.5,240.5,22.94568634033203,True
21,175.175,647.5267333984375,239.7942352294922,22.48418617248535,True
22,183.51666666666668,646.5,240.5,22.94568634033203,True
23,191.85833333333335,646.5,240.5,22.94568634033203,True
24,200.20000000000002,646.5,240.5,22.94568634033203,True
25,208.54166666666666,646.0,240.5,22.852888107299805,True
26,216.88333333333333,646.0,240.5,22.852888107299805,True
27,225.225,646.0,240.5,22.852888107299805,True
28,233.56666666666666,646.5,240.5,22.94568634033203,True
29,241.90833333333333,646.5,240.5,22.94568634033203,True
30,250.25,646.5,240.5,22.94568634033203,True
31,258.5916666666667,646.5,240.5,22.94568634033203,True
32,266.93333333333334,646.5,240.5,22.94568634033203,True
33,275.275,646.5,240.5,22.94568634033203,True
34,283.6166666666667,646.5,240.5,22.94568634033203,True
35,291.9583333333333,646.5,240.5,22.94568634033203,True
36,300.3,646.5,240.5,22.94568634033203,True
37,308.64166666666665,646.5,240.5,22.94568634033203,True
38,316.98333333333335,646.5,240.5,22.94568634033203,True
39,325.325,646.5,240.5,22.94568634033203,True
40,333.6666666666667,646.5,240.5,22.94568634033203,True
41,342.0083333333333,646.5,240.5,22.94568634033203,True
42,350.35,646.5,240.5,22.94568634033203,True
43,358.69166666666666,646.0,240.5,22.852888107299805,True
44,367.03333333333336,646.5,240.5,22.94568634033203,True
45,375.375,646.5,240.5,22.94568634033203,True
46,383.7166666666667,646.5,240.5,22.94568634033203,True
47,392.05833333333334,646.5,240.5,22.94568634033203,True
48,400.40000000000003,646.5,240.5,22.94568634033203,True
49,408.7416666666667,646.5,240.5,22.94568634033203,True
50,417.0833333333333,646.5,240.5,22.94568634033203,True
51,425.425,646.5,240.5,22.94568634033203,True
52,433.76666666666665,646.5,240.5,22.94568634033203,True
53,442.10833333333335,646.5,240.5,22.94568634033203,True
54,450.45,647.5,240.0,23.26487922668457,True
55,458.7916666666667,646.5,240.5,22.94568634033203,True
56,467.1333333333333,646.5,240.5,22.505653381347656,True
57,475.475,645.5946044921875,240.3783721923828,22.66533660888672,True
58,483.81666666666666,644.5,240.5,22.638561248779297,True
59,492.15833333333336,646.0,240.5,22.852888107299805,True
60,500.5,646.0,240.5,22.852888107299805,True
61,508.8416666666667,646.0,240.5,22.852888107299805,True
62,517.1833333333334,646.5,240.5,22.94568634033203,True
63,525.525,645.5701293945312,240.38577270507812,22.668773651123047,True
64,533.8666666666667,646.5,240.5,22.94568634033203,True
65,542.2083333333334,646.5,240.5,22.94568634033203,True
66,550.55,646.5,240.5,22.94568634033203,True
67,558.8916666666667,646.5,240.5,22.94568634033203,True
68,567.2333333333333,646.5,240.5,22.94568634033203,True
69,575.575,646.5,240.5,22.94568634033203,True
70,583.9166666666666,646.5,240.5,22.94568634033203,True
71,592.2583333333333,646.5,240.5,22.94568634033203,True
72,600.6,646.5,240.5,22.94568634033203,True
73,608.9416666666667,646.5,240.5,22.94568634033203,True
74,617.2833333333333,646.5,240.5,22.94568634033203,True
75,625.625,646.5,240.5,22.94568634033203,True
76,633.9666666666667,646.5,240.5,22.94568634033203,True
77,642.3083333333334,646.5,240.5,22.94568634033203,True
78,650.65,646.5,240.5,22.94568634033203,True
79,658.9916666666667,646.5,240.5,22.94568634033203,True
80,667.3333333333334,646.5,240.5,22.94568634033203,True
81,675.6750000000001,646.5,240.5,22.94568634033203,True
82,684.0166666666667,646.5,240.5,22.94568634033203,True
83,692.3583333333333,646.5,240.5,22.94568634033203,True
84,700.7,645.5946044921875,240.3783721923828,22.66533660888672,True
85,709.0416666666666,645.5701293945312,240.38577270507812,22.668773651123047,True
86,717.3833333333333,646.5,240.5,22.94568634033203,True
87,725.725,646.5,240.5,22.94568634033203,True
88,734.0666666666667,646.5,240.5,22.94568634033203,True
89,742.4083333333333,646.5,240.5,22.94568634033203,True
90,750.75,646.5,240.5,22.94568634033203,True
91,759.0916666666667,646.5,240.5,22.94568634033203,True
92,767.4333333333334,646.5,240.5,22.94568634033203,True
93,775.775,646.5,240.5,22.94568634033203,True
94,784.1166666666667,646.5,240.5,22.94568634033203,True
95,792.4583333333334,646.5,240.5,22.94568634033203,True
96,800.8000000000001,646.5,240.5,22.94568634033203,True
97,809.1416666666667,646.5,240.5,22.94568634033203,True
98,817.4833333333333,646.2333374023438,241.5,22.022157669067383,True
99,825.825,646.5,240.5,22.94568634033203,True
100,834.1666666666666,646.5,240.5,22.94568634033203,True
101,842.5083333333333,646.5,240.5,22.94568634033203,True
102,850.85,647.0,240.5,22.852888107299805,True
103,859.1916666666667,646.5,240.5,22.94568634033203,True
104,867.5333333333333,646.5,240.5,22.94568634033203,True
105,875.875,646.5,240.5,22.94568634033203,True
106,884.2166666666667,647.0,240.5,22.852888107299805,True
107,892.5583333333334,646.5,240.5,22.94568634033203,True
108,900.9,646.5,240.5,22.94568634033203,True
109,909.2416666666667,646.5,240.5,22.94568634033203,True
110,917.5833333333334,646.5,240.5,22.94568634033203,True
111,925.9250000000001,646.5,240.5,22.94568634033203,True
112,934.2666666666667,646.5,240.5,22.94568634033203,True
113,942.6083333333333,646.5,240.5,22.94568634033203,True
114,950.95,646.5,240.5,22.94568634033203,True
115,959.2916666666666,646.5,240.5,22.94568634033203,True
116,967.6333333333333,646.5,240.5,22.94568634033203,True
117,975.975,646.5,240.5,22.94568634033203,True
118,984.3166666666667,646.5,240.5,22.94568634033203,True
119,992.6583333333333,646.5,240.5,22.94568634033203,True
120,1001.0,646.5,240.5,22.94568634033203,True
121,1009.3416666666667,646.5,240.5,22.94568634033203,True
122,1017.6833333333334,646.5,240.5,22.94568634033203,True
123,1026.025,646.5,240.5,22.94568634033203,True
124,1034.3666666666668,646.5,240.5,22.94568634033203,True
125,1042.7083333333333,646.5,240.5,22.94568634033203,True
126,1051.05,646.0,240.5,22.852888107299805,True
127,1059.3916666666667,646.5,240.5,22.94568634033203,True
128,1067.7333333333333,646.5,240.5,22.94568634033203,True
129,1076.075,646.5,240.5,22.94568634033203,True
130,1084.4166666666667,646.5,240.5,22.94568634033203,True
131,1092.7583333333334,646.5,240.5,22.94568634033203,True
132,1101.1,646.5,240.5,22.94568634033203,True
133,1109.4416666666666,646.5,240.5,22.94568634033203,True
134,1117.7833333333333,646.5,240.5,22.94568634033203,True
135,1126.125,646.5,240.5,22.94568634033203,True
136,1134.4666666666667,646.5,240.5,22.94568634033203,True
137,1142.8083333333334,646.5,240.5,22.94568634033203,True
138,1151.15,646.5,240.5,22.94568634033203,True
139,1159.4916666666668,646.5,240.5,22.94568634033203,True
140,1167.8333333333333,646.5,240.5,22.94568634033203,True
141,1176.175,646.5,240.5,22.94568634033203,True
142,1184.5166666666667,646.5,240.5,22.94568634033203,True
143,1192.8583333333333,646.5,240.5,22.94568634033203,True
144,1201.2,646.5,240.5,22.94568634033203,True
145,1209.5416666666667,646.5,240.5,22.94568634033203,True
146,1217.8833333333334,646.5,240.5,22.94568634033203,True
147,1226.225,646.5,240.5,22.94568634033203,True
148,1234.5666666666666,646.5,240.5,22.94568634033203,True
149,1242.9083333333333,647.5,240.0,23.26487922668457,True
150,1251.25,646.095458984375,239.8592987060547,22.239748001098633,True
151,1259.5916666666667,646.5,240.5,22.94568634033203,True
152,1267.9333333333334,646.5,240.5,22.94568634033203,True
153,1276.275,646.5,240.5,22.94568634033203,True
154,1284.6166666666668,646.5,240.5,22.94568634033203,True
155,1292.9583333333333,646.5,240.5,22.94568634033203,True
156,1301.3,646.5,240.5,22.94568634033203,True
157,1309.6416666666667,646.5,240.5,22.94568634033203,True
158,1317.9833333333333,646.5,240.5,22.94568634033203,True
159,1326.325,646.5,240.5,22.94568634033203,True
160,1334.6666666666667,646.5,240.5,22.94568634033203,True
161,1343.0083333333334,646.5,240.5,22.94568634033203,True
162,1351.3500000000001,646.5,240.5,22.94568634033203,True
163,1359.6916666666666,646.5,240.5,22.94568634033203,True
164,1368.0333333333333,646.5,240.5,22.94568634033203,True
165,1376.375,646.5,240.5,22.94568634033203,True
166,1384.7166666666667,646.5,240.5,22.94568634033203,True
167,1393.0583333333334,646.5,240.5,22.94568634033203,True
168,1401.4,646.5,240.5,22.94568634033203,True
169,1409.7416666666668,646.5,240.5,22.94568634033203,True
170,1418.0833333333333,647.3111572265625,240.65011596679688,22.652359008789062,True
171,1426.425,646.5,240.5,22.94568634033203,True
172,1434.7666666666667,646.5,240.5,22.94568634033203,True
173,1443.1083333333333,646.0,240.5,22.852888107299805,True
174,1451.45,646.5,240.5,22.94568634033203,True
175,1459.7916666666667,646.5,240.5,22.94568634033203,True
176,1468.1333333333334,646.5,240.5,22.94568634033203,True
177,1476.4750000000001,646.5,240.5,22.94568634033203,True
178,1484.8166666666666,646.5,240.5,22.94568634033203,True
179,1493.1583333333333,646.5,240.5,22.94568634033203,True
180,1501.5,646.5,240.5,22.94568634033203,True
181,1509.8416666666667,646.5,240.5,22.94568634033203,True
182,1518.1833333333334,646.5,240.5,22.94568634033203,True
183,1526.525,646.5,240.5,22.94568634033203,True
184,1534.8666666666668,647.5,240.61111450195312,22.660907745361328,True
185,1543.2083333333333,646.5,240.5,22.94568634033203,True
186,1551.55,646.5,240.5,22.94568634033203,True
187,1559.8916666666667,646.5,240.5,22.94568634033203,True
188,1568.2333333333333,646.5,240.5,22.94568634033203,True
189,1576.575,646.5,240.5,22.94568634033203,True
190,1584.9166666666667,646.5,240.5,22.94568634033203,True
191,1593.2583333333334,646.5,240.5,22.94568634033203,True
192,1601.6000000000001,646.5,240.5,22.94568634033203,True
193,1609.9416666666666,646.5,240.5,22.94568634033203,True
194,1618.2833333333333,646.5,240.5,22.94568634033203,True
195,1626.625,646.5,240.5,22.94568634033203,True
196,1634.9666666666667,646.5,240.5,22.94568634033203,True
197,1643.3083333333334,646.5,240.5,22.94568634033203,True
198,1651.65,646.5,240.5,22.94568634033203,True
199,1659.9916666666668,646.5,240.5,22.94568634033203,True
200,1668.3333333333333,646.5,240.5,22.94568634033203,True
201,1676.675,646.5,240.5,22.94568634033203,True
202,1685.0166666666667,646.5,240.5,22.94568634033203,True
203,1693.3583333333333,646.5,240.5,22.94568634033203,True
204,1701.7,646.5,240.5,22.94568634033203,True
205,1710.0416666666667,646.5,240.5,22.94568634033203,True
206,1718.3833333333334,646.5,240.5,22.94568634033203,True
207,1726.7250000000001,646.5,240.5,22.94568634033203,True
208,1735.0666666666666,646.5,240.5,22.94568634033203,True
209,1743.4083333333333,646.5,240.5,22.94568634033203,True
210,1751.75,646.5,240.5,22.94568634033203,True
211,1760.0916666666667,646.5,240.5,22.94568634033203,True
212,1768.4333333333334,646.5,240.5,22.94568634033203,True
213,1776.775,646.5,240.5,22.94568634033203,True
214,1785.1166666666668,646.5,240.5,22.94568634033203,True
215,1793.4583333333333,646.5,240.5,22.94568634033203,True
216,1801.8,647.5,240.0,23.26487922668457,True
217,1810.1416666666667,646.5,240.5,22.94568634033203,True
218,1818.4833333333333,646.5,240.5,22.94568634033203,True
219,1826.825,646.0308837890625,238.8580322265625,16.889598846435547,True
220,1835.1666666666667,,,,True
221,1843.5083333333334,,,,True
