cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
0,0.0,'ci','ci'
1,0.1,'po-200','po2000'
2,0.2,'po300','po-3000'
3,0.3,'po-400','po4000'
4,0.4,'po500','po-5000'
5,0.5,'po-600','po6000'
6,0.6,'po700','po-7000'
7,0.7,'po-800','po8000'
8,0.8,'po900','po-9000'
9,0.9,'po-1000','po10000'
10,1.0,'po1100','po-11000'
