cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
1166,121.4,ps-68,
1167,121.5,ps-67,
1168,121.6,ps-65,
1169,121.7,ps-64,
1170,121.8,ps-62,
1171,121.9,ps-60,
1172,122.0,ps-59,
1173,122.1,ps-57,
1174,122.2,ps-55,
1175,122.3,ps-54,
1176,122.4,ps-52,
1177,122.5,ps-50,
1178,122.6,ps-48,
1179,122.7,ps-46,
1180,122.8,ps-44,
1181,122.9,ps-43,
1182,123.0,ps-41,
1183,123.1,ps-39,
1184,123.2,ps-37,
1185,123.3,ps-35,
1186,123.4,ps-33,
1187,123.5,ps-31,
1188,123.6,ps-29,
1189,123.7,ps-27,
1190,123.8,ps-25,
1191,123.9,ps-23,
1192,124.0,ps-21,
1193,124.1,ps-19,
1194,124.2,ps-17,
1195,124.3,ps-15,
1196,124.4,ps-13,
1197,124.5,ps-10,
1198,124.6,ps-8,
1199,124.7,ps-6,
1200,124.8,ps-4,
1201,124.9,ps-2,
1202,126.0,ps0,sd
