run,filename,t_start,t_stop,sim_file,d48_kp,d48_ks,d48_ka,d48_vd,d48_pd
0,/DCIM/100GOPRO/GOPR0320.MP4,2018-03-22 14:58:32.169527,2018-03-22 14:59:52.680910,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/record_ism_1min.csv,20.0,1.0,4.0,0.0,0.0
