run,filename,t_start,t_stop,sim_file,d48_kp,d48_ks,d48_ka,d48_vd,d48_pd
0,/DCIM/100GOPRO/GOPR0331.MP4,2018-03-22 17:33:22.642735,2018-03-22 17:34:43.108280,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/record_ism_1min.csv,5.0,1.0,1e-06,0.0,0.0
