run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0258.MP4,2018-03-05 16:12:49.916918,2018-03-05 16:14:51.755525,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ebay.csv
