run,filename,t_start,t_stop,sim_file,d48_kp,d48_ks,d48_ka,d48_vd,d48_pd
0,/DCIM/100GOPRO/GOPR0296.MP4,2018-03-07 15:33:23.808297,2018-03-07 15:35:50.414261,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/sine_wave_sweep_maual_period_30_amp_100_freq_10_duration_120.csv,16.0,0.5,12.0,0.004,0.004
