run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0286.MP4,2018-03-06 18:14:48.609232,2018-03-06 18:17:40.152448,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ebay.csv
