run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0292.MP4,2018-03-06 20:54:48.033776,2018-03-06 20:55:04.578429,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/sine_wave_sweep_ism_period_30_amp_50_freq_10_duration_120.csv
