run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0267.MP4,2018-03-05 17:15:03.920842,2018-03-05 17:15:20.645499,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
