run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GP020275.MP4,2018-03-05 20:24:23.085946,2018-03-05 20:27:14.542899,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
