time,accel_x,accel_y,accel_z,ang_x,ang_y,ang_z,pitch,roll,yaw
2018-03-12 17:41:43.384804,-0.375,-0.17100000381469727,-9.57800006866455,-0.0005760000203736126,-1.1000000085914508e-05,-0.001221999991685152,-2.2799999713897705,1.0859999656677246,0.12600000202655792
2018-03-12 17:41:43.577324,0.12800000607967377,-2.2769999504089355,1.0829999446868896,-0.0007939999923110008,0.0008730000117793679,0.000295000005280599,-2.2790000438690186,1.0829999446868896,0.12600000202655792
2018-03-12 17:41:43.684436,-0.4020000100135803,-0.18000000715255737,-9.583000183105469,0.0002800000074785203,0.000686999992467463,-0.0002849999873433262,-2.2760000228881836,1.0850000381469727,0.12999999523162842
2018-03-12 17:41:43.824744,-0.39399999380111694,-0.1889999955892563,-9.595999717712402,-0.0005239999736659229,-0.0005719999899156392,-9.40000027185306e-05,-2.2780001163482666,1.0859999656677246,0.13199999928474426
2018-03-12 17:41:43.935190,-0.3799999952316284,-0.1850000023841858,-9.604999542236328,0.0004959999932907522,0.0006970000104047358,0.0003499999875202775,-2.2760000228881836,1.0859999656677246,0.12800000607967377
2018-03-12 17:41:44.075513,0.12700000405311584,-2.2769999504089355,1.0889999866485596,0.00026199998683296144,-0.0005810000002384186,-0.0003870000073220581,-2.2760000228881836,1.0889999866485596,0.12800000607967377
2018-03-12 17:41:44.193490,-0.39500001072883606,-0.1889999955892563,-9.602999687194824,0.00016199999663513154,-0.0006859999848529696,-0.0003229999856557697,-2.2760000228881836,1.0889999866485596,0.12399999797344208
2018-03-12 17:41:44.295109,0.00028300000121816993,-7.000000186963007e-05,-5.8000001445179805e-05,0.0007179999956861138,0.001702000037766993,0.0003640000068116933,-2.2769999504089355,1.090000033378601,0.11999999731779099
2018-03-12 17:41:44.404332,-0.3919999897480011,-0.18199999630451202,-9.598999977111816,0.0008859999943524599,0.000957000011112541,-0.00012099999730708078,-2.2760000228881836,1.090999960899353,0.12099999934434891
2018-03-12 17:41:44.513753,-0.37599998712539673,-0.1770000010728836,-9.607999801635742,0.00016399999731220305,0.0010389999952167273,-0.00022699999681208283,-2.2739999294281006,1.090999960899353,0.11800000071525574
2018-03-12 17:41:44.664017,-0.3580000102519989,-0.1679999977350235,-9.61400032043457,-0.00042600001324899495,-8.800000068731606e-05,-0.00031900001340545714,-0.1770000010728836,-9.640000343322754,-0.38499999046325684
2018-03-12 17:41:44.805591,-0.35600000619888306,-0.18700000643730164,-9.593000411987305,-0.00020500000391621143,-0.00014600000577047467,-0.0006290000164881349,-1.9999999494757503e-05,0.00043899999582208693,0.0004729999927803874
2018-03-12 17:41:44.914660,-0.4169999957084656,-0.18000000715255737,-9.592000007629395,0.0002640000020619482,0.0006220000213943422,7.400000322377309e-05,-2.2709999084472656,1.0889999866485596,0.12800000607967377
2018-03-12 17:41:45.025275,-0.36899998784065247,-0.17800000309944153,-9.579000473022461,-0.00036700000055134296,-0.0005569999921135604,-0.0010999999940395355,-2.2690000534057617,1.090000033378601,0.125
