run,filename,t_start,t_stop,sim_file
0,/DCIM/100GOPRO/GOPR0265.MP4,2018-03-05 16:59:22.301221,2018-03-05 17:02:14.069453,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/calibrate_angles_ism.csv
