run,filename,t_start,t_stop,sim_file,d48_kp,d48_ks,d48_ka,d48_vd,d48_pd
0,/DCIM/100GOPRO/GOPR0343.MP4,2018-03-23 16:55:56.200062,2018-03-23 17:03:26.235966,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/speed_bins.csv,1.0,1.0,1.0,0.0,0.0
