cmd_num,delay,ptu_ebay_cmd,ptu_d48_cmd
0,0.0,'i','i'
1,0.1,'cv','cv'
2,1.0,'ps100','ps-100'
3,4.0,'ps-100','ps100'
4,7.0,'ps100','ps-100'
5,10.0,'ps0','ps0'
