frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,658.5,288.74444580078125,23.18543243408203,True
3,25.025000000000002,658.5,289.25,22.700593948364258,True
4,33.36666666666667,658.5,289.25,22.700593948364258,True
5,41.708333333333336,658.5,289.25,22.700593948364258,True
6,50.050000000000004,658.5,289.25,22.700593948364258,True
7,58.391666666666666,658.5,289.25,22.700593948364258,True
8,66.73333333333333,658.5,289.25,22.700593948364258,True
9,75.075,658.5,289.7558288574219,22.21641731262207,True
10,83.41666666666667,658.5,289.7558288574219,22.21641731262207,True
11,91.75833333333334,658.5,289.7558288574219,22.21641731262207,True
12,100.10000000000001,658.5,289.7558288574219,22.21641731262207,True
13,108.44166666666666,659.0,289.6278991699219,22.198448181152344,True
14,116.78333333333333,660.0,289.6511535644531,22.46725845336914,True
15,125.125,658.5,289.7558288574219,22.21641731262207,True
16,133.46666666666667,658.5,289.7558288574219,22.21641731262207,True
17,141.80833333333334,658.5,289.6395263671875,22.32765769958496,True
18,150.15,658.5,289.6395263671875,22.32765769958496,True
19,158.49166666666667,658.5,289.6395263671875,22.32765769958496,True
20,166.83333333333334,658.5,288.74444580078125,23.18543243408203,True
21,175.175,656.0,289.5,23.585052490234375,True
22,183.51666666666668,658.5,288.74444580078125,23.18543243408203,True
23,191.85833333333335,658.5,289.25,22.700593948364258,True
24,200.20000000000002,657.0,290.3333435058594,22.688823699951172,True
25,208.54166666666666,658.5,288.74444580078125,23.18543243408203,True
26,216.88333333333333,658.5,288.74444580078125,23.18543243408203,True
27,225.225,658.5,289.6395263671875,22.32765769958496,True
28,233.56666666666666,658.5,289.6395263671875,22.32765769958496,True
29,241.90833333333333,658.5,288.74444580078125,23.18543243408203,True
30,250.25,658.5,288.74444580078125,23.18543243408203,True
31,258.5916666666667,658.5,288.74444580078125,23.18543243408203,True
32,266.93333333333334,658.5,288.74444580078125,23.18543243408203,True
33,275.275,658.5,288.74444580078125,23.18543243408203,True
34,283.6166666666667,658.5,288.74444580078125,23.18543243408203,True
35,291.9583333333333,658.5,288.74444580078125,23.18543243408203,True
36,300.3,656.0,289.5,23.585052490234375,True
37,308.64166666666665,658.5,288.74444580078125,23.18543243408203,True
38,316.98333333333335,658.5,288.74444580078125,23.18543243408203,True
39,325.325,658.5,289.6395263671875,22.32765769958496,True
40,333.6666666666667,658.5,288.74444580078125,23.18543243408203,True
41,342.0083333333333,658.5,288.74444580078125,23.18543243408203,True
42,350.35,659.0,288.6222229003906,23.168285369873047,True
43,358.69166666666666,659.0,289.5,22.321613311767578,True
44,367.03333333333336,658.5,288.74444580078125,23.18543243408203,True
45,375.375,659.0,288.6222229003906,23.168285369873047,True
46,383.7166666666667,659.0,289.5,22.321613311767578,True
47,392.05833333333334,658.5,288.74444580078125,23.18543243408203,True
48,400.40000000000003,658.5,288.74444580078125,23.18543243408203,True
49,408.7416666666667,658.5,288.74444580078125,23.18543243408203,True
