frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,650.175537109375,372.41839599609375,25.51144027709961,True
3,25.025000000000002,652.4066162109375,371.5164794921875,25.894287109375,True
4,33.36666666666667,650.175537109375,372.41839599609375,25.51144027709961,True
5,41.708333333333336,650.175537109375,372.41839599609375,25.51144027709961,True
6,50.050000000000004,650.175537109375,372.41839599609375,25.51144027709961,True
7,58.391666666666666,650.175537109375,372.41839599609375,25.51144027709961,True
8,66.73333333333333,649.9736938476562,372.5,25.487722396850586,True
9,75.075,649.9736938476562,372.5,25.487722396850586,True
10,83.41666666666667,649.9736938476562,372.5,25.487722396850586,True
11,91.75833333333334,649.626708984375,372.6402587890625,25.451251983642578,True
12,100.10000000000001,650.175537109375,372.41839599609375,25.51144027709961,True
13,108.44166666666666,650.175537109375,372.41839599609375,25.51144027709961,True
14,116.78333333333333,652.4066162109375,371.5164794921875,25.894287109375,True
15,125.125,652.4066162109375,371.5164794921875,25.894287109375,True
16,133.46666666666667,652.4066162109375,371.5164794921875,25.894287109375,True
17,141.80833333333334,652.4066162109375,371.5164794921875,25.894287109375,True
18,150.15,652.4066162109375,371.5164794921875,25.894287109375,True
19,158.49166666666667,652.4066162109375,371.5164794921875,25.894287109375,True
20,166.83333333333334,650.175537109375,372.41839599609375,25.51144027709961,True
21,175.175,650.175537109375,372.41839599609375,25.51144027709961,True
22,183.51666666666668,650.175537109375,372.41839599609375,25.51144027709961,True
23,191.85833333333335,650.175537109375,372.41839599609375,25.51144027709961,True
24,200.20000000000002,650.175537109375,372.41839599609375,25.51144027709961,True
25,208.54166666666666,650.175537109375,372.41839599609375,25.51144027709961,True
26,216.88333333333333,650.8660278320312,371.464111328125,25.624998092651367,True
27,225.225,650.175537109375,372.41839599609375,25.51144027709961,True
28,233.56666666666666,650.175537109375,372.41839599609375,25.51144027709961,True
29,241.90833333333333,650.2085571289062,372.528564453125,25.62403678894043,True
30,250.25,650.175537109375,372.41839599609375,25.51144027709961,True
