frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,717.7084350585938,312.7296142578125,22.890506744384766,True
3,25.025000000000002,717.7084350585938,312.7296142578125,22.890506744384766,True
4,33.36666666666667,715.5,312.5,23.717182159423828,True
5,41.708333333333336,715.5,312.5,23.717182159423828,True
6,50.050000000000004,715.5,312.5,23.717182159423828,True
7,58.391666666666666,715.5,312.5,23.717182159423828,True
8,66.73333333333333,715.5,312.5,23.717182159423828,True
9,75.075,715.5,312.5,23.717182159423828,True
10,83.41666666666667,715.5,312.5,23.717182159423828,True
11,91.75833333333334,715.5,312.5,23.717182159423828,True
12,100.10000000000001,715.5,312.5,23.717182159423828,True
13,108.44166666666666,716.0,312.5,23.5638427734375,True
14,116.78333333333333,717.7084350585938,312.7296142578125,22.890506744384766,True
15,125.125,717.7084350585938,312.7296142578125,22.890506744384766,True
16,133.46666666666667,717.7084350585938,312.7296142578125,22.890506744384766,True
17,141.80833333333334,717.4545288085938,312.81817626953125,22.86460304260254,True
18,150.15,717.5,312.76666259765625,22.90361976623535,True
19,158.49166666666667,717.0,312.8555603027344,22.942989349365234,True
20,166.83333333333334,717.6559448242188,312.5458679199219,22.70187759399414,True
21,175.175,717.8294067382812,313.15283203125,23.325136184692383,True
22,183.51666666666668,717.5,311.5,23.759307861328125,True
23,191.85833333333335,716.6283569335938,311.8851318359375,23.524738311767578,True
24,200.20000000000002,716.6283569335938,311.8851318359375,23.524738311767578,True
25,208.54166666666666,716.6283569335938,311.8851318359375,23.524738311767578,True
26,216.88333333333333,715.5,312.5,23.717182159423828,True
27,225.225,714.5,312.5,23.420175552368164,True
28,233.56666666666666,715.0,312.5,23.5638427734375,True
29,241.90833333333333,714.5,312.5,23.420175552368164,True
30,250.25,715.8004150390625,312.2509765625,23.57874870300293,True
31,258.5916666666667,715.8004150390625,312.2509765625,23.57874870300293,True
32,266.93333333333334,716.6836547851562,312.051025390625,23.351469039916992,True
33,275.275,717.6559448242188,312.5458679199219,22.70187759399414,True
34,283.6166666666667,717.6559448242188,312.5458679199219,22.70187759399414,True
35,291.9583333333333,717.6559448242188,312.5458679199219,22.70187759399414,True
36,300.3,717.6559448242188,312.5458679199219,22.70187759399414,True
37,308.64166666666665,717.6793212890625,312.6276550292969,22.78584098815918,True
38,316.98333333333335,717.6793212890625,312.6276550292969,22.78584098815918,True
39,325.325,717.6559448242188,312.5458679199219,22.70187759399414,True
40,333.6666666666667,717.4053955078125,312.6216125488281,22.665346145629883,True
41,342.0083333333333,717.6559448242188,312.5458679199219,22.70187759399414,True
42,350.35,717.6559448242188,312.5458679199219,22.70187759399414,True
43,358.69166666666666,717.6559448242188,312.5458679199219,22.70187759399414,True
44,367.03333333333336,717.6559448242188,312.5458679199219,22.70187759399414,True
45,375.375,717.6559448242188,312.5458679199219,22.70187759399414,True
46,383.7166666666667,717.6559448242188,312.5458679199219,22.70187759399414,True
47,392.05833333333334,717.7084350585938,312.7296142578125,22.890506744384766,True
48,400.40000000000003,717.7084350585938,312.7296142578125,22.890506744384766,True
