frame,time_elapsed,laser_cen_x,laser_cen_y,laser_radius,laser_on
1,8.341666666666667,,,,False
2,16.683333333333334,604.5,353.5,23.92707061767578,True
3,25.025000000000002,604.5,353.5,23.92707061767578,True
4,33.36666666666667,604.5,353.5,23.92707061767578,True
5,41.708333333333336,604.5,353.5,23.92707061767578,True
6,50.050000000000004,604.5,353.5,23.92707061767578,True
7,58.391666666666666,604.5,353.5,23.92707061767578,True
8,66.73333333333333,604.5,353.5,23.92707061767578,True
9,75.075,604.5,353.5,23.92707061767578,True
10,83.41666666666667,604.5,353.5,23.92707061767578,True
11,91.75833333333334,604.5,353.5,23.92707061767578,True
12,100.10000000000001,604.5,353.5,23.92707061767578,True
13,108.44166666666666,604.5,353.5,23.92707061767578,True
14,116.78333333333333,604.5,353.5,23.92707061767578,True
15,125.125,604.5,353.5,23.92707061767578,True
16,133.46666666666667,604.5,353.5,23.92707061767578,True
17,141.80833333333334,604.5,353.5,23.92707061767578,True
18,150.15,604.5,353.5,23.92707061767578,True
19,158.49166666666667,604.5,353.5,23.92707061767578,True
20,166.83333333333334,604.5,353.5,23.92707061767578,True
21,175.175,604.5,353.5,23.92707061767578,True
22,183.51666666666668,604.5,353.5,23.92707061767578,True
23,191.85833333333335,604.5,353.5,23.92707061767578,True
24,200.20000000000002,604.5,353.5,23.92707061767578,True
25,208.54166666666666,604.5,353.5,23.92707061767578,True
26,216.88333333333333,604.5,353.5,23.92707061767578,True
27,225.225,604.5,353.5,23.92707061767578,True
28,233.56666666666666,604.5,353.5,23.92707061767578,True
29,241.90833333333333,604.5,353.5,23.92707061767578,True
30,250.25,604.5,353.5,23.92707061767578,True
31,258.5916666666667,604.5,353.5,23.92707061767578,True
32,266.93333333333334,604.5,353.5,23.92707061767578,True
33,275.275,604.5,353.5,23.92707061767578,True
34,283.6166666666667,604.5,353.5,23.92707061767578,True
35,291.9583333333333,604.5,353.5,23.92707061767578,True
36,300.3,604.5,353.5,23.92707061767578,True
37,308.64166666666665,604.5,353.5,23.92707061767578,True
38,316.98333333333335,604.5,353.5,23.92707061767578,True
39,325.325,604.5,353.5,23.92707061767578,True
40,333.6666666666667,605.5,353.5,23.759307861328125,True
41,342.0083333333333,604.5,353.5,23.92707061767578,True
42,350.35,604.5,353.5,23.92707061767578,True
43,358.69166666666666,604.5,353.5,23.92707061767578,True
44,367.03333333333336,604.5,353.5,23.92707061767578,True
