run,filename,t_start,t_stop,sim_file,d48_kp,d48_ks,d48_ka,d48_vd,d48_pd
0,/DCIM/100GOPRO/GOPR0348.MP4,2018-03-23 18:00:39.271350,2018-03-23 18:08:08.359635,/home/pi/Desktop/git_repos/GLO/tracking/ptu_simulations/speed_bins.csv,12.0,1.0,6.0,0.0,0.0
