delay,ptu_ebay_cmd,ptu_d48_cmd
18.1,ps32,
18.2,ps32,
18.3,ps32,
18.4,ps32,
18.5,ps32,
18.6,ps33,
18.7,ps33,
18.8,ps33,
18.9,ps33,
19.0,ps33,
19.1,ps34,
19.2,ps34,
19.3,ps34,
19.4,ps34,
19.5,ps34,
19.6,ps35,
19.7,ps35,
19.8,ps35,
19.9,ps35,
20.0,ps35,
20.1,ps36,
20.2,ps36,
20.3,ps36,
20.4,ps36,
20.5,ps36,
20.6,ps36,
20.7,ps37,
20.8,ps37,
20.9,ps37,
21.0,ps37,
21.1,ps37,
21.2,ps38,
21.3,ps38,
21.4,ps38,
21.5,ps38,
21.6,ps38,
21.7,ps38,
21.8,ps39,
21.9,ps39,
22.0,ps39,
22.1,ps39,
22.2,ps39,
22.3,ps39,
22.4,ps40,
22.5,ps40,
22.6,ps40,
22.7,ps40,
22.8,ps40,
22.9,ps40,
23.0,ps40,
23.1,ps41,
23.2,ps41,
23.3,ps41,
23.4,ps41,
23.5,ps41,
23.6,ps41,
23.7,ps42,
23.8,ps42,
23.9,ps42,
24.0,ps42,
24.1,ps42,
24.2,ps42,
24.3,ps42,
24.4,ps42,
24.5,ps43,
24.6,ps43,
24.7,ps43,
24.8,ps43,
24.9,ps43,
25.0,ps43,
25.1,ps43,
25.2,ps44,
25.3,ps44,
25.4,ps44,
25.5,ps44,
25.6,ps44,
25.7,ps44,
25.8,ps44,
25.9,ps44,
26.0,ps45,
26.1,ps45,
26.2,ps45,
26.3,ps45,
26.4,ps45,
26.5,ps45,
26.6,ps45,
26.7,ps45,
26.8,ps45,
26.9,ps46,
27.0,ps46,
27.1,ps46,
27.2,ps46,
27.3,ps46,
27.4,ps46,
27.5,ps46,
27.6,ps46,
27.7,ps46,
27.8,ps46,
27.9,ps47,
28.0,ps47,
28.1,ps47,
28.2,ps47,
28.3,ps47,
28.4,ps47,
28.5,ps47,
28.6,ps47,
28.7,ps47,
28.8,ps47,
28.9,ps47,
29.0,ps48,
29.1,ps48,
29.2,ps48,
29.3,ps48,
29.4,ps48,
29.5,ps48,
29.6,ps48,
29.7,ps48,
29.8,ps48,
29.9,ps48,
30.0,ps48,
30.1,ps48,
30.2,ps48,
30.3,ps48,
30.4,ps49,
30.5,ps49,
30.6,ps49,
30.7,ps49,
30.8,ps49,
30.9,ps49,
31.0,ps49,
31.1,ps49,
31.2,ps49,
31.3,ps49,
31.4,ps49,
31.5,ps49,
31.6,ps49,
31.7,ps49,
31.8,ps49,
31.9,ps49,
32.0,ps49,
32.1,ps49,
32.2,ps49,
32.3,ps50,
32.4,ps50,
32.5,ps50,
32.6,ps50,
32.7,ps50,
32.8,ps50,
32.9,ps50,
33.0,ps50,
33.1,ps50,
33.2,ps50,
33.3,ps50,
33.4,ps50,
33.5,ps50,
33.6,ps50,
33.7,ps50,
33.8,ps50,
33.9,ps50,
34.0,ps50,
34.1,ps50,
34.2,ps50,
34.3,ps50,
34.4,ps50,
34.5,ps50,
34.6,ps50,
34.7,ps50,
34.8,ps50,
34.9,ps50,
35.0,ps50,
35.1,ps50,
35.2,ps50,
35.3,ps50,
35.4,ps50,
35.5,ps50,
35.6,ps50,
35.7,ps50,
35.8,ps50,
35.9,ps50,
36.0,ps50,
36.1,ps50,
36.2,ps50,
36.3,ps50,
36.4,ps50,
36.5,ps50,
36.6,ps50,
36.7,ps50,
36.8,ps50,
36.9,ps50,
37.0,ps50,
37.1,ps50,
37.2,ps50,
37.3,ps50,
37.4,ps50,
37.5,ps50,
37.6,ps50,
37.7,ps50,
37.8,ps49,
37.9,ps49,
38.0,ps49,
38.1,ps49,
38.2,ps49,
38.3,ps49,
38.4,ps49,
38.5,ps49,
38.6,ps49,
38.7,ps49,
38.8,ps49,
38.9,ps49,
39.0,ps49,
39.1,ps49,
39.2,ps49,
39.3,ps49,
39.4,ps49,
39.5,ps49,
39.6,ps49,
39.7,ps48,
39.8,ps48,
39.9,ps48,
40.0,ps48,
40.1,ps48,
40.2,ps48,
40.3,ps48,
40.4,ps48,
40.5,ps48,
40.6,ps48,
40.7,ps48,
40.8,ps48,
40.9,ps48,
41.0,ps48,
41.1,ps47,
41.2,ps47,
41.3,ps47,
41.4,ps47,
41.5,ps47,
41.6,ps47,
41.7,ps47,
41.8,ps47,
41.9,ps47,
42.0,ps47,
42.1,ps47,
42.2,ps46,
42.3,ps46,
42.4,ps46,
42.5,ps46,
42.6,ps46,
42.7,ps46,
42.8,ps46,
42.9,ps46,
43.0,ps46,
43.1,ps46,
43.2,ps45,
43.3,ps45,
43.4,ps45,
43.5,ps45,
43.6,ps45,
43.7,ps45,
43.8,ps45,
43.9,ps45,
44.0,ps45,
44.1,ps44,
44.2,ps44,
44.3,ps44,
44.4,ps44,
44.5,ps44,
44.6,ps44,
44.7,ps44,
44.8,ps44,
44.9,ps43,
45.0,ps43,
45.1,ps43,
45.2,ps43,
45.3,ps43,
45.4,ps43,
45.5,ps43,
45.6,ps42,
45.7,ps42,
45.8,ps42,
45.9,ps42,
46.0,ps42,
46.1,ps42,
46.2,ps42,
46.3,ps42,
46.4,ps41,
46.5,ps41,
46.6,ps41,
46.7,ps41,
46.8,ps41,
46.9,ps41,
47.0,ps40,
47.1,ps40,
47.2,ps40,
47.3,ps40,
47.4,ps40,
47.5,ps40,
47.6,ps40,
47.7,ps39,
47.8,ps39,
47.9,ps39,
48.0,ps39,
48.1,ps39,
48.2,ps39,
48.3,ps38,
48.4,ps38,
48.5,ps38,
48.6,ps38,
48.7,ps38,
48.8,ps38,
48.9,ps37,
49.0,ps37,
49.1,ps37,
49.2,ps37,
49.3,ps37,
49.4,ps36,
49.5,ps36,
49.6,ps36,
49.7,ps36,
49.8,ps36,
49.9,ps36,
50.0,ps35,
50.1,ps35,
50.2,ps35,
50.3,ps35,
50.4,ps35,
50.5,ps34,
50.6,ps34,
50.7,ps34,
50.8,ps34,
50.9,ps34,
51.0,ps33,
51.1,ps33,
51.2,ps33,
51.3,ps33,
51.4,ps33,
51.5,ps32,
51.6,ps32,
51.7,ps32,
51.8,ps32,
51.9,ps32,
52.0,ps31,
52.1,ps31,
52.2,ps31,
52.3,ps31,
52.4,ps31,
52.5,ps30,
52.6,ps30,
52.7,ps30,
52.8,ps30,
52.9,ps30,
53.0,ps29,
53.1,ps29,
53.2,ps29,
53.3,ps29,
53.4,ps29,
53.5,ps28,
53.6,ps28,
53.7,ps28,
53.8,ps28,
53.9,ps27,
54.0,ps27,
54.1,ps27,
54.2,ps27,
54.3,ps27,
54.4,ps26,
54.5,ps26,
54.6,ps26,
54.7,ps26,
54.8,ps25,
54.9,ps25,
55.0,ps25,
55.1,ps25,
55.2,ps25,
55.3,ps24,
55.4,ps24,
55.5,ps24,
55.6,ps24,
55.7,ps23,
55.8,ps23,
55.9,ps23,
56.0,ps23,
56.1,ps22,
56.2,ps22,
56.3,ps22,
56.4,ps22,
56.5,ps22,
56.6,ps21,
56.7,ps21,
56.8,ps21,
56.9,ps21,
57.0,ps20,
57.1,ps20,
57.2,ps20,
57.3,ps20,
57.4,ps19,
57.5,ps19,
57.6,ps19,
57.7,ps19,
57.8,ps18,
57.9,ps18,
58.0,ps18,
58.1,ps18,
58.2,ps17,
58.3,ps17,
58.4,ps17,
58.5,ps17,
58.6,ps16,
58.7,ps16,
58.8,ps16,
58.9,ps16,
59.0,ps15,
59.1,ps15,
59.2,ps15,
59.3,ps15,
59.4,ps14,
59.5,ps14,
59.6,ps14,
59.7,ps14,
59.8,ps13,
59.9,ps13,
60.0,ps13,
60.1,ps13,
60.2,ps12,
60.3,ps12,
60.4,ps12,
60.5,ps12,
60.6,ps11,
60.7,ps11,
60.8,ps11,
60.9,ps11,
61.0,ps10,
61.1,ps10,
61.2,ps10,
61.3,ps10,
61.4,ps9,
61.5,ps9,
61.6,ps9,
61.7,ps9,
61.8,ps8,
61.9,ps8,
62.0,ps8,
62.1,ps8,
62.2,ps7,
62.3,ps7,
62.4,ps7,
62.5,ps7,
62.6,ps6,
62.7,ps6,
62.8,ps6,
62.9,ps5,
63.0,ps5,
63.1,ps5,
63.2,ps5,
63.3,ps4,
63.4,ps4,
63.5,ps4,
63.6,ps4,
63.7,ps3,
63.8,ps3,
63.9,ps3,
64.0,ps3,
64.1,ps2,
64.2,ps2,
64.3,ps2,
64.4,ps2,
64.5,ps1,
64.6,ps1,
64.7,ps1,
64.8,ps1,
64.9,ps0,
65.0,ps0,
65.1,ps0,
65.2,ps-1,
65.3,ps-1,
65.4,ps-1,
65.5,ps-1,
65.6,ps-2,
65.7,ps-2,
65.8,ps-2,
65.9,ps-2,
66.0,ps-3,
66.1,ps-3,
66.2,ps-3,
66.3,ps-3,
66.4,ps-4,
66.5,ps-4,
66.6,ps-4,
66.7,ps-4,
66.8,ps-5,
66.9,ps-5,
67.0,ps-5,
67.1,ps-5,
67.2,ps-6,
67.3,ps-6,
67.4,ps-6,
67.5,ps-7,
67.6,ps-7,
67.7,ps-7,
67.8,ps-7,
67.9,ps-8,
68.0,ps-8,
68.1,ps-8,
68.2,ps-8,
68.3,ps-9,
68.4,ps-9,
68.5,ps-9,
68.6,ps-9,
68.7,ps-10,
68.8,ps-10,
68.9,ps-10,
69.0,ps-10,
69.1,ps-11,
69.2,ps-11,
69.3,ps-11,
69.4,ps-11,
69.5,ps-12,
69.6,ps-12,
69.7,ps-12,
69.8,ps-12,
69.9,ps-13,
70.0,ps-13,
70.1,ps-13,
70.2,ps-13,
70.3,ps-14,
70.4,ps-14,
70.5,ps-14,
70.6,ps-14,
70.7,ps-15,
70.8,ps-15,
70.9,ps-15,
71.0,ps-15,
71.1,ps-16,
71.2,ps-16,
71.3,ps-16,
71.4,ps-16,
71.5,ps-17,
71.6,ps-17,
71.7,ps-17,
71.8,ps-17,
71.9,ps-18,
72.0,ps-18,
72.1,ps-18,
72.2,ps-18,
72.3,ps-19,
72.4,ps-19,
72.5,ps-19,
72.6,ps-19,
72.7,ps-20,
72.8,ps-20,
72.9,ps-20,
73.0,ps-20,
73.1,ps-21,
73.2,ps-21,
73.3,ps-21,
73.4,ps-21,
73.5,ps-22,
73.6,ps-22,
73.7,ps-22,
73.8,ps-22,
73.9,ps-22,
74.0,ps-23,
74.1,ps-23,
74.2,ps-23,
74.3,ps-23,
74.4,ps-24,
74.5,ps-24,
74.6,ps-24,
74.7,ps-24,
74.8,ps-25,
74.9,ps-25,
75.0,ps-25,
75.1,ps-25,
75.2,ps-25,
75.3,ps-26,
75.4,ps-26,
75.5,ps-26,
75.6,ps-26,
75.7,ps-27,
75.8,ps-27,
75.9,ps-27,
76.0,ps-27,
76.1,ps-27,
76.2,ps-28,
76.3,ps-28,
76.4,ps-28,
76.5,ps-28,
76.6,ps-29,
76.7,ps-29,
76.8,ps-29,
76.9,ps-29,
77.0,ps-29,
77.1,ps-30,
77.2,ps-30,
77.3,ps-30,
77.4,ps-30,
77.5,ps-30,
77.6,ps-31,
77.7,ps-31,
77.8,ps-31,
77.9,ps-31,
78.0,ps-31,
78.1,ps-32,
78.2,ps-32,
78.3,ps-32,
78.4,ps-32,
78.5,ps-32,
78.6,ps-33,
78.7,ps-33,
78.8,ps-33,
78.9,ps-33,
79.0,ps-33,
79.1,ps-34,
79.2,ps-34,
79.3,ps-34,
79.4,ps-34,
79.5,ps-34,
79.6,ps-35,
79.7,ps-35,
79.8,ps-35,
79.9,ps-35,
80.0,ps-35,
80.1,ps-36,
80.2,ps-36,
80.3,ps-36,
80.4,ps-36,
80.5,ps-36,
80.6,ps-36,
80.7,ps-37,
80.8,ps-37,
80.9,ps-37,
81.0,ps-37,
81.1,ps-37,
81.2,ps-38,
81.3,ps-38,
81.4,ps-38,
81.5,ps-38,
81.6,ps-38,
81.7,ps-38,
81.8,ps-39,
81.9,ps-39,
82.0,ps-39,
82.1,ps-39,
82.2,ps-39,
82.3,ps-39,
82.4,ps-40,
82.5,ps-40,
82.6,ps-40,
82.7,ps-40,
82.8,ps-40,
82.9,ps-40,
83.0,ps-40,
83.1,ps-41,
83.2,ps-41,
83.3,ps-41,
83.4,ps-41,
83.5,ps-41,
83.6,ps-41,
83.7,ps-42,
83.8,ps-42,
83.9,ps-42,
84.0,ps-42,
84.1,ps-42,
84.2,ps-42,
84.3,ps-42,
84.4,ps-42,
84.5,ps-43,
84.6,ps-43,
84.7,ps-43,
84.8,ps-43,
84.9,ps-43,
85.0,ps-43,
85.1,ps-43,
85.2,ps-44,
85.3,ps-44,
85.4,ps-44,
85.5,ps-44,
85.6,ps-44,
85.7,ps-44,
85.8,ps-44,
85.9,ps-44,
86.0,ps-45,
86.1,ps-45,
86.2,ps-45,
86.3,ps-45,
86.4,ps-45,
86.5,ps-45,
86.6,ps-45,
86.7,ps-45,
86.8,ps-45,
86.9,ps-46,
87.0,ps-46,
87.1,ps-46,
87.2,ps-46,
87.3,ps-46,
87.4,ps-46,
87.5,ps-46,
87.6,ps-46,
87.7,ps-46,
87.8,ps-46,
87.9,ps-47,
88.0,ps-47,
88.1,ps-47,
88.2,ps-47,
88.3,ps-47,
88.4,ps-47,
88.5,ps-47,
88.6,ps-47,
88.7,ps-47,
88.8,ps-47,
88.9,ps-47,
89.0,ps-48,
89.1,ps-48,
89.2,ps-48,
89.3,ps-48,
89.4,ps-48,
89.5,ps-48,
89.6,ps-48,
89.7,ps-48,
89.8,ps-48,
89.9,ps-48,
90.0,ps-48,
90.1,ps-48,
90.2,ps-48,
90.3,ps-48,
90.4,ps-49,
90.5,ps-49,
90.6,ps-49,
90.7,ps-49,
90.8,ps-49,
90.9,ps-49,
91.0,ps-49,
91.1,ps-49,
91.2,ps-49,
91.3,ps-49,
91.4,ps-49,
91.5,ps-49,
91.6,ps-49,
91.7,ps-49,
91.8,ps-49,
91.9,ps-49,
92.0,ps-49,
92.1,ps-49,
92.2,ps-49,
92.3,ps-50,
92.4,ps-50,
92.5,ps-50,
92.6,ps-50,
92.7,ps-50,
92.8,ps-50,
92.9,ps-50,
93.0,ps-50,
93.1,ps-50,
93.2,ps-50,
93.3,ps-50,
93.4,ps-50,
93.5,ps-50,
93.6,ps-50,
93.7,ps-50,
93.8,ps-50,
93.9,ps-50,
94.0,ps-50,
94.1,ps-50,
94.2,ps-50,
94.3,ps-50,
94.4,ps-50,
94.5,ps-50,
94.6,ps-50,
94.7,ps-50,
94.8,ps-50,
94.9,ps-50,
95.0,ps-50,
95.1,ps-50,
95.2,ps-50,
95.3,ps-50,
95.4,ps-50,
95.5,ps-50,
95.6,ps-50,
95.7,ps-50,
95.8,ps-50,
95.9,ps-50,
96.0,ps-50,
96.1,ps-50,
96.2,ps-50,
96.3,ps-50,
96.4,ps-50,
96.5,ps-50,
96.6,ps-50,
96.7,ps-50,
96.8,ps-50,
96.9,ps-50,
97.0,ps-50,
97.1,ps-50,
97.2,ps-50,
97.3,ps-50,
97.4,ps-50,
97.5,ps-50,
97.6,ps-50,
97.7,ps-50,
97.8,ps-49,
97.9,ps-49,
98.0,ps-49,
98.1,ps-49,
98.2,ps-49,
98.3,ps-49,
98.4,ps-49,
98.5,ps-49,
98.6,ps-49,
98.7,ps-49,
98.8,ps-49,
98.9,ps-49,
99.0,ps-49,
99.1,ps-49,
99.2,ps-49,
99.3,ps-49,
99.4,ps-49,
99.5,ps-49,
99.6,ps-49,
99.7,ps-48,
99.8,ps-48,
99.9,ps-48,
100.0,ps-48,
100.1,ps-48,
100.2,ps-48,
100.3,ps-48,
100.4,ps-48,
100.5,ps-48,
100.6,ps-48,
100.7,ps-48,
100.8,ps-48,
100.9,ps-48,
101.0,ps-48,
101.1,ps-47,
101.2,ps-47,
101.3,ps-47,
101.4,ps-47,
101.5,ps-47,
101.6,ps-47,
101.7,ps-47,
101.8,ps-47,
101.9,ps-47,
102.0,ps-47,
102.1,ps-47,
102.2,ps-46,
102.3,ps-46,
102.4,ps-46,
102.5,ps-46,
102.6,ps-46,
102.7,ps-46,
102.8,ps-46,
102.9,ps-46,
103.0,ps-46,
103.1,ps-46,
103.2,ps-45,
103.3,ps-45,
103.4,ps-45,
103.5,ps-45,
103.6,ps-45,
103.7,ps-45,
103.8,ps-45,
103.9,ps-45,
104.0,ps-45,
104.1,ps-44,
104.2,ps-44,
104.3,ps-44,
104.4,ps-44,
104.5,ps-44,
104.6,ps-44,
104.7,ps-44,
104.8,ps-44,
104.9,ps-43,
105.0,ps-43,
105.1,ps-43,
105.2,ps-43,
105.3,ps-43,
105.4,ps-43,
105.5,ps-43,
105.6,ps-42,
105.7,ps-42,
105.8,ps-42,
105.9,ps-42,
106.0,ps-42,
106.1,ps-42,
106.2,ps-42,
106.3,ps-42,
106.4,ps-41,
106.5,ps-41,
106.6,ps-41,
106.7,ps-41,
106.8,ps-41,
106.9,ps-41,
107.0,ps-40,
107.1,ps-40,
107.2,ps-40,
107.3,ps-40,
107.4,ps-40,
107.5,ps-40,
107.6,ps-40,
107.7,ps-39,
107.8,ps-39,
107.9,ps-39,
108.0,ps-39,
108.1,ps-39,
108.2,ps-39,
108.3,ps-38,
108.4,ps-38,
108.5,ps-38,
108.6,ps-38,
108.7,ps-38,
108.8,ps-38,
108.9,ps-37,
109.0,ps-37,
109.1,ps-37,
109.2,ps-37,
109.3,ps-37,
109.4,ps-36,
109.5,ps-36,
109.6,ps-36,
109.7,ps-36,
109.8,ps-36,
109.9,ps-36,
110.0,ps-35,
110.1,ps-35,
110.2,ps-35,
110.3,ps-35,
110.4,ps-35,
110.5,ps-34,
110.6,ps-34,
110.7,ps-34,
110.8,ps-34,
110.9,ps-34,
111.0,ps-33,
111.1,ps-33,
111.2,ps-33,
111.3,ps-33,
111.4,ps-33,
111.5,ps-32,
111.6,ps-32,
111.7,ps-32,
111.8,ps-32,
111.9,ps-32,
112.0,ps-31,
112.1,ps-31,
112.2,ps-31,
112.3,ps-31,
112.4,ps-31,
112.5,ps-30,
112.6,ps-30,
112.7,ps-30,
112.8,ps-30,
112.9,ps-30,
113.0,ps-29,
113.1,ps-29,
113.2,ps-29,
113.3,ps-29,
113.4,ps-29,
113.5,ps-28,
113.6,ps-28,
113.7,ps-28,
113.8,ps-28,
113.9,ps-27,
114.0,ps-27,
114.1,ps-27,
114.2,ps-27,
114.3,ps-27,
114.4,ps-26,
114.5,ps-26,
114.6,ps-26,
114.7,ps-26,
114.8,ps-25,
114.9,ps-25,
115.0,ps-25,
115.1,ps-25,
115.2,ps-25,
115.3,ps-24,
115.4,ps-24,
115.5,ps-24,
115.6,ps-24,
115.7,ps-23,
115.8,ps-23,
115.9,ps-23,
116.0,ps-23,
116.1,ps-22,
116.2,ps-22,
116.3,ps-22,
116.4,ps-22,
116.5,ps-22,
116.6,ps-21,
116.7,ps-21,
116.8,ps-21,
116.9,ps-21,
117.0,ps-20,
117.1,ps-20,
117.2,ps-20,
117.3,ps-20,
117.4,ps-19,
117.5,ps-19,
117.6,ps-19,
117.7,ps-19,
117.8,ps-18,
117.9,ps-18,
118.0,ps-18,
118.1,ps-18,
118.2,ps-17,
118.3,ps-17,
118.4,ps-17,
118.5,ps-17,
118.6,ps-16,
118.7,ps-16,
118.8,ps-16,
118.9,ps-16,
119.0,ps-15,
119.1,ps-15,
119.2,ps-15,
119.3,ps-15,
119.4,ps-14,
119.5,ps-14,
119.6,ps-14,
119.7,ps-14,
119.8,ps-13,
119.9,ps-13,
120.0,ps-13,
120.1,ps-13,
120.2,ps-12,
120.3,ps-12,
120.4,ps-12,
120.5,ps-12,
120.6,ps-11,
120.7,ps-11,
120.8,ps-11,
120.9,ps-11,
121.0,ps-10,
121.1,ps-10,
121.2,ps-10,
121.3,ps-10,
121.4,ps-9,
121.5,ps-9,
121.6,ps-9,
121.7,ps-9,
121.8,ps-8,
121.9,ps-8,
122.0,ps-8,
122.1,ps-8,
122.2,ps-7,
122.3,ps-7,
122.4,ps-7,
122.5,ps-7,
122.6,ps-6,
122.7,ps-6,
122.8,ps-6,
122.9,ps-5,
123.0,ps-5,
123.1,ps-5,
123.2,ps-5,
123.3,ps-4,
123.4,ps-4,
123.5,ps-4,
123.6,ps-4,
123.7,ps-3,
123.8,ps-3,
123.9,ps-3,
124.0,ps-3,
124.1,ps-2,
124.2,ps-2,
124.3,ps-2,
124.4,ps-2,
124.5,ps-1,
124.6,ps-1,
124.7,ps-1,
124.8,ps-1,
124.9,ps0,
126.0,ps0,sd
